binom,Alpha Probs,Nonalpha Probs
harpies and koalas,-37.412912503408734,-35.914024769328535
harpies and wombats,-33.80388133227825,-33.054667219519615
aardvarks and harpies,-34.386790780350566,-37.343289874494076
bonobos and keas,-32.99797135408153,-34.529528595274314
keas and koalas,-32.66905244626105,-35.55151230003685
keas and sloths,-34.56439125537872,-39.606385588645935
keas and wombats,-33.351776123046875,-38.14782904088497
keas and lions,-32.24931979179382,-37.66643238067627
aardvarks and keas,-33.2471442501992,-33.44663212262094
bonobos and wombats,-22.906658099993365,-27.069953015175997
aardvarks and bonobos,-32.209677109029144,-29.005299625947373
ocarinas and vibraphones,-47.78629744052887,-48.00760245323181
cymbals and ocarinas,-44.43823644518852,-39.83318743109703
clarinets and ocarinas,-45.71025289595127,-42.46869423985481
cellos and ocarinas,-44.149362325668335,-45.18640089035034
didgeridoos and vibraphones,-48.4385395180434,-57.74687284231186
lutes and marimbas,-29.73298406600952,-36.87670946121216
kalimbas and lutes,-48.49014139175415,-51.106473445892334
clarinets and kalimbas,-47.929079189896584,-48.732102155685425
kalimbas and trumpets,-49.20605218410492,-45.745177924633026
cellos and kalimbas,-56.85159373283386,-52.4948296546936
kalimbas and saxophones,-52.328529477119446,-57.084804713726044
lutes and saxophones,-34.671415751217864,-27.00531166791916
casserole and eagle,-32.54871264100075,-35.175490111112595
kite and linguist,-36.04427480697632,-39.31216788291931
algorithm and perfume,-34.936477184295654,-35.41672611236572
forest and screwdriver,-37.71106714010239,-31.26972373574972
slipper and volcano,-30.57526683807373,-33.29517602920532
harmonica and microscope,-35.64560133218765,-37.54798221588135
cookbook and zenith,-34.26413059234619,-39.75636696815491
hammock and hydrogen,-32.20216155052185,-33.932101249694824
neuron and toaster,-32.832284450531006,-30.307990312576294
marshmallow and telescope,-30.557196900248528,-34.16857294613146
casserole and optics,-36.886110216379166,-39.710148334503174
comet and encyclopedia,-28.743215538561344,-32.175994160119444
nimbus and waffle,-35.41107630729675,-33.437808096408844
photon and pumpkin,-36.97679901123047,-35.433029651641846
lantern and syntax,-37.575814723968506,-31.393436908721924
echo and vineyard,-32.51183319091797,-27.984421253204346
nebula and snowman,-31.816108958795667,-29.121845677495003
botany and teapot,-30.916842937469482,-38.2674617767334
chisel and kaleidoscope,-29.514312783256173,-29.769094178220257
lava and teacup,-34.86828023195267,-31.057812929153442
entropy and orchard,-33.54245448857546,-36.729301642626524
axolotl and vineyard,-30.773790530860424,-39.95066349208355
clockwork and meadow,-31.350732803344727,-35.229225158691406
algebra and telescope,-31.71247148513794,-35.03094244003296
arcade and topaz,-33.17713022232056,-31.679555892944336
asteroid and compass,-26.637457966804504,-22.653252601623535
bicycle and nebula,-36.51541780360276,-33.71024610288441
bungalow and entropy,-35.07865160703659,-30.960737122106366
carnation and gnome,-33.90519058704376,-33.17159044742584
cinnamon and harmonica,-35.582229741383344,-33.97234786557965
coral and syntax,-36.94208860397339,-29.48072648048401
dandelion and pendulum,-38.834584563970566,-33.47830029577017
delirium and telescope,-33.135741144418716,-35.11797013506293
anchors and sandstorms,-36.62163184583187,-29.855472221970558
scissors and volcanoes,-30.415242626797408,-36.37601858377457
equations and lanterns,-27.63141986913979,-31.97241747379303
satellites and tulips,-34.68582092273573,-37.117708444166055
compasses and hedgehogs,-32.70664461934939,-36.750234723091125
comets and neckties,-32.29877948760986,-35.53985905647278
castles and headphones,-36.85796141624451,-32.85249996185303
paperclips and pyramids,-34.91305564530194,-33.57334783580154
constellations and kettles,-36.203211409039795,-34.025149434804916
kaleidoscopes and whales,-40.54711581603624,-39.24480074574967
meadows and pianos,-32.93110990524292,-35.685474157333374
magnets and zebras,-29.310440411791205,-28.55670341104269
parrots and submarines,-26.650651986245066,-28.566511078737676
crayons and jungles,-32.527532279491425,-38.05095720291138
harbor and teapot,-34.511940479278564,-37.24483776092529
notebook and quicksand,-33.62140727043152,-31.986659169197083
glacier and lantern,-31.236926078796387,-28.358777180314064
microscope and puddle,-37.947463154792786,-34.99319052696228
compass and swan,-28.430519580841064,-31.203774452209473
bonsai and cathedral,-33.72950817272067,-31.606137484312057
honeycomb and violin,-27.6550070643425,-31.154488660162315
sailboat and stadium,-37.263410568237305,-28.76893937587738
acorns and skyscrapers,-29.937819492188282,-32.05563391290343
bell and trellis,-32.19790267944336,-32.939515352249146
inkwell and kite,-36.55427002906799,-31.555856704711914
foxglove and trombone,-36.53799146413803,-45.485548664219095
carousel and quill,-24.510525219142437,-27.789035141468048
lighthouse and onion,-27.885326623916626,-36.29058504104614
cactus and chessboard,-39.0122092962265,-34.9113085269928
gallery and raindrop,-39.33604288101196,-35.35818099975586
cricket and plow,-26.968859314918518,-30.067685842514038
fresco and gingerbread,-34.838822432560846,-34.61806702605827
cello and sunflower,-32.29839885234833,-36.063838481903076
archway and quilt,-38.765196800231934,-33.68030786514282
compass and haystack,-28.0287921205163,-33.086106181144714
beacon and millipede,-39.432767659425735,-36.902132987976074
parchment and windmill,-28.732355922460556,-28.804043989628553
candlestick and meadow,-32.737082643434405,-36.803220867877826
men and women,-13.079183384776115,-16.09857726097107
black and white,-10.683921217918396,-11.870683670043945
day and night,-16.23395793698728,-15.271019896492362
boys and girls,-14.11018593236804,-15.19430011510849
left and right,-14.29512742627412,-14.82757419347763
female and male,-16.05297327041626,-12.776031704619527
father and mother,-17.254788398742676,-16.800151109695435
goods and services,-14.482864454388618,-24.055798768997192
north and south,-13.83570671826601,-15.166609525680542
development and research,-21.355692386627197,-16.341830015182495
place and time,-16.185526967048645,-16.768476963043213
death and life,-16.553327798843384,-13.632646799087524
brothers and sisters,-13.99393496196717,-18.189815759658813
husband and wife,-14.310117030516267,-16.821161031723022
gas and oil,-16.26851749420166,-15.975806176662445
pepper and salt,-20.774902820587158,-14.249790728092194
fall and rise,-24.025267601013184,-17.93350687623024
arms and legs,-14.56079912185669,-16.44726800918579
fruits and vegetables,-14.557263389229774,-17.912088871002197
arts and sciences,-18.7345769405365,-23.064346313476562
gentlemen and ladies,-18.818293929100037,-16.257216481491923
feelings and thoughts,-22.209034204483032,-17.765274167060852
diagnosis and treatment,-16.725976645946503,-21.627919673919678
groups and individuals,-22.101311206817627,-19.27332878112793
knowledge and skills,-17.210700035095215,-20.667380571365356
heart and mind,-20.6307110786438,-17.958925247192383
influence and power,-20.598005771636963,-17.445357084274292
Africa and Asia,-16.60308802127838,-18.08799660205841
addresses and names,-25.549214124679565,-16.73850131034851
poetry and prose,-18.724742650985718,-18.819594383239746
forefinger and thumb,-27.482137605547905,-18.076937047298998
minerals and vitamins,-24.336085420472955,-16.170230303658172
fall and winter,-20.486108541488647,-19.809189319610596
light and shadow,-18.92817735671997,-22.134273529052734
honey and milk,-22.628763675689697,-17.24444818496704
nose and throat,-19.73183035850525,-23.169878244400024
anger and fear,-18.572721004486084,-21.141007900238037
head and tail,-16.4704852104187,-20.710728645324707
novels and stories,-20.935204029083252,-22.00939154624939
sunrise and sunset,-16.48690700531006,-20.324182510375977
sympathy and understanding,-18.4126238822937,-22.225685596466064
shoes and socks,-18.285646438598633,-17.701804876327515
equipment and personnel,-20.283679485321045,-20.125970602035522
eyes and face,-21.507695198059082,-18.906912565231323
ink and paper,-14.904607191681862,-15.848064303398132
muscles and nerves,-21.13265061378479,-21.409486413002014
charts and maps,-19.094191789627075,-15.88414466381073
elbows and knees,-21.968267019838095,-23.53071748016555
Christmas and Easter,-19.44559621810913,-24.656217098236084
nature and size,-20.958208560943604,-22.803633213043213
gums and teeth,-30.42927122116089,-22.34802007675171
chairs and sofas,-24.45526639383752,-24.914402961730957
characters and situations,-21.61284065246582,-24.945857524871826
joy and pleasure,-26.846468925476074,-21.739535093307495
Thursday and Tuesday,-24.803245067596436,-20.05764877796173
barley and oats,-21.797592788934708,-22.912703867419623
beauty and dignity,-21.72746515274048,-24.032296419143677
boats and ships,-20.32418966293335,-19.733875036239624
misery and pain,-21.4360773563385,-20.374160289764404
bones and skulls,-21.062456995248795,-20.076194524765015
dairy and poultry,-25.691457595239626,-24.191757652908564
being and existence,-25.180944442749023,-25.770501852035522
radar and radio,-20.211235523223877,-20.792656421661377
humility and pride,-23.360563278198242,-23.54210674762726
pitch and volume,-18.720542192459106,-21.68220281600952
skirt and sweater,-25.042846651747823,-23.82011651992798
linen and silk,-22.380913734436035,-22.995286881923676
checks and money,-29.134214401245117,-25.341811895370483
calluses and corns,-38.27257442474365,-40.423986196517944
action and motion,-20.445744037628174,-20.360309600830078
brain and intelligence,-24.03363013267517,-24.399728536605835
conduct and manners,-29.837438583374023,-24.08125329017639
completeness and unity,-28.989742272395233,-22.43997382667294
hostility and indifference,-26.363019227965196,-23.978169935406186
depth and force,-22.689133167266846,-21.01828384399414
hours and miles,-24.81461787223816,-21.68316078186035
movements and speech,-25.79272985458374,-26.235515117645264
schools and synagogues,-22.40644405351486,-26.93783502653241
arrangers and composers,-29.263237081468105,-27.920599211167428
happiness and laughter,-24.816354751586914,-22.39413833618164
diagrams and sketches,-23.72978477552533,-23.969682394876145
pail and shovel,-19.76241809129715,-26.276115894317627
candies and cookies,-25.496339559555054,-25.516046235337853
county and village,-22.099258422851562,-21.114935874938965
charm and variety,-28.064290046691895,-29.44317388534546
bouquets and wreaths,-29.463218996301293,-33.83192690694705
beech and elm,-25.848847329616547,-29.78497886657715
complexity and obscurity,-25.89740413427353,-24.263896569609642
devotion and effort,-28.536110401153564,-25.55220365524292
alibis and excuses,-38.99042248725891,-28.55459973862162
body and mind,-17.1735680103302,-14.890043497085571
man and woman,-15.032825112342834,-18.256447553634644
law and order,-15.077821493148804,-22.103549480438232
cause and effect,-14.319474056363106,-24.17331314086914
radio and television,-16.025907933712006,-17.01170837879181
b and c,-13.056569278240204,-13.125190258026123
feet and hands,-19.829994678497314,-15.158021688461304
money and time,-18.548136234283447,-17.542229175567627
blood and flesh,-20.330259561538696,-15.405339702963829
god and man,-18.774166345596313,-20.84130549430847
file and rank,-21.18126678466797,-14.311481237411499
brother and sister,-16.622795537114143,-18.63928461074829
father and son,-15.450626730918884,-24.087419986724854
men and officers,-23.24097752571106,-18.335848331451416
south and west,-16.0913667678833,-15.707497358322144
error and trial,-25.643670558929443,-16.114340449683368
arts and crafts,-16.664913211017847,-27.528565168380737
pressure and temperature,-17.375518560409546,-12.917139291763306
days and nights,-21.633580684661865,-21.83523964881897
land and sea,-13.879791736602783,-15.310470581054688
north and west,-17.862823486328125,-16.067728400230408
spring and summer,-14.82463613152504,-18.595821022987366
magazines and newspapers,-16.237324595451355,-14.760543406009674
hands and knees,-18.160050868988037,-24.77733087539673
moon and sun,-19.678964614868164,-15.05627155303955
fathers and mothers,-17.2505122423172,-18.934298872947693
city and county,-14.76604688167572,-20.60247540473938
ears and eyes,-19.191974401474,-15.154956221580505
college and school,-22.690710067749023,-17.663660645484924
college and university,-19.530727863311768,-19.35575819015503
dark and light,-17.07598876953125,-15.855597019195557
future and past,-20.163109064102173,-22.740524291992188
evening and morning,-21.216678380966187,-17.880431354045868
ice and snow,-14.454775422811508,-16.766600370407104
husbands and wives,-19.45997504144907,-21.4604434967041
boys and men,-19.189666271209717,-19.14971160888672
bread and butter,-14.660643815994263,-24.603649377822876
head and shoulders,-15.418090105056763,-20.928314208984375
rock and roll,-15.295407384634018,-24.42384386062622
testament and will,-26.465362071990967,-21.324463367462158
engineers and scientists,-20.740274786949158,-16.814785718917847
man and wife,-15.412569642066956,-20.54072117805481
arms and hands,-18.9679856300354,-21.687629222869873
math and science,-15.791628003120422,-18.16475558280945
son and wife,-18.822636127471924,-17.409831762313843
fingers and thumb,-25.576950550079346,-19.502570152282715
flesh and skin,-22.978018283843994,-19.05191469192505
life and religion,-22.866901397705078,-20.156278133392334
colonel and mrs.,-22.329911172389984,-27.23999159038067
conscience and religion,-25.48299551010132,-25.84365701675415
contemporary and friend,-27.70064115524292,-29.304682731628418
pain and pressure,-20.789386510849,-26.65049648284912
integrity and unity,-27.572967290878296,-20.432661533355713
flowers and hearts,-27.50560188293457,-24.463010787963867
grapefruit and oranges,-27.73539651997271,-23.104505643061202
Kingston and Montreal,-28.20805597305298,-22.0863638818264
folklore and legend,-26.257105112075806,-18.847518026828766
doctors and fathers,-25.992374897003174,-28.54407048225403
contraction and dilation,-23.22896296530962,-25.28992391936481
ships and weapons,-22.159008979797363,-22.383720636367798
funnels and masts,-28.669933393597603,-30.07018232345581
law and sovereignty,-22.273553965271503,-23.25796564592929
assurance and dignity,-28.4616436958313,-27.59389716386795
mr. and mrs.,-14.52982396632433,-20.01930676214397
bride and groom,-15.764774955809116,-18.8789644241333
feet and legs,-21.462472200393677,-15.755104064941406
peace and quiet,-16.71761655807495,-25.98933172225952
daughter and son,-19.072668075561523,-17.091730773448944
ends and odds,-29.62615442276001,-15.427399784326553
city and state,-15.64206337928772,-20.541994094848633
facts and figures,-13.809322834014893,-26.167250633239746
man and nature,-18.06260657310486,-19.326165676116943
prose and verse,-18.061670780181885,-24.887636184692383
body and head,-24.885872840881348,-18.34317398071289
command and control,-15.658333122730255,-22.415565013885498
child and wife,-20.281754970550537,-15.570414662361145
aunt and uncle,-17.894082009792328,-18.989108741283417
cattle and horses,-20.253242015838623,-17.101251482963562
politics and religion,-19.934598684310913,-16.890249490737915
July and June,-21.50285816192627,-19.31858789920807
sailors and soldiers,-21.837821006774902,-18.737037658691406
English and German,-15.882474899291992,-18.49794316291809
food and shelter,-18.69386601448059,-20.45226001739502
sights and sounds,-21.349958658218384,-25.76818311214447
comings and goings,-27.561436904594302,-39.0830192565918
heir and son,-22.48874521255493,-20.29894781112671
coat and hat,-22.20488715171814,-17.699910402297974
crime and punishment,-13.341500282287598,-23.98196792602539
earth and sky,-15.831413269042969,-20.430333137512207
faith and love,-17.15503191947937,-19.417312145233154
mother and son,-16.906453609466553,-22.221214771270752
cents and dollars,-29.843986988067627,-16.5276991193532
turns and twists,-21.930873127654195,-15.874153137207031
fire and police,-25.82566261291504,-16.39774489402771
months and years,-16.969495475292206,-19.867616176605225
editor and publisher,-17.109901785850525,-19.147496700286865
aunts and uncles,-18.949002934459713,-18.893565861944808
research and training,-19.801706790924072,-20.308496952056885
eyes and hair,-17.703306198120117,-17.591490507125854
methods and principles,-23.491594314575195,-20.835504055023193
city and country,-15.879755973815918,-20.917256116867065
bread and cheese,-17.35436248779297,-21.585975408554077
location and size,-17.22512984275818,-16.078128337860107
childhood and infancy,-24.683897137641907,-22.228575706481934
morning and night,-18.835022926330566,-21.283473014831543
council and governor,-27.223363399505615,-21.02661418914795
age and day,-24.040046215057373,-24.433098793029785
body and face,-26.887239456176758,-17.699557065963745
hair and skin,-18.135685682296753,-16.797449827194214
nitrogen and oxygen,-16.348958492279053,-14.026844263076782
piano and violin,-19.37979483604431,-18.456465005874634
ceiling and walls,-23.366069793701172,-21.56884002685547
color and texture,-13.135200515389442,-21.845862865447998
environment and heredity,-24.727241337299347,-25.211397647857666
everybody and everything,-21.604358911514282,-20.381191730499268
bacon and eggs,-18.070837259292603,-14.886475890874863
paper and pen,-21.084352493286133,-15.181467294692993
concrete and steel,-17.326383471488953,-18.34991979598999
color and light,-16.4222354888916,-21.255034923553467
friends and relations,-18.252761125564575,-23.77658987045288
boots and shoes,-22.219322681427002,-20.761471271514893
hearing and sight,-24.92754077911377,-18.424098014831543
expense and time,-25.162725925445557,-25.983914375305176
flowers and plants,-20.05421757698059,-19.509689569473267
beauty and truth,-20.684839248657227,-23.509017944335938
bone and flesh,-19.6805362701416,-17.715827703475952
doubts and fears,-20.99255657196045,-29.612770080566406
fits and starts,-19.757721424102783,-32.56997632980347
light and sound,-23.706083297729492,-21.905238151550293
beauty and youth,-19.676932334899902,-20.851707935333252
fiction and poetry,-19.174633502960205,-19.201300144195557
needle and thread,-16.498987287282944,-24.95194435119629
back and shoulders,-22.100031852722168,-21.117732524871826
crime and violence,-16.697503328323364,-19.492512226104736
force and violence,-23.82608413696289,-24.87782573699951
eggs and ham,-17.771378755569458,-17.71712327003479
bone and muscle,-19.53218650817871,-21.37975788116455
debate and discussion,-22.071485996246338,-22.338109016418457
errors and omissions,-26.28486782143591,-31.850352108478546
brother and mother,-21.378557920455933,-20.58155393600464
face and figure,-22.23662281036377,-27.599719524383545
chairs and table,-22.141282320022583,-16.9867742061615
ammunition and guns,-26.232774257659912,-19.623714923858643
Concord and Lexington,-26.18013608455658,-27.813974792137742
ice and water,-16.313299655914307,-16.91122579574585
fun and games,-16.542500346899033,-22.186618328094482
breakfast and dinner,-18.783239603042603,-20.468061685562134
comfort and ease,-23.734457969665527,-27.145706176757812
father and uncle,-25.076396942138672,-24.51441192626953
health and spirits,-22.101678371429443,-22.353004455566406
names and numbers,-15.38911485671997,-19.96469759941101
rights and wrongs,-21.734402120113373,-27.835360050201416
crannies and nooks,-31.747444082284346,-24.210235068458132
power and resources,-18.733870029449463,-19.950950622558594
flame and smoke,-21.983968496322632,-20.83774471282959
faith and life,-19.681724071502686,-25.801177263259888
wisdom and wit,-22.455020666122437,-24.234123468399048
novelist and poet,-19.471985578536987,-21.907073497772217
Arizona and California,-13.476813077926636,-17.35158085823059
crops and livestock,-17.63188121287385,-23.745949479853152
glass and steel,-21.62911605834961,-19.931946516036987
bar and grill,-20.56919845379889,-24.431715488433838
influence and prestige,-24.346111275139265,-25.51954460144043
cotton and tobacco,-18.467586517333984,-22.709625959396362
church and community,-22.94446039199829,-22.537720918655396
courage and hope,-23.237631797790527,-18.192444562911987
teaching and writing,-20.970760107040405,-20.53206181526184
example and precept,-29.52001667022705,-29.98041296005249
gin and tonic,-17.73360398877412,-25.876746892929077
brush and trees,-24.95488405227661,-16.76084041595459
pad and pencil,-21.330159664154053,-21.75667428970337
chair and table,-23.203951358795166,-19.9681293964386
houses and shops,-19.0629563331604,-22.671058893203735
libraries and museums,-21.678191661834717,-20.894366979599
flames and smoke,-19.002888441085815,-22.702086448669434
guidance and information,-26.24487543106079,-23.877007961273193
stress and tension,-22.13718819618225,-21.506441116333008
days and years,-19.725545167922974,-22.984614849090576
actions and feelings,-23.4855694770813,-20.341835260391235
energy and money,-21.46804904937744,-17.753641605377197
anguish and pain,-24.487228393554688,-24.051142925483873
colors and forms,-19.028549194335938,-21.72985076904297
meaning and origin,-22.626749992370605,-20.350703716278076
freedom and security,-20.540947914123535,-23.6353120803833
gratitude and joy,-23.28183078765869,-24.882131099700928
mamma and papa,-24.114356994628906,-22.032104969024658
length and weight,-15.902744770050049,-16.22302007675171
anger and hatred,-20.508919715881348,-23.514734268188477
aircraft and ships,-21.013826370239258,-17.751276969909668
sidewalks and streets,-25.733988165855408,-24.181191022973508
democracy and liberty,-18.47469210624695,-18.559699773788452
iron and wood,-21.35578680038452,-17.763185739517212
horses and wagons,-18.085494678467512,-20.693440914154053
clarity and precision,-25.52128423267277,-26.973532751202583
flowers and herbs,-25.2402663230896,-26.315907955169678
confusion and fear,-22.910131454467773,-21.345282077789307
jaws and teeth,-18.45738983154297,-18.386220455169678
counties and towns,-18.87757706642151,-24.185751080513
bodies and faces,-24.492705821990967,-19.161508560180664
ability and desire,-28.451690673828125,-23.569096088409424
chest and stomach,-21.70588445663452,-26.797406911849976
Illinois and Missouri,-19.567360401153564,-20.75633668899536
jams and jellies,-21.14423001743853,-22.59770007431507
Tories and Whigs,-29.858802556991577,-30.030165433883667
dogs and men,-22.64385485649109,-21.744417905807495
discussion and thought,-25.87857484817505,-25.13873052597046
distress and pain,-23.36115789413452,-24.757179260253906
mouth and nostrils,-25.875337003730237,-25.094090742990375
cakes and pies,-22.97091506421566,-20.986533641815186
adventure and romance,-19.62286412715912,-22.202244758605957
agreements and contracts,-21.65000406652689,-18.43640387042069
crime and poverty,-16.043596267700195,-22.506185293197632
cousins and uncles,-19.75357790745329,-20.33649182319641
fire and light,-22.34215211868286,-24.33280849456787
child and husband,-23.213762760162354,-20.31803548336029
vinegar and water,-19.982574626803398,-21.007378632202744
fork and spoon,-20.065468788146973,-19.432472229003906
Burma and India,-20.036725282669067,-20.550871460698545
fruit and nuts,-19.239312648773193,-23.263110637664795
ability and strength,-25.788646697998047,-22.079123973846436
agencies and individuals,-21.258545875549316,-23.25093650817871
c. and d.,-18.062652558088303,-18.997516706585884
coffee and sandwiches,-25.811070919036865,-23.604336261749268
coffee and toast,-22.439743518829346,-22.532756805419922
artillery and mortar,-23.122072964906693,-25.252339363098145
anger and anxiety,-22.0594539642334,-26.88690710067749
apprehension and fear,-24.271200627088547,-28.10905741341412
figures and words,-26.49196195602417,-18.608407497406006
blood and guts,-14.70658004283905,-22.531559944152832
action and character,-24.102426528930664,-18.682283401489258
diamonds and rubies,-18.613544896245003,-22.50948715209961
plans and projects,-23.722681522369385,-22.629185676574707
jacket and trousers,-22.80590009689331,-22.445741176605225
kind and quantity,-23.10412073135376,-26.69840145111084
family and neighborhood,-20.767316818237305,-22.292845726013184
nights and weekends,-22.74675929546038,-23.474948248796863
labor and money,-20.488389015197754,-18.928526639938354
shower and tub,-27.442286491394043,-29.628771781921387
aggression and hostility,-21.899550930131227,-21.938328359276056
information and material,-23.381415843963623,-21.061197757720947
despair and rage,-27.20357608795166,-25.788917541503906
improvements and land,-26.880427837371826,-29.48215913772583
landings and takeoffs,-39.40430402755737,-30.194100379943848
novels and tales,-23.195648193359375,-26.086027145385742
corruption and crime,-19.509371280670166,-18.774094581604004
anthropology and psychology,-22.16466736793518,-19.271258105058223
lecturer and writer,-25.693540573120117,-22.531549515435472
curettage and dilatation,-42.578136682510376,-40.58514815568924
fog and mist,-19.210877776145935,-21.675443410873413
field and stream,-24.475731372833252,-21.36595630645752
dates and events,-22.555805683135986,-21.552775382995605
belly and chest,-20.927751064300537,-20.47721815109253
power and scope,-24.529438972473145,-22.898874759674072
counterpoint and harmony,-28.304169178009033,-20.61439311504364
pain and shame,-22.459035873413086,-23.116929054260254
doorways and windows,-22.479653120040894,-29.16387939453125
history and identity,-22.508802890777588,-20.712461471557617
anger and indignation,-21.291354656219482,-23.75545844435692
cream and peaches,-25.13541293144226,-22.73180055618286
classmates and friends,-23.46915555000305,-22.328202813863754
movements and positions,-25.83974552154541,-22.984365463256836
barrels and boxes,-25.941511631011963,-23.93161916732788
costumes and masks,-25.628788514703047,-22.803792476654053
attractions and repulsions,-27.92393658310175,-31.44403942488134
effort and resources,-22.78836488723755,-22.581470489501953
ability and age,-26.79468059539795,-25.681272745132446
babylon and nineveh,-28.986140706692822,-29.349663197994232
love and veneration,-26.128452114760876,-30.134485244750977
editing and publishing,-24.729676246643066,-23.27978801727295
cysts and tumors,-26.272057831287384,-25.876631051301956
dirt and sweat,-25.085728645324707,-24.200708866119385
dreams and plans,-22.70474362373352,-25.139055252075195
farms and fields,-20.134021520614624,-19.132237434387207
cause and consequence,-24.836467027664185,-28.12165093421936
fungicides and insecticides,-28.94050518242875,-30.52692797671989
choice and decision,-22.37033176422119,-22.567201137542725
confusion and turmoil,-25.28879093634896,-30.10572075843811
magic and superstition,-23.72853715904057,-26.977003008127213
machinery and power,-21.779804706573486,-22.634100914001465
education and skill,-23.71903133392334,-22.33388662338257
forms and materials,-23.710100173950195,-23.29759454727173
length and quality,-25.49839448928833,-24.333828926086426
inclination and time,-24.899368286132812,-23.298752784729004
help and understanding,-24.417063236236572,-24.49793291091919
closets and drawers,-34.88607144355774,-29.204726696014404
friends and partners,-19.714478015899658,-21.40574359893799
receivers and senders,-31.589183926582336,-32.4828821803967
authority and force,-25.053949117660522,-29.012423992156982
fear and want,-24.57080316543579,-24.370093822479248
trees and underbrush,-23.526237740181386,-25.389268521219492
bacon and coffee,-25.787776947021484,-23.20429301261902
december and may,-22.3836989402771,-23.043439865112305
grains and seeds,-25.69091248512268,-24.34667268395424
beauty and color,-20.59793519973755,-18.603068828582764
legs and torso,-18.49834191123955,-26.718782424926758
transportation and utilities,-26.69122551495093,-24.889481782913208
hardships and trials,-31.857932090759277,-24.177915811538696
science and tactics,-24.598296642303467,-26.781932830810547
neighborhood and school,-21.901634216308594,-24.94888210296631
irony and satire,-27.269453763961792,-29.220388531684875
kitchen and pantry,-22.732872642576694,-25.07231569290161
astronomy and geology,-23.51229943241924,-21.318605879321694
development and practice,-21.884109258651733,-20.44110655784607
aloes and myrrh,-29.42585071711801,-33.97904127044603
feet and heads,-23.57597804069519,-23.20918893814087
snow and water,-20.466057300567627,-18.24349355697632
back and hips,-27.045403003692627,-22.24535036087036
bombers and missiles,-26.79300808906555,-22.424175456166267
argument and debate,-23.458633422851562,-25.2129008769989
doubts and suspicions,-27.072746009842376,-30.787445902824402
laborers and servants,-26.216895435005426,-26.788387938810047
arms and faces,-21.098602533340454,-21.033830642700195
chrome and glass,-26.64513087272644,-25.995705235749483
paris and washington,-23.455958366394043,-19.753268241882324
arm and back,-23.825188636779785,-23.604809761047363
emotion and meaning,-25.657132625579834,-23.49607563018799
bushes and vines,-21.387832688749768,-25.414184093475342
aims and ends,-26.36885118484497,-31.523391008377075
authority and independence,-25.170700550079346,-21.035883903503418
crises and problems,-26.542100429534912,-28.73888923227787
bathrobe and slippers,-26.761987447738647,-31.929661989212036
generalists and specialists,-32.08565524313599,-29.095150470733643
boredom and loneliness,-25.323403120040894,-23.648919652798213
excitement and fatigue,-25.486184578738175,-23.699683606624603
fun and pleasure,-26.498692512512207,-23.062978506088257
individualism and socialism,-22.75922879204154,-24.01789892464876
fields and homes,-22.38967990875244,-25.987024307250977
brow and cheeks,-27.638230800628662,-27.919183015823364
certainty and security,-24.171184539794922,-28.674623370170593
artist and critic,-23.483713150024414,-24.00441837310791
20s and 30s,-20.0117317577824,-23.626500833779573
brick and glass,-26.225812435150146,-27.17510223388672
gas and light,-19.435834884643555,-20.324937343597412
dentist and doctor,-21.107420444488525,-21.088505744934082
bourbon and water,-24.515283584594727,-25.17912152921781
