binom,Alpha Probs,Nonalpha Probs
muscles and nerves,-21.257769227027893,-22.826629281044006
charts and maps,-22.82978618144989,-18.495657682418823
elbows and knees,-23.06817512679845,-24.905913466354264
Christmas and Easter,-18.858618140220642,-24.596454739570618
nature and size,-23.64562237262726,-25.41268002986908
gums and teeth,-32.16350328922272,-24.51589822769165
chairs and sofas,-26.241390711744316,-26.2786728143692
characters and situations,-26.039286255836487,-28.685068249702454
joy and pleasure,-25.53416883945465,-22.122010350227356
Thursday and Tuesday,-24.55787229537964,-21.2417995929718
barley and oats,-27.236925840377808,-24.06492440542206
beauty and dignity,-21.99510657787323,-24.063498735427856
boats and ships,-21.9441077709198,-21.23012351989746
misery and pain,-21.823835372924805,-19.368003129959106
bones and skulls,-20.92743730545044,-21.60604417324066
dairy and poultry,-24.585466003991314,-24.61809605360031
being and existence,-28.268320083618164,-27.043152809143066
radar and radio,-21.947493076324463,-21.752951622009277
humility and pride,-22.40098774433136,-22.81000116467476
pitch and volume,-23.736044883728027,-24.425740718841553
skirt and sweater,-27.011540487408638,-27.566840887069702
linen and silk,-22.713050603866577,-24.5447838306427
checks and money,-25.852705001831055,-26.886110067367554
calluses and corns,-36.93496894836426,-36.926334619522095
action and motion,-22.4323091506958,-21.704277992248535
brain and intelligence,-25.190630435943604,-23.68570590019226
conduct and manners,-27.94223642349243,-22.855220794677734
completeness and unity,-30.26041113989777,-23.29550886101788
hostility and indifference,-26.55230246440624,-27.026871630281676
depth and force,-24.869637608528137,-22.132683873176575
hours and miles,-26.908151268959045,-24.11112606525421
movements and speech,-24.588393807411194,-26.542101979255676
schools and synagogues,-24.37424943340011,-30.07504817470908
arrangers and composers,-28.263228442519903,-26.937083224984235
happiness and laughter,-23.583375573158264,-22.828776240348816
diagrams and sketches,-25.012065777555108,-26.6644429047592
pail and shovel,-23.920525431632996,-25.193066000938416
candies and cookies,-26.44524109363556,-26.306788459420204
county and village,-26.310317635536194,-23.18170416355133
charm and variety,-27.74250090122223,-24.27468717098236
bouquets and wreaths,-29.36015470419079,-31.06453589606099
beech and elm,-27.403696566820145,-30.65370762348175
complexity and obscurity,-27.680688351392746,-29.373631931841373
devotion and effort,-28.779399037361145,-25.172571301460266
alibis and excuses,-35.06744149327278,-26.963674079161137
body and mind,-18.562308073043823,-17.65922236442566
man and woman,-18.255797505378723,-20.691041946411133
law and order,-15.894679099321365,-22.446840286254883
cause and effect,-16.83630990702659,-27.15867853164673
radio and television,-17.078063189983368,-19.219286799430847
b and c,-18.6198593378067,-20.669588565826416
feet and hands,-20.85650944709778,-19.690942525863647
money and time,-19.685140132904053,-17.07227921485901
blood and flesh,-18.840073108673096,-16.74780584126711
god and man,-21.292592525482178,-23.3530855178833
file and rank,-26.787432193756104,-18.279901385307312
brother and sister,-15.77184084057808,-20.124931573867798
father and son,-16.046786665916443,-25.444442749023438
men and officers,-23.33502984046936,-16.33505129814148
south and west,-20.398794651031494,-19.52364730834961
error and trial,-28.027446269989014,-15.442452862858772
arts and crafts,-18.431109577417374,-26.177663683891296
pressure and temperature,-20.296315908432007,-16.943455696105957
days and nights,-19.38010013103485,-22.300840139389038
land and sea,-18.45249843597412,-19.051883220672607
north and west,-20.795652627944946,-19.215515613555908
spring and summer,-21.149787187576294,-21.967352867126465
magazines and newspapers,-19.461247086524963,-17.417306184768677
hands and knees,-21.72656512260437,-27.39656710624695
moon and sun,-20.30429220199585,-18.39931607246399
fathers and mothers,-20.733473300933838,-20.04953145980835
city and county,-19.510716915130615,-25.868332147598267
ears and eyes,-19.755829572677612,-17.778152227401733
college and school,-23.306631326675415,-19.642481803894043
college and university,-21.402167558670044,-22.952911615371704
dark and light,-19.473145484924316,-19.31067132949829
future and past,-23.202667951583862,-22.763957500457764
evening and morning,-23.736078023910522,-19.63214898109436
ice and snow,-18.942813515663147,-16.85754144191742
husbands and wives,-17.686227023601532,-20.067216277122498
boys and men,-20.263742685317993,-20.73436975479126
bread and butter,-14.61920040845871,-24.082268953323364
head and shoulders,-19.244014263153076,-24.00117778778076
rock and roll,-16.929159700870514,-25.275440216064453
testament and will,-30.382603883743286,-24.56468915939331
engineers and scientists,-21.1126606464386,-17.126010298728943
man and wife,-19.186315536499023,-22.61785101890564
arms and hands,-21.329020738601685,-24.422093152999878
math and science,-16.083471655845642,-19.059570908546448
son and wife,-21.52552366256714,-17.994667768478394
fingers and thumb,-27.144328594207764,-22.535564661026
flesh and skin,-24.6670081615448,-20.37350344657898
life and religion,-22.212422132492065,-20.86064314842224
colonel and mrs.,-21.522120028734207,-26.60691051185131
conscience and religion,-27.850971698760986,-26.013764142990112
contemporary and friend,-27.66252088546753,-28.007272481918335
pain and pressure,-22.5855450630188,-24.756739616394043
integrity and unity,-24.322426915168762,-20.46423590183258
flowers and hearts,-23.55596399307251,-25.167105436325073
grapefruit and oranges,-26.78278191150457,-23.023844807934438
Kingston and Montreal,-30.029656291007996,-27.21366775035858
folklore and legend,-24.904901266098022,-23.10135316848755
doctors and fathers,-24.41871738433838,-27.546971201896667
contraction and dilation,-27.17533504217863,-28.998278066515923
ships and weapons,-21.48747956752777,-22.834003686904907
funnels and masts,-30.551707863807678,-27.37114131450653
law and sovereignty,-26.40260719925527,-24.792302278299758
assurance and dignity,-25.851572394371033,-26.597867913544178
mr. and mrs.,-14.456706434488297,-20.754661574959755
bride and groom,-15.819285303354263,-19.91190493106842
feet and legs,-22.300839066505432,-20.77746307849884
peace and quiet,-14.01265823841095,-22.31496489048004
daughter and son,-21.254972100257874,-18.598682284355164
ends and odds,-31.32166826725006,-17.436584174633026
city and state,-19.102331042289734,-24.045806527137756
facts and figures,-17.238287687301636,-26.354130387306213
man and nature,-21.146549344062805,-19.890902161598206
prose and verse,-20.417960286140442,-26.52141010761261
body and head,-25.022494196891785,-21.544187664985657
command and control,-19.847256660461426,-22.9671288728714
child and wife,-24.064412236213684,-17.708929657936096
aunt and uncle,-17.274368405342102,-17.906703114509583
cattle and horses,-20.466572642326355,-19.255482077598572
politics and religion,-20.288013815879822,-18.367771983146667
July and June,-22.710788369178772,-22.048234820365906
sailors and soldiers,-22.58917009830475,-18.649089694023132
English and German,-19.536181569099426,-21.417111039161682
food and shelter,-16.84431564807892,-19.465909600257874
sights and sounds,-24.605064272880554,-25.520158648490906
comings and goings,-29.930675342679024,-38.52551519870758
heir and son,-22.935731053352356,-19.92000639438629
coat and hat,-21.91087567806244,-20.04519832134247
crime and punishment,-17.112394213676453,-25.542359948158264
earth and sky,-20.335409283638,-24.51440727710724
faith and love,-16.438283801078796,-19.73320233821869
mother and son,-16.641448736190796,-23.542118668556213
cents and dollars,-31.172852158546448,-18.82540159113705
turns and twists,-28.918379701673985,-16.26553452014923
fire and police,-23.080996870994568,-16.95206129550934
months and years,-19.613253474235535,-22.09926211833954
editor and publisher,-22.054694533348083,-21.06778848171234
aunts and uncles,-19.294848527846625,-19.526361392534454
research and training,-20.086103796958923,-21.20369589328766
eyes and hair,-20.265213131904602,-17.81171190738678
methods and principles,-23.5304297208786,-25.97961676120758
city and country,-19.245078921318054,-25.77296268939972
bread and cheese,-16.355781197547913,-21.527828335762024
location and size,-21.814868092536926,-19.12952172756195
childhood and infancy,-27.190165102481842,-28.1125625371933
morning and night,-19.964455723762512,-22.067307114601135
council and governor,-28.690570950508118,-22.894227147102356
age and day,-22.85201108455658,-23.00335466861725
body and face,-25.38503062725067,-20.42051637172699
hair and skin,-18.048614144325256,-18.08620798587799
nitrogen and oxygen,-19.894110918045044,-19.02859342098236
piano and violin,-18.705052495002747,-20.8008691072464
ceiling and walls,-24.996899247169495,-24.124788403511047
color and texture,-18.627294287085533,-24.46351397037506
environment and heredity,-29.33633053302765,-26.445069909095764
everybody and everything,-22.30128800868988,-23.064011216163635
bacon and eggs,-18.71438992023468,-16.364121079444885
paper and pen,-25.475504517555237,-21.262380719184875
concrete and steel,-21.3985435962677,-20.114436268806458
color and light,-21.8422611951828,-22.89778435230255
friends and relations,-16.088189244270325,-22.14106786251068
boots and shoes,-21.68078863620758,-20.764919638633728
hearing and sight,-24.058682084083557,-20.505386233329773
expense and time,-24.26233208179474,-22.239011883735657
flowers and plants,-20.077595353126526,-21.804423332214355
beauty and truth,-19.745059967041016,-24.37123739719391
bone and flesh,-20.25437605381012,-20.256632328033447
doubts and fears,-20.696043014526367,-24.64065110683441
fits and starts,-21.40485692024231,-32.68480741977692
light and sound,-22.527106404304504,-22.558863520622253
beauty and youth,-20.362422943115234,-19.80722677707672
fiction and poetry,-21.70139706134796,-21.03088366985321
needle and thread,-19.588650226593018,-24.352609753608704
back and shoulders,-26.629229187965393,-24.46220290660858
crime and violence,-20.854963421821594,-22.205198168754578
force and violence,-22.71794617176056,-25.650428652763367
eggs and ham,-19.832743763923645,-18.29308432340622
bone and muscle,-20.1495543718338,-22.142764449119568
debate and discussion,-22.394013285636902,-22.93839466571808
errors and omissions,-26.735773913911544,-32.6522341966629
brother and mother,-19.51479995250702,-20.14153301715851
face and figure,-26.209158539772034,-30.5639306306839
chairs and table,-22.223516583442688,-18.64110231399536
ammunition and guns,-22.428070425987244,-16.257684469223022
Concord and Lexington,-30.829110711812973,-24.723143863957375
ice and water,-20.281206727027893,-19.4751535654068
fun and games,-16.88100951910019,-22.989083886146545
breakfast and dinner,-18.02557075023651,-20.163617730140686
comfort and ease,-21.681798577308655,-25.428189396858215
father and uncle,-23.75599730014801,-23.61529505252838
health and spirits,-18.122830510139465,-20.456902861595154
names and numbers,-20.54780876636505,-22.33866322040558
rights and wrongs,-25.349843859672546,-27.89326250553131
crannies and nooks,-33.56791374087334,-26.261524357600138
power and resources,-20.240826725959778,-20.00354540348053
flame and smoke,-23.468157410621643,-22.195964217185974
faith and life,-19.117035627365112,-23.626739144325256
wisdom and wit,-23.565755128860474,-25.704899430274963
novelist and poet,-21.72743785381317,-21.270476460456848
Arizona and California,-20.12617266178131,-20.949060559272766
crops and livestock,-21.27112179098185,-24.869988994672894
glass and steel,-21.5142263174057,-20.313954949378967
bar and grill,-25.18485619686544,-23.694627165794373
influence and prestige,-25.227363404177595,-23.298660695552826
cotton and tobacco,-20.41394805908203,-24.271072149276733
church and community,-24.58298897743225,-21.97129797935486
courage and hope,-19.896233439445496,-19.22854733467102
teaching and writing,-21.858304500579834,-21.05129623413086
example and precept,-33.062110900878906,-31.69370937347412
gin and tonic,-16.038749415427446,-26.85201668739319
brush and trees,-27.639737844467163,-18.950712203979492
pad and pencil,-26.832547664642334,-26.197219371795654
chair and table,-23.26698923110962,-22.958375930786133
houses and shops,-19.345491647720337,-25.52100443840027
libraries and museums,-23.76025390625,-22.478604316711426
flames and smoke,-22.2296462059021,-24.206544876098633
guidance and information,-24.989086627960205,-21.271721363067627
stress and tension,-19.962961196899414,-20.2773597240448
days and years,-22.15434503555298,-23.931445121765137
actions and feelings,-23.1898353099823,-21.742953538894653
energy and money,-21.728484630584717,-21.26833438873291
anguish and pain,-26.878326773643494,-23.831189649470616
colors and forms,-24.397761940956116,-24.2553209066391
meaning and origin,-28.030452847480774,-22.875801920890808
freedom and security,-19.760305285453796,-22.787253737449646
gratitude and joy,-24.493194460868835,-23.303863644599915
mamma and papa,-22.461042523384094,-21.59046733379364
length and weight,-19.7407203912735,-19.867823243141174
anger and hatred,-19.692476630210876,-23.818338751792908
aircraft and ships,-23.498210549354553,-20.305699467658997
sidewalks and streets,-25.58394432067871,-27.103939842432737
democracy and liberty,-19.579713463783264,-20.21006667613983
iron and wood,-22.01072371006012,-18.82111918926239
horses and wagons,-21.889108039904386,-22.581524550914764
clarity and precision,-23.615339245996438,-30.601333677768707
flowers and herbs,-24.479055047035217,-27.281792521476746
confusion and fear,-22.53237283229828,-20.759875893592834
jaws and teeth,-21.956462502479553,-22.143534541130066
counties and towns,-22.864925026893616,-27.300343871116638
bodies and faces,-24.699334144592285,-22.33018946647644
ability and desire,-25.680978298187256,-24.222208738327026
chest and stomach,-23.483403205871582,-25.611813068389893
Illinois and Missouri,-24.73093557357788,-24.5583815574646
jams and jellies,-18.17022773437202,-23.84029095247388
Tories and Whigs,-31.66943359375,-34.52763748168945
dogs and men,-20.849818229675293,-22.48046326637268
discussion and thought,-27.438008069992065,-24.06643295288086
distress and pain,-25.486724376678467,-26.35367250442505
mouth and nostrils,-28.457513705827296,-27.668060958385468
cakes and pies,-22.297297805547714,-20.67783486843109
adventure and romance,-20.73737382888794,-23.072476387023926
agreements and contracts,-21.255229651927948,-21.12562226627051
crime and poverty,-20.38637685775757,-22.365245819091797
cousins and uncles,-22.545185774331912,-20.587835669517517
fire and light,-21.442792415618896,-25.73957586288452
child and husband,-25.42661762237549,-19.157195925712585
vinegar and water,-24.298525094985962,-21.142713021486998
fork and spoon,-24.748154759407043,-21.951982617378235
Burma and India,-22.5453382730484,-23.457517821341753
fruit and nuts,-20.818304419517517,-23.941920280456543
ability and strength,-23.997358441352844,-20.943700551986694
agencies and individuals,-22.65947449207306,-23.19804084300995
c. and d.,-22.474469795823097,-22.151333659887314
coffee and sandwiches,-20.80321514606476,-22.893482565879822
coffee and toast,-19.418450951576233,-21.925737500190735
artillery and mortar,-23.254392184317112,-25.54062592983246
anger and anxiety,-22.253146052360535,-24.953603625297546
apprehension and fear,-22.90066909790039,-26.170167338103056
figures and words,-28.267879605293274,-21.428326725959778
blood and guts,-14.594634413719177,-22.773658394813538
action and character,-25.53729212284088,-22.453818440437317
diamonds and rubies,-20.31230166554451,-25.1977037191391
plans and projects,-24.166504502296448,-25.018438935279846
jacket and trousers,-23.67997419834137,-22.037205576896667
kind and quantity,-26.1968857049942,-24.367522835731506
family and neighborhood,-23.717769265174866,-23.227367997169495
nights and weekends,-21.295616745708685,-25.081762366375187
labor and money,-21.735289216041565,-22.15954315662384
shower and tub,-29.039393544197083,-29.925134301185608
aggression and hostility,-23.140273187309504,-23.337530933320522
information and material,-23.24322760105133,-23.345646500587463
despair and rage,-27.856021761894226,-24.655056595802307
improvements and land,-23.265966773033142,-27.39478576183319
landings and takeoffs,-36.96111214160919,-31.899683833122253
novels and tales,-23.434201836586,-28.74320423603058
corruption and crime,-21.121276021003723,-20.865495562553406
anthropology and psychology,-22.885549783706665,-22.007500866428018
lecturer and writer,-29.21875035762787,-24.98746053688228
curettage and dilatation,-40.554296374320984,-40.25764346122742
fog and mist,-20.953062415122986,-23.293556809425354
field and stream,-29.40159285068512,-27.71571457386017
dates and events,-21.718238472938538,-24.047418236732483
belly and chest,-25.108842492103577,-23.036308884620667
power and scope,-26.3117892742157,-24.062459230422974
counterpoint and harmony,-31.615139484405518,-23.192799776792526
pain and shame,-22.53287649154663,-22.473594903945923
doorways and windows,-26.24403953552246,-29.782877683639526
history and identity,-21.440295457839966,-21.10865020751953
anger and indignation,-21.549232620745897,-24.81783354282379
cream and peaches,-24.736459970474243,-22.512617111206055
classmates and friends,-21.206416606903076,-19.696560084819794
movements and positions,-27.27039623260498,-25.08448624610901
barrels and boxes,-24.132565021514893,-25.37470841407776
costumes and masks,-23.537810845766217,-25.4628849029541
attractions and repulsions,-31.177279204130173,-30.200660094618797
effort and resources,-23.288905382156372,-23.318893432617188
ability and age,-25.84669303894043,-22.99946689605713
babylon and nineveh,-34.19262310350314,-34.46071560122073
love and veneration,-26.916257224977016,-28.440134525299072
editing and publishing,-26.898882150650024,-23.37816286087036
cysts and tumors,-30.660971879959106,-29.147523999214172
dirt and sweat,-25.418971180915833,-25.77533447742462
dreams and plans,-21.984580397605896,-24.316349148750305
farms and fields,-25.189697265625,-23.85413086414337
cause and consequence,-27.55914795398712,-31.713507771492004
fungicides and insecticides,-36.40415510721505,-33.340748770304344
choice and decision,-23.968287348747253,-23.819164156913757
confusion and turmoil,-25.071476672310382,-28.008130587637424
magic and superstition,-25.49938085861504,-25.508081436157227
machinery and power,-20.346892952919006,-24.15323793888092
education and skill,-23.40967571735382,-22.67668855190277
forms and materials,-23.941014409065247,-24.623804688453674
length and quality,-26.37295639514923,-23.07573711872101
inclination and time,-29.167155623435974,-25.012916445732117
help and understanding,-23.119113326072693,-25.10836398601532
closets and drawers,-34.341220021247864,-25.39503861963749
friends and partners,-18.02500629425049,-19.350504517555237
receivers and senders,-30.299244582653046,-30.745649624615908
authority and force,-26.50034010410309,-26.893311619758606
fear and want,-23.584557056427002,-27.31111764907837
trees and underbrush,-21.092397762462497,-27.720643181353807
bacon and coffee,-24.575990200042725,-20.123435258865356
december and may,-24.67368173599243,-20.58898687362671
grains and seeds,-24.800967931747437,-21.473450407385826
beauty and color,-22.665738940238953,-21.95382308959961
legs and torso,-23.029017930850387,-29.01551580429077
transportation and utilities,-26.808502663800027,-26.11697793006897
hardships and trials,-29.350164771080017,-23.776528239250183
science and tactics,-25.38944435119629,-27.539196133613586
neighborhood and school,-22.133939266204834,-26.369969367980957
irony and satire,-28.638074100017548,-30.351529002189636
kitchen and pantry,-22.495756298303604,-24.921859979629517
astronomy and geology,-23.278337828814983,-24.067046966869384
development and practice,-23.588855981826782,-20.466923475265503
aloes and myrrh,-33.35401144786738,-35.895500783924945
feet and heads,-24.91687798500061,-26.323244094848633
snow and water,-20.22541856765747,-20.162275314331055
back and hips,-32.016003251075745,-25.42764437198639
bombers and missiles,-25.582472681999207,-21.6796388104558
argument and debate,-25.019001126289368,-25.518022179603577
doubts and suspicions,-24.955850547674345,-26.808635875582695
laborers and servants,-30.613873854279518,-26.432642322964966
arms and faces,-24.19934332370758,-24.658390164375305
chrome and glass,-29.27402913570404,-26.39144442230463
paris and washington,-25.29735767841339,-21.046167492866516
arm and back,-26.36650288105011,-25.984038949012756
emotion and meaning,-25.27587592601776,-29.633468747138977
bushes and vines,-24.658067154698074,-27.1111421585083
aims and ends,-28.82134258747101,-32.59253942966461
authority and independence,-24.6446031332016,-25.023757576942444
crises and problems,-25.902204155921936,-26.941962093114853
bathrobe and slippers,-25.325998425483704,-29.23932123184204
generalists and specialists,-29.480666544288397,-28.284134030342102
boredom and loneliness,-25.474851022474468,-22.925630219338927
excitement and fatigue,-26.816520997090265,-22.604154024273157
fun and pleasure,-24.229485511779785,-22.71525764465332
individualism and socialism,-25.189383149147034,-23.582580775022507
fields and homes,-24.87182855606079,-26.078062534332275
brow and cheeks,-30.974056720733643,-29.581679821014404
certainty and security,-28.70674991607666,-30.023655652999878
artist and critic,-24.55498480796814,-27.628315448760986
20s and 30s,-22.705134173855186,-23.7575376406312
brick and glass,-23.727721214294434,-25.67997097969055
gas and light,-20.478087425231934,-24.143596649169922
dentist and doctor,-24.827364921569824,-20.893118858337402
bourbon and water,-21.27275088429451,-24.979255051817745
