binom,Alpha Probs,Nonalpha Probs
algebra and telescope,-32.98408794403076,-30.372697353363037
arcade and topaz,-35.4237414598465,-33.672518372535706
asteroid and compass,-29.201631546020508,-26.698573112487793
bicycle and nebula,-34.035182086750865,-34.437187718227506
bungalow and entropy,-37.02358938520774,-35.19098567310721
carnation and gnome,-34.00895810127258,-38.21251392364502
cinnamon and harmonica,-35.08035579707939,-33.43946668156423
coral and syntax,-34.96263074874878,-33.3036053776741
dandelion and pendulum,-34.45425960421562,-35.738318174146116
delirium and telescope,-33.69233565032482,-31.927822170429863
anchors and sandstorms,-35.19285863637924,-35.98319339752197
scissors and volcanoes,-37.56829097121954,-36.48264878988266
equations and lanterns,-33.81642434000969,-34.227305233478546
satellites and tulips,-33.22461159044178,-35.737682432634756
compasses and hedgehogs,-35.26271776854992,-35.96264469623566
comets and neckties,-36.32348084449768,-40.15660905838013
castles and headphones,-35.82534658908844,-29.32773232460022
paperclips and pyramids,-34.90656538121402,-37.99299362907186
constellations and kettles,-36.18779245764017,-37.90818536281586
kaleidoscopes and whales,-36.37455239612609,-34.10915529648992
meadows and pianos,-37.87867796421051,-34.41103196144104
magnets and zebras,-33.28354704298545,-30.066295590251684
parrots and submarines,-34.00199215434259,-32.693136943271384
crayons and jungles,-32.06506758928299,-37.56214451789856
harbor and teapot,-34.60172080993652,-34.7262647151947
notebook and quicksand,-37.675363302230835,-33.94103103876114
glacier and lantern,-32.60524940490723,-34.035117983818054
microscope and puddle,-38.40833604335785,-39.05888718366623
compass and swan,-29.009211778640747,-33.37975072860718
bonsai and cathedral,-34.30140095949173,-38.54387593269348
honeycomb and violin,-33.07761001610197,-31.08610582044639
sailboat and stadium,-38.04616093635559,-30.57297518849373
acorns and skyscrapers,-33.047190648605465,-37.613046003039926
bell and trellis,-31.1171265989542,-32.353237092494965
inkwell and kite,-34.4466814994812,-34.6247296333313
foxglove and trombone,-38.18103417009115,-37.461924746632576
carousel and quill,-30.634939355775714,-30.1731123495847
lighthouse and onion,-34.34186100959778,-36.649580001831055
cactus and chessboard,-37.53369724750519,-35.29401612281799
gallery and raindrop,-37.764165103435516,-32.89778399467468
cricket and plow,-31.13007116317749,-36.51761770248413
fresco and gingerbread,-28.66687735776941,-31.23611280244222
cello and sunflower,-36.9427011013031,-40.86741590499878
archway and quilt,-37.04265022277832,-35.46226215362549
compass and haystack,-33.53923028707504,-37.473577819764614
beacon and millipede,-41.1557938111946,-41.21257185935974
parchment and windmill,-34.516805589199066,-37.790681805461645
candlestick and meadow,-33.47670294489944,-36.66981180009907
men and women,-17.29959934949875,-19.215935230255127
black and white,-15.395596608519554,-18.10567569732666
day and night,-19.265243589878082,-19.285379886627197
boys and girls,-17.738602951169014,-20.66267681121826
left and right,-18.62093774974346,-20.028398767113686
female and male,-19.407519578933716,-16.897115791216493
father and mother,-21.09386146068573,-19.620121717453003
goods and services,-14.82574386894703,-23.248152494430542
north and south,-18.039157211780548,-19.981991291046143
development and research,-22.41181969642639,-19.842145204544067
place and time,-19.054906129837036,-19.971562147140503
death and life,-23.44529128074646,-17.500422954559326
brothers and sisters,-20.396231826394796,-21.940030336380005
husband and wife,-18.83161425590515,-22.595773696899414
gas and oil,-18.654372453689575,-17.002463683485985
pepper and salt,-21.41308069229126,-17.20365584641695
fall and rise,-25.870115041732788,-19.092695102095604
arms and legs,-16.326857686042786,-18.96629500389099
fruits and vegetables,-16.23374965041876,-17.76632511615753
arts and sciences,-20.512564301490784,-25.42791771888733
gentlemen and ladies,-21.357874989509583,-18.371702782809734
feelings and thoughts,-23.204097986221313,-18.085558533668518
diagnosis and treatment,-17.50427994132042,-24.23111629486084
groups and individuals,-21.983253002166748,-20.584176540374756
knowledge and skills,-19.481513738632202,-23.281203150749207
heart and mind,-22.70576286315918,-25.456971645355225
influence and power,-25.202515602111816,-21.028080940246582
Africa and Asia,-23.73835062980652,-24.929794549942017
addresses and names,-23.16755771636963,-15.840964198112488
poetry and prose,-22.735085487365723,-24.878063559532166
forefinger and thumb,-30.588198632001877,-26.51901888161956
minerals and vitamins,-27.39274246761488,-21.685900615528226
fall and winter,-24.575305461883545,-23.4758563041687
light and shadow,-21.015177011489868,-27.9522385597229
honey and milk,-27.223207473754883,-19.241427183151245
nose and throat,-23.842017650604248,-27.24334144592285
anger and fear,-22.330310583114624,-23.56287670135498
head and tail,-21.14036226272583,-21.27000069618225
novels and stories,-22.997763872146606,-26.009217262268066
sunrise and sunset,-22.830022871494293,-27.229586601257324
sympathy and understanding,-24.82766580581665,-26.149681568145752
shoes and socks,-19.499855518341064,-18.44774580001831
equipment and personnel,-16.607412576675415,-19.186127185821533
eyes and face,-23.367186069488525,-25.55374813079834
ink and paper,-18.22421395778656,-18.464489459991455
muscles and nerves,-24.236520290374756,-24.12785840034485
charts and maps,-23.528860092163086,-19.23616313934326
elbows and knees,-29.29308831039816,-23.566692340296868
Christmas and Easter,-24.57612180709839,-23.98538112640381
nature and size,-30.486072063446045,-25.07781410217285
gums and teeth,-29.949607849121094,-23.67630422115326
chairs and sofas,-25.767693903297186,-34.99420928955078
characters and situations,-22.69584059715271,-29.150302410125732
joy and pleasure,-27.61992359161377,-25.721783876419067
Thursday and Tuesday,-25.34888792037964,-23.039485931396484
barley and oats,-30.86041498184204,-26.95711576193571
beauty and dignity,-27.821547031402588,-24.661261558532715
boats and ships,-21.419150829315186,-22.715473651885986
misery and pain,-26.597705125808716,-25.732300281524658
bones and skulls,-21.044437885284424,-19.624152064323425
dairy and poultry,-23.99662052954227,-29.747663848102093
being and existence,-29.952442169189453,-26.494038105010986
radar and radio,-23.082659244537354,-26.175541639328003
humility and pride,-28.90357232093811,-25.672029674053192
pitch and volume,-20.32062292098999,-26.030969619750977
skirt and sweater,-26.9624301395379,-27.67578887939453
linen and silk,-25.954087734222412,-24.646921927575022
checks and money,-27.387425184249878,-28.657470703125
calluses and corns,-38.64397692680359,-35.32475471496582
action and motion,-23.656578540802002,-27.052884101867676
brain and intelligence,-21.146634101867676,-25.28421950340271
conduct and manners,-27.106064796447754,-23.02608561515808
completeness and unity,-36.45583665330196,-28.847486536717042
hostility and indifference,-30.23432957380828,-27.27081421885123
depth and force,-30.934200525283813,-28.102513790130615
hours and miles,-31.61443281173706,-28.825854063034058
movements and speech,-27.878660440444946,-26.63412094116211
schools and synagogues,-24.446669124998152,-33.87395882606506
arrangers and composers,-37.44065237045288,-27.961617223918438
happiness and laughter,-24.93534517288208,-29.260407209396362
diagrams and sketches,-26.82793657295406,-25.431665744748898
pail and shovel,-28.371046543121338,-25.148423671722412
candies and cookies,-21.2674560546875,-27.18767001479864
county and village,-24.02261972427368,-25.750962495803833
charm and variety,-31.444650173187256,-32.30256986618042
bouquets and wreaths,-32.40642262622714,-29.03514339964022
beech and elm,-33.13796544075012,-35.23564863204956
complexity and obscurity,-29.455760583281517,-32.673960372805595
devotion and effort,-28.341150283813477,-27.82170820236206
alibis and excuses,-33.46526446938515,-34.39028668683022
body and mind,-17.205092191696167,-19.69156703352928
man and woman,-20.880126237869263,-21.938480377197266
law and order,-17.526588171720505,-26.932792901992798
cause and effect,-18.88317735493183,-28.928277254104614
radio and television,-15.889560043811798,-20.143765687942505
b and c,-16.596488058567047,-22.92959761619568
feet and hands,-18.26531732082367,-17.939298406243324
money and time,-24.242396116256714,-20.377495288848877
blood and flesh,-24.981451988220215,-17.138591945171356
god and man,-22.27164387702942,-24.874770402908325
file and rank,-28.745418310165405,-17.740771263837814
brother and sister,-20.320096120238304,-22.70025372505188
father and son,-20.66022300720215,-24.65013575553894
men and officers,-23.0700523853302,-22.91044282913208
south and west,-20.106319546699524,-23.14579439163208
error and trial,-28.558932065963745,-18.35491907596588
arts and crafts,-17.403592199087143,-28.75495457649231
pressure and temperature,-22.96879267692566,-17.884303092956543
days and nights,-23.184167802333832,-24.821988821029663
land and sea,-18.676231622695923,-20.326487600803375
north and west,-19.356065034866333,-22.77545428276062
spring and summer,-22.237353205680847,-24.577139139175415
magazines and newspapers,-20.753432035446167,-17.710362255573273
hands and knees,-22.07266855239868,-22.79554796218872
moon and sun,-24.803130865097046,-19.33886992931366
fathers and mothers,-26.93765377998352,-23.625482201576233
city and county,-21.96344828605652,-22.586218118667603
ears and eyes,-21.46309757232666,-16.929245501756668
college and school,-25.10173726081848,-23.00908136367798
college and university,-23.380515098571777,-24.136108875274658
dark and light,-23.030882120132446,-19.798754930496216
future and past,-28.398255586624146,-20.18078100681305
evening and morning,-29.68954348564148,-22.585453987121582
ice and snow,-18.350557446479797,-17.738014459609985
husbands and wives,-20.89852511882782,-27.891788005828857
boys and men,-26.473700761795044,-21.28340792655945
bread and butter,-15.772180676460266,-22.559226274490356
head and shoulders,-21.162176370620728,-22.706694841384888
rock and roll,-16.675824850797653,-25.821545839309692
testament and will,-29.264379739761353,-24.74704623222351
engineers and scientists,-26.858725547790527,-22.264548540115356
man and wife,-22.430340051651,-24.087963819503784
arms and hands,-22.233947336673737,-24.78764319419861
math and science,-18.71277368068695,-22.452885389328003
son and wife,-22.16145968437195,-20.926241874694824
fingers and thumb,-21.53816056251526,-25.830671787261963
flesh and skin,-23.416708946228027,-21.470852375030518
life and religion,-22.59044575691223,-19.88689947128296
colonel and mrs.,-25.338946655392647,-28.443907663226128
conscience and religion,-29.715412855148315,-24.501073360443115
contemporary and friend,-30.46126437187195,-30.622722625732422
pain and pressure,-26.143911361694336,-25.287970781326294
integrity and unity,-31.557429552078247,-29.16575574874878
flowers and hearts,-24.37857747077942,-20.86643660068512
grapefruit and oranges,-30.218467291197157,-32.1160907446756
Kingston and Montreal,-32.732781410217285,-25.91839849948883
folklore and legend,-28.33456176457912,-26.223635949152595
doctors and fathers,-29.092677116394043,-34.68355941772461
contraction and dilation,-30.104291811585426,-28.567951465956867
ships and weapons,-21.337058544158936,-22.74501860141754
funnels and masts,-31.42480480670929,-33.20527672767639
law and sovereignty,-28.59692033888132,-29.004519157435425
assurance and dignity,-31.923973560333252,-30.34476011991501
mr. and mrs.,-14.239283143077046,-20.865678863599896
bride and groom,-18.20574863255024,-24.559426307678223
feet and legs,-19.261097073554993,-19.74571418762207
peace and quiet,-20.195796847343445,-26.121671199798584
daughter and son,-24.417906761169434,-21.020211100578308
ends and odds,-29.163583755493164,-16.298124765977263
city and state,-18.447309732437134,-22.836031436920166
facts and figures,-17.90576195716858,-27.838886737823486
man and nature,-22.628347396850586,-25.075220346450806
prose and verse,-25.881137132644653,-28.81264042854309
body and head,-20.62026286125183,-21.073947429656982
command and control,-24.296913623809814,-24.545186758041382
child and wife,-26.67252826690674,-19.61714458465576
aunt and uncle,-22.38126176595688,-21.410287499427795
cattle and horses,-25.397088527679443,-22.103888988494873
politics and religion,-20.79230499267578,-18.41354727745056
July and June,-25.697726249694824,-25.008606910705566
sailors and soldiers,-27.198928356170654,-22.982677459716797
English and German,-21.70612144470215,-21.28574299812317
food and shelter,-17.311313152313232,-21.403297185897827
sights and sounds,-26.875168800354004,-27.429924696683884
comings and goings,-28.38552275300026,-32.02460199594498
heir and son,-27.588475704193115,-21.54831552505493
coat and hat,-22.09506916999817,-22.091403007507324
crime and punishment,-17.4495892226696,-25.91997194290161
earth and sky,-23.06865692138672,-25.538312911987305
faith and love,-19.145713567733765,-24.393858432769775
mother and son,-22.4193115234375,-24.09043550491333
cents and dollars,-32.96011018753052,-20.00398401916027
turns and twists,-29.869839668273926,-21.772718261927366
fire and police,-22.808835983276367,-18.336898684501648
months and years,-22.309860944747925,-22.047652006149292
editor and publisher,-22.682748794555664,-25.293551445007324
aunts and uncles,-21.5916497920407,-25.11261655879207
research and training,-22.871269464492798,-23.381402015686035
eyes and hair,-19.510841846466064,-20.6290864944458
methods and principles,-24.109004735946655,-23.854756832122803
city and country,-19.879690170288086,-22.311453104019165
bread and cheese,-16.93967568874359,-19.98414134979248
location and size,-21.709975004196167,-22.652868270874023
childhood and infancy,-31.683970138430595,-24.638630390167236
morning and night,-24.377479553222656,-24.766679763793945
council and governor,-29.205631256103516,-26.619155883789062
age and day,-27.185388684272766,-26.62023401260376
body and face,-23.474345922470093,-23.073168754577637
hair and skin,-20.15186309814453,-18.614631414413452
nitrogen and oxygen,-19.13812267780304,-20.949921131134033
piano and violin,-18.49345827102661,-24.94621992111206
ceiling and walls,-22.078761339187622,-22.492802262306213
color and texture,-24.189305305480957,-27.67978525161743
environment and heredity,-36.07321262359619,-29.162652492523193
everybody and everything,-23.628628730773926,-24.082281589508057
bacon and eggs,-19.060398161411285,-15.570885419845581
paper and pen,-21.077143669128418,-19.697843551635742
concrete and steel,-21.562540292739868,-22.10992121696472
color and light,-23.89634656906128,-25.99837017059326
friends and relations,-24.87838101387024,-26.790647983551025
boots and shoes,-21.37580704689026,-23.115153551101685
hearing and sight,-24.315200805664062,-26.106396198272705
expense and time,-25.96335744857788,-22.470263481140137
flowers and plants,-22.46196222305298,-21.38890838623047
beauty and truth,-24.10959482192993,-25.822973012924194
bone and flesh,-22.67395305633545,-20.061386585235596
doubts and fears,-21.46815836429596,-28.066863775253296
fits and starts,-24.293059468269348,-31.692947387695312
light and sound,-24.558315753936768,-23.644725799560547
beauty and youth,-23.034512996673584,-22.834030628204346
fiction and poetry,-28.271791458129883,-24.97650671005249
needle and thread,-20.09297986328602,-29.318873405456543
back and shoulders,-30.01074457168579,-23.99675726890564
crime and violence,-23.017181873321533,-26.904557704925537
force and violence,-27.98485040664673,-30.538459300994873
eggs and ham,-17.317801237106323,-21.145286738872528
bone and muscle,-24.62267541885376,-23.963656663894653
debate and discussion,-21.800615072250366,-22.12950301170349
errors and omissions,-30.726907176576788,-31.933096885681152
brother and mother,-26.091670751571655,-23.26128101348877
face and figure,-25.165769577026367,-26.13231611251831
chairs and table,-24.861950159072876,-21.89699363708496
ammunition and guns,-24.339961051940918,-17.683476150035858
Concord and Lexington,-35.40475034713745,-29.437047672457993
ice and water,-20.46168613433838,-19.46601104736328
fun and games,-21.47618079185486,-23.765167951583862
breakfast and dinner,-23.310598850250244,-22.85840129852295
comfort and ease,-28.08100914955139,-26.988959312438965
father and uncle,-24.617722511291504,-29.220136642456055
health and spirits,-25.422598838806152,-27.15211534500122
names and numbers,-20.349181532859802,-22.098088264465332
rights and wrongs,-30.114652633666992,-33.597355127334595
crannies and nooks,-37.15456618741155,-29.666059171780944
power and resources,-23.860355854034424,-23.928833961486816
flame and smoke,-23.93912386894226,-24.17773151397705
faith and life,-22.055878162384033,-26.301766395568848
wisdom and wit,-26.887826919555664,-29.063743114471436
novelist and poet,-26.474854469299316,-26.897493839263916
Arizona and California,-23.340111255645752,-24.9017333984375
crops and livestock,-20.323504861444235,-27.21756390260998
glass and steel,-24.82923412322998,-22.810779094696045
bar and grill,-27.816980719566345,-26.30700397491455
influence and prestige,-29.701147720217705,-32.94867014884949
cotton and tobacco,-26.168812036514282,-25.83670449256897
church and community,-26.345138788223267,-25.557055711746216
courage and hope,-25.58240556716919,-20.191174268722534
teaching and writing,-21.641914129257202,-21.581873655319214
example and precept,-39.94498610496521,-28.94953489303589
gin and tonic,-20.0330127812922,-28.30676817893982
brush and trees,-27.730055570602417,-22.29230046272278
pad and pencil,-29.548094034194946,-26.353243827819824
chair and table,-24.94896388053894,-23.147781133651733
houses and shops,-22.303963899612427,-24.34644627571106
libraries and museums,-26.379101991653442,-22.68041157722473
flames and smoke,-22.280145406723022,-26.150563955307007
guidance and information,-25.9342200756073,-23.96822714805603
stress and tension,-23.110044240951538,-26.3406879901886
days and years,-29.15640616416931,-23.16793990135193
actions and feelings,-27.461069345474243,-24.87745499610901
energy and money,-23.6231951713562,-23.895865201950073
anguish and pain,-26.371648848056793,-24.62961846415419
colors and forms,-25.893969774246216,-26.440921306610107
meaning and origin,-25.915910720825195,-25.8939151763916
freedom and security,-23.255478620529175,-23.723283767700195
gratitude and joy,-28.517198085784912,-27.87046241760254
mamma and papa,-26.053752779960632,-25.85347890853882
length and weight,-21.310354232788086,-21.714965105056763
anger and hatred,-21.87207007408142,-27.012495279312134
aircraft and ships,-22.861523866653442,-21.863267183303833
sidewalks and streets,-28.844897747039795,-28.466788147576153
democracy and liberty,-25.024376392364502,-24.905275344848633
iron and wood,-21.63048005104065,-21.312418699264526
horses and wagons,-21.822112888097763,-22.89630937203765
clarity and precision,-27.57656239834614,-26.970779433846474
flowers and herbs,-25.47465753555298,-25.667615294456482
confusion and fear,-21.43545436859131,-23.726248741149902
jaws and teeth,-23.51865816116333,-22.30541729927063
counties and towns,-22.786962747573853,-28.434492111206055
bodies and faces,-22.671995878219604,-26.356348037719727
ability and desire,-26.251813411712646,-26.788207054138184
chest and stomach,-23.909111499786377,-25.49744701385498
Illinois and Missouri,-26.187647819519043,-25.837852716445923
jams and jellies,-25.995910458266735,-28.27135494351387
Tories and Whigs,-36.83675479888916,-38.88526368141174
dogs and men,-20.699848651885986,-22.648844480514526
discussion and thought,-23.15249490737915,-21.72486913204193
distress and pain,-30.14923620223999,-26.00147294998169
mouth and nostrils,-26.250897094978427,-22.875258383341134
cakes and pies,-20.60820911079645,-21.789474487304688
adventure and romance,-24.896944522857666,-28.02920913696289
agreements and contracts,-23.909352093935013,-23.875497460335282
crime and poverty,-23.917419910430908,-24.14787530899048
cousins and uncles,-25.957584660034627,-23.05196750164032
fire and light,-23.890372276306152,-25.18992328643799
child and husband,-27.21220636367798,-23.182974219322205
vinegar and water,-24.187396474182606,-22.13545120623894
fork and spoon,-20.41957926750183,-23.036011934280396
Burma and India,-26.59313678741455,-25.494625128805637
fruit and nuts,-20.887260913848877,-26.01402449607849
ability and strength,-24.535314798355103,-22.24072551727295
agencies and individuals,-25.501042366027832,-26.130962133407593
c. and d.,-24.192772790789604,-24.880311250686646
coffee and sandwiches,-20.138280630111694,-19.13980269432068
coffee and toast,-20.413814067840576,-22.43215584754944
artillery and mortar,-23.382217198610306,-32.33121347427368
anger and anxiety,-26.333622932434082,-26.188530445098877
apprehension and fear,-25.149018459022045,-26.82313319807872
figures and words,-27.725121021270752,-24.48403251171112
blood and guts,-18.32351279258728,-26.970311164855957
action and character,-24.268669605255127,-22.542245864868164
diamonds and rubies,-20.804701645858586,-25.917577028274536
plans and projects,-22.597899913787842,-24.743479251861572
jacket and trousers,-22.157912731170654,-20.9996600151062
kind and quantity,-27.409780502319336,-26.98829698562622
family and neighborhood,-24.719903469085693,-26.50025463104248
nights and weekends,-27.431653848136193,-27.595172535511665
labor and money,-22.498409271240234,-26.923300743103027
shower and tub,-26.65643548965454,-27.41626214981079
aggression and hostility,-26.761612188391155,-28.224694840610027
information and material,-20.444640636444092,-22.780551433563232
despair and rage,-29.485179901123047,-28.351624011993408
improvements and land,-26.80907130241394,-28.005932807922363
landings and takeoffs,-35.03784155845642,-32.31271588802338
novels and tales,-24.18275785446167,-28.59336233139038
corruption and crime,-25.00154757499695,-20.155662059783936
anthropology and psychology,-27.481828331947327,-27.529124986846
lecturer and writer,-33.24241638183594,-29.596843391656876
curettage and dilatation,-52.80459237098694,-40.65666541457176
fog and mist,-22.663911819458008,-28.389774799346924
field and stream,-28.097485065460205,-26.517396450042725
dates and events,-22.13105058670044,-21.954537868499756
belly and chest,-24.984069347381592,-26.191097259521484
power and scope,-26.36233949661255,-24.63526725769043
counterpoint and harmony,-34.805598735809326,-25.07580590248108
pain and shame,-25.840256214141846,-28.203482627868652
doorways and windows,-28.575510263442993,-27.30832326412201
history and identity,-24.444384336471558,-20.052563309669495
anger and indignation,-23.568991628475487,-24.174985080957413
cream and peaches,-27.391515016555786,-24.879340410232544
classmates and friends,-21.167885780334473,-25.189246386289597
movements and positions,-26.836804389953613,-25.50936508178711
barrels and boxes,-21.51633048057556,-24.798227310180664
costumes and masks,-23.083854483033065,-25.74832057952881
attractions and repulsions,-33.556290090084076,-33.95436228811741
effort and resources,-24.099865198135376,-26.878856420516968
ability and age,-25.858291149139404,-26.10593068599701
babylon and nineveh,-37.731016172328964,-40.489941760897636
love and veneration,-30.47413522005081,-32.136590003967285
editing and publishing,-25.283196210861206,-26.44879388809204
cysts and tumors,-31.173621773719788,-32.04317116737366
dirt and sweat,-25.81239366531372,-26.647215366363525
dreams and plans,-25.79524254798889,-26.086238384246826
farms and fields,-27.424535036087036,-26.13386607170105
cause and consequence,-27.5195050239563,-31.59173607826233
fungicides and insecticides,-37.3173290049599,-42.229457385114074
choice and decision,-23.64752721786499,-24.260467767715454
confusion and turmoil,-22.38527650447213,-28.256742333294824
magic and superstition,-28.573630260303617,-26.065795063972473
machinery and power,-21.562484979629517,-23.793599605560303
education and skill,-24.12503480911255,-22.389665365219116
forms and materials,-24.432449340820312,-24.962175846099854
length and quality,-24.93185591697693,-25.39048743247986
inclination and time,-26.510537147521973,-28.731407344341278
help and understanding,-25.811936378479004,-24.548845291137695
closets and drawers,-39.051753520965576,-32.548840165138245
friends and partners,-23.699629068374634,-23.62050724029541
receivers and senders,-35.131809532642365,-36.766358954133466
authority and force,-29.589313983917236,-30.51469135284424
fear and want,-26.137601613998413,-27.860488891601562
trees and underbrush,-25.860232636565343,-33.42885080771521
bacon and coffee,-26.16608190536499,-23.55315661430359
december and may,-24.691704750061035,-22.40662717819214
grains and seeds,-25.12242031097412,-22.038227770477533
beauty and color,-24.597543239593506,-26.266246795654297
legs and torso,-22.817331288941205,-34.41474485397339
transportation and utilities,-23.5318905106069,-23.830954790115356
hardships and trials,-35.041369676589966,-30.069196701049805
science and tactics,-27.42316484451294,-28.184723615646362
neighborhood and school,-25.990138053894043,-31.762600421905518
irony and satire,-32.57793542742729,-39.91478252410889
kitchen and pantry,-25.326805936638266,-26.568329095840454
astronomy and geology,-23.25477786362171,-25.609687499701977
development and practice,-23.20697045326233,-24.048954486846924
aloes and myrrh,-35.69405788183212,-34.49926316738129
feet and heads,-22.09242308139801,-24.412473917007446
snow and water,-22.483023643493652,-21.155345678329468
back and hips,-33.829097270965576,-32.128077268600464
bombers and missiles,-29.37677836418152,-23.816123532131314
argument and debate,-26.474716663360596,-26.61632490158081
doubts and suspicions,-24.85711516509764,-28.636015959084034
laborers and servants,-29.414893746376038,-30.77815738855861
arms and faces,-23.03483486175537,-29.266836166381836
chrome and glass,-30.857584357261658,-29.456072490662336
paris and washington,-26.53740119934082,-24.268069982528687
arm and back,-24.554786682128906,-28.28821039199829
emotion and meaning,-27.147472143173218,-27.10168743133545
bushes and vines,-25.21829643845558,-33.05883717536926
aims and ends,-26.994153022766113,-28.730465412139893
authority and independence,-27.630175590515137,-29.534639835357666
crises and problems,-27.244003295898438,-30.764585256576538
bathrobe and slippers,-29.065815448760986,-28.46077537536621
generalists and specialists,-31.77261869609356,-32.14288949966431
boredom and loneliness,-29.280432555824518,-30.25997070991434
excitement and fatigue,-25.782734975859057,-24.728703141910955
fun and pleasure,-28.934255599975586,-23.22874140739441
individualism and socialism,-27.032349079847336,-30.166039902716875
fields and homes,-28.530895948410034,-29.984286308288574
brow and cheeks,-29.896918296813965,-30.532399654388428
certainty and security,-28.81607675552368,-34.08161973953247
artist and critic,-30.28177833557129,-31.251866817474365
20s and 30s,-24.582667506299913,-28.575099859386683
brick and glass,-25.197229862213135,-28.080322265625
gas and light,-21.783345699310303,-24.836124420166016
dentist and doctor,-29.452317237854004,-26.224682331085205
bourbon and water,-26.940930604934692,-29.0418570660986
