binom,Alpha Probs,Nonalpha Probs
beauty and dignity,-65.52558818459511,-64.73559883236885
boats and ships,-66.58689370751381,-66.66165462136269
misery and pain,-69.12840130925179,-67.62328091263771
bones and skulls,-65.38190326094627,-68.0882798731327
dairy and poultry,-69.17187683700104,-71.71572203189135
being and existence,-69.06746378540993,-66.0772902071476
radar and radio,-66.9482127726078,-72.10777798295021
humility and pride,-64.25884500145912,-65.44866088032722
pitch and volume,-56.470532327890396,-59.5092593729496
skirt and sweater,-69.19463364779949,-70.95042744278908
linen and silk,-66.77720013260841,-67.82789297157433
checks and money,-72.2491582930088,-69.84369984269142
calluses and corns,-78.1436153948307,-77.6828273832798
action and motion,-60.45478931069374,-61.861414819955826
brain and intelligence,-65.32427063584328,-66.14283111691475
conduct and manners,-65.9008130133152,-66.90639832615852
completeness and unity,-66.59024043055251,-61.60840645991266
hostility and indifference,-68.88663293035825,-71.69204448092205
depth and force,-65.27973690629005,-64.05197730660439
hours and miles,-68.96427002549171,-69.42245784401894
movements and speech,-65.9384860098362,-62.89010038971901
schools and synagogues,-63.89767539280001,-74.75576711259782
arrangers and composers,-76.09918227791786,-62.89765315223485
happiness and laughter,-66.75950899720192,-68.16795483231544
diagrams and sketches,-62.7382820751518,-66.97777378186584
pail and shovel,-71.69114723801613,-67.90555635094643
candies and cookies,-71.7156471312046,-73.25936345756054
county and village,-63.23756065964699,-64.70410338044167
charm and variety,-71.71080127358437,-67.5799027979374
bouquets and wreaths,-77.30495224148035,-68.51510270898143
beech and elm,-73.44308105111122,-76.89633360505104
complexity and obscurity,-67.37657676730305,-72.14799162745476
devotion and effort,-67.73951926827431,-68.93804064393044
alibis and excuses,-79.71210470795631,-79.03214768320322
body and mind,-56.71523275971413,-57.19482085108757
man and woman,-57.08495274186134,-59.595866829156876
law and order,-59.636250883340836,-63.07989349961281
cause and effect,-57.981816709041595,-67.78836312890053
radio and television,-59.222807824611664,-62.05235329270363
b and c,-54.83594384789467,-58.433837562799454
feet and hands,-62.27132883667946,-58.576173916459084
money and time,-64.3312295973301,-60.446423918008804
blood and flesh,-64.06307712197304,-58.58234620094299
god and man,-61.35134640336037,-59.05521908402443
file and rank,-67.66888895630836,-57.928126126527786
brother and sister,-59.12160125374794,-63.440623909235
father and son,-59.694009214639664,-66.3114370405674
men and officers,-63.98990288376808,-61.25074282288551
south and west,-59.78725305199623,-58.354438692331314
error and trial,-66.81151071190834,-57.97137729823589
arts and crafts,-59.40532610565424,-69.90216413140297
pressure and temperature,-60.21417251229286,-58.48121801018715
days and nights,-63.504551857709885,-65.16835507750511
land and sea,-56.38680759072304,-56.82276523113251
north and west,-58.7724948823452,-58.90075048804283
spring and summer,-58.61357209086418,-59.44505259394646
magazines and newspapers,-64.05571767687798,-62.836320132017136
hands and knees,-62.783336848020554,-64.30851337313652
moon and sun,-63.082385033369064,-57.10825535655022
fathers and mothers,-65.72217079997063,-65.70008990168571
city and county,-60.00726291537285,-61.77812024950981
ears and eyes,-62.20624014735222,-59.620658963918686
college and school,-63.09470245242119,-60.48546144366264
college and university,-60.80056640505791,-61.89942356944084
dark and light,-62.17836734652519,-56.213738441467285
future and past,-65.33941718935966,-59.56930848956108
evening and morning,-66.73185607790947,-62.59838029742241
ice and snow,-60.34157046675682,-62.758318334817886
husbands and wives,-63.07923182845116,-70.16663178801537
boys and men,-65.44939586520195,-59.88815948367119
bread and butter,-59.17886069417,-66.31410017609596
head and shoulders,-62.06624045968056,-66.65362349152565
rock and roll,-56.2712279856205,-66.92864742875099
testament and will,-70.67383328080177,-64.12546530365944
engineers and scientists,-65.94997468590736,-62.13538983464241
man and wife,-59.120363622903824,-63.70583453774452
arms and hands,-63.96549502015114,-65.69470205903053
math and science,-59.409799963235855,-62.75562992691994
son and wife,-60.00425949692726,-61.735045820474625
fingers and thumb,-63.98212614655495,-69.22389689087868
flesh and skin,-66.44869557023048,-62.83812204003334
life and religion,-60.07092610001564,-60.329430013895035
colonel and mrs.,-68.61594413872808,-71.11690171062946
conscience and religion,-68.83387437462807,-64.43318882584572
contemporary and friend,-70.53235426545143,-68.58505335450172
pain and pressure,-64.68041077256203,-67.48167577385902
integrity and unity,-66.93374410271645,-64.28783002495766
flowers and hearts,-68.17873087525368,-66.19303551316261
grapefruit and oranges,-71.27241666427017,-70.89370885489052
Kingston and Montreal,-71.54352393746376,-70.73669067025185
folklore and legend,-69.19741824225275,-66.79417684672671
doctors and fathers,-70.47298029065132,-77.54661718010902
contraction and dilation,-67.84916179860011,-66.59399416856468
ships and weapons,-69.53263679146767,-66.64629688858986
funnels and masts,-74.85899271443486,-74.21207848191261
law and sovereignty,-66.79404579865513,-67.78231506207067
assurance and dignity,-69.13724318146706,-70.13279924541712
mr. and mrs.,-57.150306213181466,-65.75328944483772
bride and groom,-62.2123244702816,-66.25744858384132
feet and legs,-62.96438494324684,-61.533799797296524
peace and quiet,-62.716998010873795,-65.19319549202919
daughter and son,-65.4370564520359,-60.971848875284195
ends and odds,-72.43739119172096,-57.984401270514354
city and state,-58.820993691682816,-61.861385494470596
facts and figures,-62.463940531015396,-69.37025085091591
man and nature,-55.971313029527664,-60.19664850831032
prose and verse,-61.48896113038063,-60.42952337861061
body and head,-62.254985958337784,-58.20134463906288
command and control,-63.7514514029026,-66.14950576424599
child and wife,-63.598913341760635,-61.16634312272072
aunt and uncle,-68.62391144037247,-62.20991209149361
cattle and horses,-64.11231389641762,-63.40067222714424
politics and religion,-62.7966665327549,-59.501580864191055
July and June,-66.17866507172585,-64.08267131447792
sailors and soldiers,-68.79761019349098,-63.86452117562294
English and German,-57.69859400391579,-58.86455550789833
food and shelter,-60.02547922730446,-67.20901647210121
sights and sounds,-64.01720967888832,-65.00971625745296
comings and goings,-69.795485510258,-79.03430003672838
heir and son,-67.33784380555153,-60.43049564957619
coat and hat,-64.86094132065773,-64.34260979294777
crime and punishment,-62.238522201776505,-66.48838630318642
earth and sky,-59.077882677316666,-62.95818272233009
faith and love,-61.91899076104164,-61.64206638932228
mother and son,-62.156480222940445,-64.63398829102516
cents and dollars,-71.95194068551064,-61.833068042993546
turns and twists,-67.62241449952126,-63.23416855931282
fire and police,-71.36067977547646,-64.89736595749855
months and years,-61.16159787774086,-60.789992958307266
editor and publisher,-61.486557751894,-60.65489473938942
aunts and uncles,-62.86237361174426,-64.36851274222136
research and training,-63.711337476968765,-62.843398720026016
eyes and hair,-62.46403017640114,-59.37877884507179
methods and principles,-64.71701541543007,-63.074826151132584
city and country,-60.221554189920425,-59.977482944726944
bread and cheese,-60.65504351258278,-63.04349747300148
location and size,-61.4832948744297,-62.75250378251076
childhood and infancy,-70.012495405972,-68.41840687394142
morning and night,-63.88185539841652,-64.3223525583744
council and governor,-69.31165710091591,-66.99517145752907
age and day,-63.90413227677345,-63.977448374032974
body and face,-64.89023604989052,-59.653555780649185
hair and skin,-61.266160398721695,-62.45473924279213
nitrogen and oxygen,-59.31653788685799,-60.5746046602726
piano and violin,-57.65506425499916,-60.059763342142105
ceiling and walls,-65.65019002556801,-64.87307325005531
color and texture,-59.861746579408646,-63.511471420526505
environment and heredity,-67.82475896179676,-67.03478395938873
everybody and everything,-64.8102335035801,-61.992571979761124
bacon and eggs,-63.5642549097538,-62.818937212228775
paper and pen,-59.982843309640884,-59.92537632584572
concrete and steel,-59.32891383767128,-61.766736179590225
color and light,-59.17767611145973,-61.86389723420143
friends and relations,-65.15104165673256,-69.48601952195168
boots and shoes,-66.96445193886757,-67.3969034254551
hearing and sight,-65.1216610968113,-66.97591391205788
expense and time,-67.18604412674904,-64.93161287903786
flowers and plants,-65.16955509781837,-61.303147345781326
beauty and truth,-61.51542964577675,-63.37531104683876
bone and flesh,-62.009276777505875,-61.909192234277725
doubts and fears,-63.32109585404396,-67.54654589295387
fits and starts,-62.58029541373253,-69.4660247862339
light and sound,-60.521818071603775,-59.53034248948097
beauty and youth,-62.09067836403847,-62.09436193108559
fiction and poetry,-63.49612036347389,-61.93286266922951
needle and thread,-60.5466710627079,-69.20931592583656
back and shoulders,-66.40988531708717,-66.76833334565163
crime and violence,-64.2684077322483,-67.89497891068459
force and violence,-64.69258037209511,-67.60285606980324
eggs and ham,-63.02307692170143,-65.62014570832253
bone and muscle,-62.30182400345802,-64.1148125231266
debate and discussion,-62.521043449640274,-64.78738585114479
errors and omissions,-67.76952269574394,-66.72118424624205
brother and mother,-65.55968204140663,-63.81349030137062
face and figure,-62.01698151230812,-64.81737700104713
chairs and table,-64.0586339533329,-66.7267178595066
ammunition and guns,-71.31336179375648,-64.13866367936134
Concord and Lexington,-74.33288398385048,-68.84658164158463
ice and water,-61.88420906662941,-59.809243112802505
fun and games,-62.490915447473526,-67.9154352247715
breakfast and dinner,-63.00414052605629,-66.4061988890171
comfort and ease,-66.81068113446236,-67.0475107729435
father and uncle,-66.74192824959755,-70.69179239869118
health and spirits,-65.29173222184181,-68.9589664041996
names and numbers,-59.760457545518875,-62.280214697122574
rights and wrongs,-71.08981904387474,-71.81906548142433
crannies and nooks,-79.21555949700996,-68.93576547224075
power and resources,-62.25557342171669,-62.71166864037514
flame and smoke,-64.53641119599342,-64.02306690812111
faith and life,-63.39651098847389,-63.56448498368263
wisdom and wit,-69.14715579152107,-67.46983590722084
novelist and poet,-63.286771684885025,-64.9015978872776
Arizona and California,-62.566641956567764,-64.72477903962135
crops and livestock,-62.34223144687712,-68.85400464839768
glass and steel,-65.98974075913429,-62.51185432076454
bar and grill,-64.27313587069511,-67.93279233574867
influence and prestige,-70.15054150857031,-72.31966200470924
cotton and tobacco,-69.37722983956337,-68.55675354599953
church and community,-61.952830940485,-64.91640320420265
courage and hope,-65.65912571549416,-61.43003597855568
teaching and writing,-63.660368114709854,-59.71053019165993
example and precept,-75.26554909348488,-68.64422741532326
gin and tonic,-64.28138584643602,-66.84621289372444
brush and trees,-66.05557456612587,-62.47978153824806
pad and pencil,-69.8252309858799,-67.45544853806496
chair and table,-66.4685551226139,-67.27411165833473
houses and shops,-63.821582704782486,-69.26592579483986
libraries and museums,-68.85804548859596,-65.27068319916725
flames and smoke,-66.10532370209694,-65.57783642411232
guidance and information,-68.67272606492043,-65.25549641251564
stress and tension,-58.2460598051548,-60.934307008981705
days and years,-65.06468573212624,-61.81335487961769
actions and feelings,-65.9290808737278,-61.61987319588661
energy and money,-63.74457588791847,-65.72005262970924
anguish and pain,-65.96003641188145,-66.94572281898581
colors and forms,-63.68228855729103,-63.421479135751724
meaning and origin,-64.19244280457497,-62.54666557908058
freedom and security,-65.47626605629921,-66.62917414307594
gratitude and joy,-66.33477631211281,-66.24293020367622
mamma and papa,-69.4133702814579,-68.30951300263405
length and weight,-57.319297939538956,-61.16834107041359
anger and hatred,-63.408168226480484,-69.7203897535801
aircraft and ships,-64.442985445261,-66.92286506295204
sidewalks and streets,-68.60356310009956,-71.0172891812399
democracy and liberty,-65.05943265557289,-64.47576609253883
iron and wood,-63.95794239640236,-57.60331645607948
horses and wagons,-65.07692712079734,-65.31096544861794
clarity and precision,-62.1681034877256,-66.39498832914978
flowers and herbs,-68.6362341940403,-64.9600228369236
confusion and fear,-65.35243228077888,-65.2485183775425
jaws and teeth,-64.82409062981606,-63.65248838067055
counties and towns,-61.823766618967056,-67.59420111775398
bodies and faces,-66.98370757699013,-65.58655300736427
ability and desire,-64.50796166062355,-65.79370728135109
chest and stomach,-66.85880509018898,-66.4821700155735
Illinois and Missouri,-67.40707102417946,-64.11561623215675
jams and jellies,-65.83412842452526,-69.60940757393837
Tories and Whigs,-67.33171738684177,-71.49840930104256
dogs and men,-64.86229935288429,-63.03131666779518
discussion and thought,-63.54689493775368,-63.93648710846901
distress and pain,-67.34490767121315,-65.64558830857277
mouth and nostrils,-61.605867575814955,-67.17033044621348
cakes and pies,-65.4036566708237,-64.56661096215248
adventure and romance,-66.48041287064552,-65.33403745293617
agreements and contracts,-65.15108333528042,-63.679614692369796
crime and poverty,-64.6470402777195,-65.38308921456337
cousins and uncles,-68.69255701021757,-64.07461920380592
fire and light,-64.2251845896244,-64.1291541159153
child and husband,-68.11459961533546,-67.63881412148476
vinegar and water,-65.73535320162773,-65.19120064750314
fork and spoon,-65.4809812605381,-65.78835573792458
Burma and India,-68.01780167222023,-65.43587372079492
fruit and nuts,-65.24815693497658,-67.42535403370857
ability and strength,-62.7898568212986,-63.40429571270943
agencies and individuals,-66.93704262375832,-68.65674224495888
c. and d.,-60.96773421019316,-61.93861097097397
coffee and sandwiches,-65.8074406683445,-64.42620196938515
coffee and toast,-63.86819067597389,-67.57325831055641
artillery and mortar,-67.97730634361506,-73.8649653494358
anger and anxiety,-68.36247768998146,-67.77289953827858
apprehension and fear,-67.58002726733685,-66.97777497163042
figures and words,-63.87194934487343,-61.66683664917946
blood and guts,-60.72511115670204,-67.32982555031776
action and character,-63.74242702126503,-60.478148609399796
diamonds and rubies,-62.92593401670456,-67.65720048546791
plans and projects,-62.96276727318764,-63.64036241173744
jacket and trousers,-64.93556109070778,-65.49250546097755
kind and quantity,-62.80487743020058,-64.43139925599098
family and neighborhood,-65.61281481385231,-68.11737242341042
nights and weekends,-70.68074646485184,-74.36861071924795
labor and money,-61.81954899430275,-63.92980709671974
shower and tub,-69.14440670609474,-68.97915402054787
aggression and hostility,-67.0122447667236,-66.60329341702163
information and material,-62.15929260849953,-64.49976816773415
despair and rage,-65.35651770234108,-65.47344794869423
improvements and land,-73.1252523958683,-73.18033257126808
landings and takeoffs,-79.65431395173073,-77.32525172829628
novels and tales,-64.8296631872654,-67.9479230940342
corruption and crime,-65.25282993912697,-63.53508344292641
anthropology and psychology,-69.73590961098671,-67.005244998727
lecturer and writer,-69.47781601548195,-64.83203363791108
curettage and dilatation,-98.65964248776436,-84.04944340884686
fog and mist,-66.75270333886147,-67.1338178217411
field and stream,-65.47482195496559,-63.72554913163185
dates and events,-63.341034680604935,-65.63754454255104
belly and chest,-63.41486397385597,-67.09564247727394
power and scope,-64.04115977883339,-66.82269659638405
counterpoint and harmony,-69.80913391709328,-60.651164919137955
pain and shame,-66.08126297593117,-66.50119104981422
doorways and windows,-64.86845031380653,-64.81384646892548
history and identity,-65.02624359726906,-60.98558750748634
anger and indignation,-64.1444245269522,-66.07292372733355
cream and peaches,-70.18150773644447,-67.38532748818398
classmates and friends,-65.10793271660805,-65.66536688804626
movements and positions,-66.45554247498512,-65.74984303116798
barrels and boxes,-65.04698792099953,-65.32810750603676
costumes and masks,-67.1075276270276,-66.61276665329933
attractions and repulsions,-75.70809753984213,-76.20626000314951
effort and resources,-66.8630818426609,-66.9170586168766
ability and age,-66.50758162140846,-64.26757660508156
babylon and nineveh,-73.78748585593712,-73.04037229716778
love and veneration,-67.94798094464932,-69.89672604203224
editing and publishing,-66.35372295975685,-66.86207094788551
cysts and tumors,-73.38576784729958,-75.53124061226845
dirt and sweat,-68.79495979845524,-64.19716073572636
dreams and plans,-67.35151316225529,-65.49549461901188
farms and fields,-69.14855839312077,-65.30234886705875
cause and consequence,-70.03105963766575,-72.0107724815607
fungicides and insecticides,-78.12872854073066,-82.74127694661729
choice and decision,-63.990891233086586,-63.07545234262943
confusion and turmoil,-66.19838916906156,-68.47152436105534
magic and superstition,-67.69255129992962,-67.04180197045207
machinery and power,-67.24651123583317,-62.779558554291725
education and skill,-66.33944679796696,-65.37515343725681
forms and materials,-63.566832318902016,-63.222217336297035
length and quality,-59.40632654726505,-64.7034337669611
inclination and time,-66.19897271692753,-64.69524167478085
help and understanding,-67.7813146263361,-66.35787083208561
closets and drawers,-78.50263907015324,-73.8198212236166
friends and partners,-65.44705964624882,-63.78324343264103
receivers and senders,-75.9727505594492,-77.47733225300908
authority and force,-63.75739289820194,-68.81771136820316
fear and want,-67.30659332871437,-66.55530133843422
trees and underbrush,-64.71332043223083,-69.90605027973652
bacon and coffee,-69.88586869835854,-65.98666182160378
december and may,-64.63232937455177,-65.88010826706886
grains and seeds,-64.85406771302223,-64.05038962047547
beauty and color,-62.84692206978798,-64.22769203782082
legs and torso,-65.83886674791574,-74.6460043489933
transportation and utilities,-68.75855698940723,-71.52655640244484
hardships and trials,-74.5021381676197,-70.88975003361702
science and tactics,-67.7971719801426,-71.24615469574928
neighborhood and school,-66.18216410279274,-69.68097081780434
irony and satire,-72.37405464053154,-72.93175402283669
kitchen and pantry,-65.9519616519101,-72.2885734140873
astronomy and geology,-64.95062147453427,-63.66888677235693
development and practice,-61.20338049530983,-64.9648417532444
aloes and myrrh,-73.40265566110611,-74.7643796429038
feet and heads,-64.91873350739479,-61.29459372162819
snow and water,-68.08364501595497,-60.81445303559303
back and hips,-70.89080420136452,-69.60691800713539
bombers and missiles,-74.93409839272499,-69.71775697125122
argument and debate,-66.61238637566566,-65.6317471563816
doubts and suspicions,-67.3881531158695,-70.44456505775452
laborers and servants,-68.42427476402372,-71.75057461419783
arms and faces,-66.82737150788307,-66.9729475080967
chrome and glass,-70.0146190226078,-70.98494769446552
paris and washington,-64.9946474134922,-66.62098208069801
arm and back,-65.61393848061562,-64.06341829895973
emotion and meaning,-65.80940929055214,-65.24747124314308
bushes and vines,-65.6596434880048,-68.80910721421242
aims and ends,-60.25602272152901,-69.10184183716774
authority and independence,-66.08219829201698,-66.64565125107765
crises and problems,-72.18008342385292,-69.96024838089943
bathrobe and slippers,-74.88706627488136,-77.02627125382423
generalists and specialists,-70.8895599488169,-71.3901232779026
boredom and loneliness,-71.56900632753968,-68.68528305739164
excitement and fatigue,-70.30110107269138,-66.11991543509066
fun and pleasure,-69.01037636399269,-66.20293202996254
individualism and socialism,-63.35440697520971,-66.0679452829063
fields and homes,-68.28832426667213,-67.20098319649696
brow and cheeks,-70.36991348862648,-68.04165402054787
certainty and security,-74.36404195427895,-73.14470186829567
artist and critic,-65.12914505600929,-69.23673859238625
20s and 30s,-64.8588757966645,-70.67898614704609
brick and glass,-65.08492913842201,-67.61408367753029
gas and light,-60.39065757393837,-64.96495333313942
dentist and doctor,-70.73797407746315,-70.88463154435158
bourbon and water,-73.44986715912819,-69.92423507524654
