binom,Alpha Probs,Nonalpha Probs
husbands and wives,-0.4134725034236908,-4.258376121520996
boys and men,-8.63760757446289,-4.033385276794434
bread and butter,-0.8035171031951904,-4.779939651489258
head and shoulders,-2.2214577198028564,-4.810736656188965
rock and roll,-0.4204334616661072,-7.335574150085449
testament and will,-6.9536213874816895,-6.219289779663086
engineers and scientists,-3.506190776824951,-2.982928514480591
man and wife,-3.582155704498291,-6.643596649169922
arms and hands,-3.52896785736084,-4.624388694763184
math and science,-0.5406680703163147,-4.652634620666504
son and wife,-3.6299338340759277,-3.054124593734741
fingers and thumb,-2.9681897163391113,-4.356612205505371
flesh and skin,-7.945296764373779,-3.2977454662323
life and religion,-6.93532133102417,-4.386547088623047
colonel and mrs.,-3.950971633195877,-17.63620948791504
conscience and religion,-6.083927154541016,-9.068893432617188
contemporary and friend,-8.370306015014648,-10.636438369750977
pain and pressure,-6.87846565246582,-5.656554698944092
integrity and unity,-6.76621150970459,-10.654803276062012
flowers and hearts,-9.027262687683105,-3.766911745071411
grapefruit and oranges,-11.5635315446998,-9.006776505382732
Kingston and Montreal,-12.045056104660034,-6.855572864413261
folklore and legend,-8.94365355600894,-3.4274420587516943
doctors and fathers,-11.601907730102539,-11.892476081848145
contraction and dilation,-13.099270291626453,-8.705928429961205
ships and weapons,-7.011577129364014,-5.933750152587891
funnels and masts,-11.127821693196893,-11.172076940536499
law and sovereignty,-9.500037218429497,-9.17277513465524
assurance and dignity,-10.40735125541687,-8.7645324729383
mr. and mrs.,-4.469369491795078,-10.615335779963061
bride and groom,-0.3020699918270111,-3.594853401184082
feet and legs,-3.3672025203704834,-2.4526305198669434
peace and quiet,-1.3294047117233276,-4.5756049156188965
daughter and son,-3.851696252822876,-1.6272549629211426
ends and odds,-13.298036575317383,-0.0012312696781009436
city and state,-2.6308813095092773,-6.709752082824707
facts and figures,-2.573852062225342,-6.970190525054932
man and nature,-5.84379768371582,-4.977475166320801
prose and verse,-2.004103183746338,-4.048733711242676
body and head,-5.336319923400879,-4.000986576080322
command and control,-2.863405704498291,-5.8575544357299805
child and wife,-6.247438907623291,-1.776389718055725
aunt and uncle,-0.3250437080860138,-0.9942481517791748
cattle and horses,-3.7032580375671387,-4.340733528137207
politics and religion,-4.908627033233643,-3.659900426864624
July and June,-5.768884658813477,-3.2294859886169434
sailors and soldiers,-3.862435817718506,-1.9291030168533325
English and German,-3.1928491592407227,-3.0477712154388428
food and shelter,-2.7266454696655273,-5.201718330383301
sights and sounds,-6.298572063446045,-8.921543151140213
comings and goings,-8.296746954321861,-13.141448020935059
heir and son,-4.957253932952881,-2.7813942432403564
coat and hat,-3.0026416778564453,-2.5089871883392334
crime and punishment,-2.6577608585357666,-5.910689830780029
earth and sky,-2.4990415573120117,-3.772723436355591
faith and love,-3.7539286613464355,-4.067925930023193
mother and son,-3.2770614624023438,-3.8942081928253174
cents and dollars,-8.529775619506836,-0.1324879229068756
turns and twists,-6.707347512245178,-1.5473436899483204
fire and police,-8.377246856689453,-2.6038310527801514
months and years,-1.070947527885437,-3.075194835662842
editor and publisher,-1.1831759214401245,-3.214714288711548
aunts and uncles,-2.2484788729525462,-4.509458627551794
research and training,-4.511661529541016,-5.553725242614746
eyes and hair,-3.996805191040039,-2.431995391845703
methods and principles,-5.456113815307617,-4.4628705978393555
city and country,-3.0299363136291504,-6.792868614196777
bread and cheese,-1.9591894149780273,-3.995330810546875
location and size,-5.095605850219727,-6.933656215667725
childhood and infancy,-5.333156533539295,-7.150339365005493
morning and night,-2.7052559852600098,-4.527425765991211
council and governor,-7.195950508117676,-5.358484745025635
age and day,-8.35761833190918,-7.142124176025391
body and face,-7.448745250701904,-2.5225095748901367
hair and skin,-5.1042866706848145,-3.0051047801971436
nitrogen and oxygen,-1.1918182373046875,-3.1342742443084717
piano and violin,-2.134486198425293,-4.783260822296143
ceiling and walls,-4.414428234100342,-4.667353630065918
color and texture,-4.2342787981033325,-6.437295913696289
environment and heredity,-15.238950729370117,-13.10471773147583
everybody and everything,-2.3008551597595215,-3.3444738388061523
bacon and eggs,-1.3154921531677246,-2.5332982540130615
paper and pen,-6.579162120819092,-0.5078945159912109
concrete and steel,-2.589334011077881,-3.3220436573028564
color and light,-4.5768609046936035,-4.9588236808776855
friends and relations,-4.340880870819092,-4.76270866394043
boots and shoes,-3.2373251914978027,-4.856884956359863
hearing and sight,-6.002632141113281,-4.581646919250488
expense and time,-5.683477401733398,-6.380204677581787
flowers and plants,-4.275669097900391,-3.4208924770355225
beauty and truth,-5.095320701599121,-4.007146835327148
bone and flesh,-3.162931203842163,-3.1311957836151123
doubts and fears,-1.895113468170166,-4.918817520141602
fits and starts,-2.743964672088623,-10.25189208984375
light and sound,-4.084755897521973,-5.331295013427734
beauty and youth,-4.625956058502197,-2.496105194091797
fiction and poetry,-4.3471455574035645,-4.936056137084961
needle and thread,-2.145153045654297,-3.737523078918457
back and shoulders,-8.944795608520508,-5.096397399902344
crime and violence,-3.888181447982788,-4.976439476013184
force and violence,-6.014688014984131,-6.2690043449401855
eggs and ham,-3.437309980392456,-1.6617904901504517
bone and muscle,-4.370420455932617,-3.1709389686584473
debate and discussion,-2.7220067977905273,-4.519599914550781
errors and omissions,-10.048196057265159,-12.320715188980103
brother and mother,-4.294414520263672,-4.376439094543457
face and figure,-4.320552825927734,-6.454432010650635
chairs and table,-3.686187744140625,-3.485508441925049
ammunition and guns,-4.83052921295166,-2.412351608276367
Concord and Lexington,-14.578449040651321,-4.961966506903991
ice and water,-3.5812366008758545,-4.614095211029053
fun and games,-1.6084942817687988,-6.5850911140441895
breakfast and dinner,-1.8196728229522705,-2.868640661239624
comfort and ease,-4.290830612182617,-3.2243056297302246
father and uncle,-6.456960201263428,-8.136120796203613
health and spirits,-6.9964447021484375,-7.562665939331055
names and numbers,-3.7671756744384766,-4.28281307220459
rights and wrongs,-8.257256895303726,-9.325453281402588
crannies and nooks,-14.451579940505326,-6.576489306986332
power and resources,-5.947244644165039,-5.149261474609375
flame and smoke,-2.1096603870391846,-6.607266426086426
faith and life,-6.216070175170898,-9.847214698791504
wisdom and wit,-6.109984397888184,-5.920657157897949
novelist and poet,-2.588165760040283,-3.9605154991149902
Arizona and California,-2.924267053604126,-4.4254374504089355
crops and livestock,-3.8928373381495476,-9.135504554957151
glass and steel,-6.053364276885986,-4.65533447265625
bar and grill,-6.5574194341897964,-9.57307767868042
influence and prestige,-8.14856775989756,-10.660654306411743
cotton and tobacco,-5.513762474060059,-4.766386985778809
church and community,-5.645835876464844,-6.1985907554626465
courage and hope,-4.204146385192871,-2.8267412185668945
teaching and writing,-3.9156317710876465,-4.862386703491211
example and precept,-11.658123970031738,-10.04074239730835
gin and tonic,-0.4747375641018152,-11.856106519699097
brush and trees,-10.765657424926758,-6.053866386413574
pad and pencil,-4.924995422363281,-7.232890605926514
chair and table,-6.358895301818848,-4.660615921020508
houses and shops,-4.306678771972656,-4.095135688781738
libraries and museums,-4.609405040740967,-2.9379470348358154
flames and smoke,-3.00065279006958,-6.007910251617432
guidance and information,-5.637773513793945,-7.4429931640625
stress and tension,-5.0526933670043945,-5.615453720092773
days and years,-3.4977383613586426,-5.271268844604492
actions and feelings,-7.5482683181762695,-4.861145973205566
energy and money,-7.2498087882995605,-6.103616714477539
anguish and pain,-6.167018413543701,-5.553182536968961
colors and forms,-6.122677326202393,-5.576225280761719
meaning and origin,-7.712100982666016,-3.5445284843444824
freedom and security,-4.6165571212768555,-6.552690505981445
gratitude and joy,-3.7046573162078857,-5.620596885681152
mamma and papa,-1.2756145000457764,-3.4537394046783447
length and weight,-2.7871289253234863,-4.196917533874512
anger and hatred,-3.616422414779663,-4.523164749145508
aircraft and ships,-5.752058029174805,-5.3319292068481445
sidewalks and streets,-8.946703314781189,-7.473346554674208
democracy and liberty,-5.539219856262207,-4.396151542663574
iron and wood,-4.161169052124023,-3.536186695098877
horses and wagons,-4.094829946756363,-7.305042743682861
clarity and precision,-9.161591658834368,-10.961776942014694
flowers and herbs,-5.075878143310547,-4.597620964050293
confusion and fear,-5.339078903198242,-4.221325874328613
jaws and teeth,-2.7865586280822754,-3.678008794784546
counties and towns,-2.982088804244995,-7.261301040649414
bodies and faces,-5.110593795776367,-4.407403469085693
ability and desire,-6.294384002685547,-6.609482765197754
chest and stomach,-4.930798053741455,-4.629298210144043
Illinois and Missouri,-4.705596923828125,-4.542122840881348
jams and jellies,-5.901586107909679,-8.41218763589859
Tories and Whigs,-11.416547656059265,-12.66269564628601
dogs and men,-4.87203311920166,-5.852519989013672
discussion and thought,-5.307794570922852,-8.90009880065918
distress and pain,-4.421912670135498,-5.578084468841553
mouth and nostrils,-7.6668867114931345,-8.296510685235262
cakes and pies,-3.9196437001228333,-5.292452573776245
adventure and romance,-4.172260284423828,-4.485583782196045
agreements and contracts,-8.090484380722046,-7.237984655366745
crime and poverty,-4.464252471923828,-5.0141801834106445
cousins and uncles,-4.080225882644299,-2.693590760231018
fire and light,-5.935629367828369,-6.784592628479004
child and husband,-7.756543159484863,-4.437708854675293
vinegar and water,-6.382408142089844,-5.940575445070863
fork and spoon,-2.5452401638031006,-3.767796516418457
Burma and India,-7.927128076553345,-6.949077261611819
fruit and nuts,-4.394166946411133,-6.298283576965332
ability and strength,-4.2412004470825195,-4.947748184204102
agencies and individuals,-4.795812606811523,-8.266929626464844
c. and d.,-8.231603473424911,-9.059777855873108
coffee and sandwiches,-5.033114910125732,-2.5527682304382324
coffee and toast,-3.9086647033691406,-3.6221938133239746
artillery and mortar,-6.403762489557266,-11.946434497833252
anger and anxiety,-6.24278450012207,-4.213354110717773
apprehension and fear,-8.868054151535034,-6.351627223775722
figures and words,-4.981647491455078,-6.0963945388793945
blood and guts,-2.973733425140381,-4.792921543121338
action and character,-6.795888900756836,-6.208268165588379
diamonds and rubies,-3.597242589457892,-9.596487045288086
plans and projects,-5.775063514709473,-5.357756614685059
jacket and trousers,-4.380160331726074,-5.387844085693359
kind and quantity,-10.144939422607422,-7.296819686889648
family and neighborhood,-9.036358833312988,-6.48877477645874
nights and weekends,-5.524436584324576,-9.081644058227539
labor and money,-6.76578426361084,-8.692805290222168
shower and tub,-7.677952766418457,-8.167316436767578
aggression and hostility,-9.509544622153044,-11.400162786245346
information and material,-6.397670745849609,-6.511503219604492
despair and rage,-5.15718936920166,-3.288041830062866
improvements and land,-9.74386215209961,-11.83763313293457
landings and takeoffs,-14.566230058670044,-12.958126544952393
novels and tales,-5.201760292053223,-5.052733421325684
corruption and crime,-4.909597396850586,-3.1352787017822266
anthropology and psychology,-7.873012065887451,-3.9220598679967225
lecturer and writer,-9.183793067932129,-5.801718344184337
curettage and dilatation,-22.778066217899323,-18.13617917895317
fog and mist,-3.9178619384765625,-4.232586860656738
field and stream,-8.309273719787598,-7.291038513183594
dates and events,-4.7758073806762695,-6.37082576751709
belly and chest,-3.572629690170288,-5.906805038452148
power and scope,-6.476283073425293,-5.60243034362793
counterpoint and harmony,-13.202378749847412,-6.600453734397888
pain and shame,-5.242949485778809,-5.604394435882568
doorways and windows,-4.653109788894653,-5.171209633350372
history and identity,-6.1295013427734375,-3.6990485191345215
anger and indignation,-3.9259297996759415,-4.980044364929199
cream and peaches,-7.197541117668152,-6.022352695465088
classmates and friends,-5.251884460449219,-8.464067161083221
movements and positions,-7.954617023468018,-6.9063639640808105
barrels and boxes,-4.332264423370361,-6.428943634033203
costumes and masks,-4.668423055205494,-11.188434362411499
attractions and repulsions,-13.156697249040008,-15.125394493341446
effort and resources,-6.098457336425781,-8.06404972076416
ability and age,-7.231072902679443,-7.359145641326904
babylon and nineveh,-9.364093565847725,-14.99389349669218
love and veneration,-9.10965371876955,-9.983975887298584
editing and publishing,-5.457935810089111,-6.464481830596924
cysts and tumors,-10.488867148756981,-12.71813452243805
dirt and sweat,-7.263815879821777,-4.621380805969238
dreams and plans,-6.550830841064453,-6.084054470062256
farms and fields,-5.415888786315918,-4.261486053466797
cause and consequence,-6.159727573394775,-6.211408615112305
fungicides and insecticides,-20.167482141871005,-17.91874332068255
choice and decision,-5.677311897277832,-7.211681842803955
confusion and turmoil,-7.074261433444917,-8.033111453987658
magic and superstition,-6.655555061995983,-9.835254043340683
machinery and power,-5.57701301574707,-7.705265045166016
education and skill,-6.341877460479736,-6.4137725830078125
forms and materials,-6.4398417472839355,-6.385929107666016
length and quality,-6.7897491455078125,-6.267922401428223
inclination and time,-9.492331504821777,-10.183464616537094
help and understanding,-4.585833549499512,-6.337170124053955
closets and drawers,-12.227875471115112,-13.263842238113284
friends and partners,-5.116119384765625,-4.653222560882568
receivers and senders,-18.744166135787964,-13.53498697001487
authority and force,-6.578605651855469,-7.971625804901123
fear and want,-6.696933746337891,-8.239943504333496
trees and underbrush,-11.034460403956473,-10.467503174906597
bacon and coffee,-7.001430034637451,-7.071030139923096
december and may,-4.05074405670166,-7.013195514678955
grains and seeds,-8.82170581817627,-5.406534872949123
beauty and color,-6.538746356964111,-6.04495906829834
legs and torso,-7.893405333161354,-13.373836755752563
transportation and utilities,-7.484602688429732,-7.666008472442627
hardships and trials,-8.44880223274231,-6.963486775755882
science and tactics,-9.746330261230469,-7.236772537231445
neighborhood and school,-6.707287311553955,-12.14918327331543
irony and satire,-14.950677871704102,-14.566766738891602
kitchen and pantry,-6.881945433560759,-9.51139783859253
astronomy and geology,-6.702743738889694,-5.6187801455380395
development and practice,-6.607137680053711,-6.334931373596191
aloes and myrrh,-16.114900588989258,-18.711160898208618
feet and heads,-5.436922073364258,-4.911117076873779
snow and water,-5.663002014160156,-5.625668525695801
back and hips,-13.77367091178894,-9.793389320373535
bombers and missiles,-10.28477668762207,-5.4739115834236145
argument and debate,-5.941373825073242,-7.057445526123047
doubts and suspicions,-5.634495101578068,-8.436823844909668
laborers and servants,-9.902570635080338,-9.027976712211967
arms and faces,-6.495361804962158,-5.345396041870117
chrome and glass,-11.06470513343811,-9.621907822787762
paris and washington,-6.538774490356445,-6.740939617156982
arm and back,-5.613327980041504,-10.907525062561035
emotion and meaning,-6.382340431213379,-7.957003593444824
bushes and vines,-6.897977411746979,-8.926257133483887
aims and ends,-4.680875778198242,-7.980406284332275
authority and independence,-6.412628650665283,-6.046197891235352
crises and problems,-11.082095384597778,-9.13836145401001
bathrobe and slippers,-8.432832717895508,-9.923417568206787
generalists and specialists,-10.706295610871166,-11.90817129611969
boredom and loneliness,-8.101875305175781,-6.821313451975584
excitement and fatigue,-5.634878309443593,-7.692058801651001
fun and pleasure,-6.607945442199707,-4.4024481773376465
individualism and socialism,-6.506749838590622,-8.481905855238438
