binom,Alpha Probs,Nonalpha Probs
cellos and kalimbas,-49.19578170776367,-47.998656034469604
kalimbas and saxophones,-45.02189879119396,-50.545602798461914
lutes and saxophones,-36.71474289261096,-33.02060270309448
casserole and eagle,-38.79178521037102,-39.277999609708786
kite and linguist,-42.352521657943726,-45.25420022010803
algorithm and perfume,-41.894442081451416,-37.18660926818848
forest and screwdriver,-43.1987844761461,-34.69607270974666
slipper and volcano,-44.1593861579895,-41.8512077331543
harmonica and microscope,-38.456066250801086,-38.74339520931244
cookbook and zenith,-36.843714118003845,-47.68445158004761
hammock and hydrogen,-42.018691301345825,-43.35770034790039
neuron and toaster,-45.38327074050903,-41.009910106658936
marshmallow and telescope,-34.43629906920614,-39.64260291331448
casserole and optics,-45.05325028300285,-47.816054344177246
comet and encyclopedia,-43.789617490023375,-42.81328785419464
nimbus and waffle,-40.11027690768242,-40.31857118010521
photon and pumpkin,-42.27713441848755,-46.004488468170166
lantern and syntax,-41.26344871520996,-42.63230061531067
echo and vineyard,-44.52943277359009,-40.637672901153564
nebula and snowman,-43.068249344825745,-38.25750444829464
botany and teapot,-44.14705944061279,-37.903729766607285
chisel and kaleidoscope,-38.6699696611613,-38.56220056116581
lava and teacup,-42.72708582878113,-39.246460020542145
entropy and orchard,-39.995476196636446,-42.171814572939184
axolotl and vineyard,-51.29335260391235,-52.25514414906502
clockwork and meadow,-39.95200252532959,-45.34310722351074
algebra and telescope,-38.4923415184021,-35.319297790527344
arcade and topaz,-37.88903075456619,-40.24758279323578
asteroid and compass,-33.578073143959045,-37.42338037490845
bicycle and nebula,-42.21537424437702,-42.80560600757599
bungalow and entropy,-43.611110018900945,-40.59362807136495
carnation and gnome,-40.49209642410278,-43.643309116363525
cinnamon and harmonica,-37.751346746816125,-37.72769389441237
coral and syntax,-41.25703144073486,-39.675662994384766
dandelion and pendulum,-36.2495731562376,-42.88364061806351
delirium and telescope,-39.401168428361416,-38.71064027759712
anchors and sandstorms,-41.420226618647575,-41.63664412498474
scissors and volcanoes,-40.56103437766433,-42.04478516429663
equations and lanterns,-38.95377315580845,-37.756552040576935
satellites and tulips,-43.012998294929275,-39.563277929788455
compasses and hedgehogs,-42.299212004989386,-38.939279176294804
comets and neckties,-41.231379985809326,-47.526294231414795
castles and headphones,-43.32335329055786,-35.602506160736084
paperclips and pyramids,-37.14165927981958,-41.19751067669131
constellations and kettles,-41.754921381827444,-44.02774505317211
kaleidoscopes and whales,-41.207906894385815,-41.04067142985514
meadows and pianos,-39.29276376403868,-38.669070579111576
magnets and zebras,-33.333678933326155,-36.60031184274703
parrots and submarines,-36.45840550743742,-39.581491919234395
crayons and jungles,-36.35456109046936,-39.76624250411987
harbor and teapot,-44.075772285461426,-40.43473672866821
notebook and quicksand,-38.48180574178696,-38.26291682571173
glacier and lantern,-44.03442430496216,-38.28118181228638
microscope and puddle,-38.72835496068001,-43.43180572986603
compass and swan,-36.589027404785156,-38.10915756225586
bonsai and cathedral,-42.679382260888815,-43.36987769603729
honeycomb and violin,-38.85684706782922,-43.72086857960676
sailboat and stadium,-43.16473960876465,-38.55553650856018
acorns and skyscrapers,-36.22390392719535,-42.188483108300716
bell and trellis,-37.49858786165714,-34.99610090255737
inkwell and kite,-42.41852951049805,-40.09640026092529
foxglove and trombone,-40.21025401726365,-41.88939318805933
carousel and quill,-36.89389440976083,-38.66821311414242
lighthouse and onion,-39.50956630706787,-40.613116979599
cactus and chessboard,-45.68497055768967,-42.96927082538605
gallery and raindrop,-44.23032885789871,-42.86517405509949
cricket and plow,-36.31453013420105,-41.55530548095703
fresco and gingerbread,-39.188170908004395,-36.26755607002269
cello and sunflower,-38.17188096046448,-43.370187759399414
archway and quilt,-45.10654067993164,-44.32718563079834
compass and haystack,-38.8509276509285,-39.390091359615326
beacon and millipede,-47.07906165719032,-48.884770154953
parchment and windmill,-39.01975435577333,-43.50516011216678
candlestick and meadow,-42.71375576173887,-47.587769179590396
men and women,-20.34506894648075,-23.34239149093628
black and white,-20.066663935780525,-21.61232030391693
day and night,-23.52280959300697,-21.461832934990525
boys and girls,-21.60113337635994,-23.61156463623047
left and right,-22.00634708534926,-22.642971768975258
female and male,-26.606528520584106,-22.106281586922705
father and mother,-25.639934539794922,-24.549070358276367
goods and services,-24.203148066997528,-34.135507345199585
north and south,-22.802504867315292,-25.74193286895752
development and research,-32.26742172241211,-25.53049659729004
place and time,-23.757198691368103,-24.439199447631836
death and life,-27.31555986404419,-21.676159515976906
brothers and sisters,-24.777281744405627,-27.237281441688538
husband and wife,-23.841509990394115,-28.395503997802734
gas and oil,-23.49583911895752,-25.225985765457153
pepper and salt,-25.558961868286133,-21.17183005809784
fall and rise,-29.09461212158203,-24.081136971712112
arms and legs,-22.178976625204086,-25.36406445503235
fruits and vegetables,-25.118216276168823,-26.09337043762207
arts and sciences,-29.223157048225403,-31.19173789024353
gentlemen and ladies,-23.98303085565567,-20.994964960962534
feelings and thoughts,-28.648179292678833,-24.52780771255493
diagnosis and treatment,-29.250581204891205,-32.53193807601929
groups and individuals,-31.41649341583252,-26.787386775016785
knowledge and skills,-28.72161316871643,-29.62342405319214
heart and mind,-26.168267011642456,-26.65812921524048
influence and power,-31.124199867248535,-27.22715187072754
Africa and Asia,-26.80657386779785,-26.456040024757385
addresses and names,-30.619673252105713,-26.174030780792236
poetry and prose,-26.266512870788574,-27.807554483413696
forefinger and thumb,-33.46249998360872,-28.205240570940077
minerals and vitamins,-33.32265279062176,-26.388246424205136
fall and winter,-29.06002950668335,-27.228803157806396
light and shadow,-25.27159881591797,-30.52611470222473
honey and milk,-27.985023498535156,-25.153949737548828
nose and throat,-30.0621976852417,-31.664824962615967
anger and fear,-26.150380849838257,-27.231873750686646
head and tail,-25.068851709365845,-28.66436505317688
novels and stories,-27.283247470855713,-30.686771869659424
sunrise and sunset,-26.663233935832977,-29.343366861343384
sympathy and understanding,-28.351646423339844,-33.12744760513306
shoes and socks,-27.560758590698242,-25.287088632583618
equipment and personnel,-29.37382173538208,-29.991873502731323
eyes and face,-28.419710397720337,-28.507562398910522
ink and paper,-22.953773260116577,-21.998090982437134
muscles and nerves,-29.01648473739624,-31.027372360229492
charts and maps,-28.650709629058838,-25.382469058036804
elbows and knees,-31.48429884761572,-30.133150327572366
Christmas and Easter,-27.906407594680786,-31.238569736480713
nature and size,-33.64862847328186,-30.885371446609497
gums and teeth,-34.63398861885071,-29.927726417779922
chairs and sofas,-30.542480438947678,-38.523383378982544
characters and situations,-28.256031274795532,-35.267910957336426
joy and pleasure,-28.397990465164185,-31.357433795928955
Thursday and Tuesday,-30.372854709625244,-26.689584016799927
barley and oats,-35.83877921104431,-31.744130980223417
beauty and dignity,-32.84254789352417,-32.07785487174988
boats and ships,-28.295497179031372,-28.664442777633667
misery and pain,-31.6927011013031,-30.38874101638794
bones and skulls,-30.21424013376236,-27.381097555160522
dairy and poultry,-33.045341394725256,-33.44451118307188
being and existence,-37.20220947265625,-32.383740186691284
radar and radio,-28.976512908935547,-33.292738914489746
humility and pride,-28.94594395160675,-28.677233904600143
pitch and volume,-26.909860134124756,-31.237626552581787
skirt and sweater,-34.47807083185762,-32.77444410324097
linen and silk,-28.801940441131592,-29.0530645432882
checks and money,-37.011218786239624,-35.12428903579712
calluses and corns,-39.913920164108276,-39.787230253219604
action and motion,-29.509028434753418,-30.100589275360107
brain and intelligence,-30.459574222564697,-32.1136999130249
conduct and manners,-33.02843427658081,-32.85954236984253
completeness and unity,-32.205418333178386,-34.3884125254699
hostility and indifference,-38.70287412404468,-34.55111656279769
depth and force,-33.61606788635254,-30.110711574554443
hours and miles,-32.54137301445007,-31.011518239974976
movements and speech,-34.894593477249146,-32.340914726257324
schools and synagogues,-32.72133250630577,-40.574406534433365
arrangers and composers,-42.03712040185928,-33.45667608641088
happiness and laughter,-30.094319343566895,-31.723712921142578
diagrams and sketches,-30.09259859425947,-30.200494123622775
pail and shovel,-34.9968466758728,-31.537848949432373
candies and cookies,-28.783669590950012,-30.667969226837158
county and village,-32.64290952682495,-33.52328681945801
charm and variety,-34.12211537361145,-36.638824462890625
bouquets and wreaths,-39.21772458963096,-30.276283738458005
beech and elm,-37.98313808441162,-40.93980360031128
complexity and obscurity,-34.141515627503395,-42.07901644706726
devotion and effort,-32.13730311393738,-30.478085041046143
alibis and excuses,-40.193614304065704,-40.65374029427767
body and mind,-24.682902097702026,-23.856659293174744
man and woman,-24.61364710330963,-27.165910482406616
law and order,-23.920950025320053,-29.95557451248169
cause and effect,-24.770289540290833,-32.634079933166504
radio and television,-26.40728259086609,-27.134600162506104
b and c,-23.537959337234497,-28.218785762786865
feet and hands,-26.381234645843506,-21.613234162330627
money and time,-26.732352256774902,-24.80871081352234
blood and flesh,-27.920132875442505,-22.944423004984856
god and man,-26.89229917526245,-28.948322772979736
file and rank,-33.07584095001221,-25.18956285715103
brother and sister,-24.72330790758133,-27.66633892059326
father and son,-23.39214062690735,-31.131311893463135
men and officers,-28.54495882987976,-26.237019062042236
south and west,-25.639573574066162,-28.751111388206482
error and trial,-34.71367883682251,-24.699801117181778
arts and crafts,-22.641001211479306,-35.0711350440979
pressure and temperature,-28.72788095474243,-24.932757258415222
days and nights,-27.552775859832764,-26.912208914756775
land and sea,-25.664870738983154,-25.278956472873688
north and west,-25.78878903388977,-29.015177488327026
spring and summer,-23.315924406051636,-26.160402059555054
magazines and newspapers,-24.763007760047913,-23.569588661193848
hands and knees,-23.04126465320587,-28.546292066574097
moon and sun,-28.23210883140564,-23.072219610214233
fathers and mothers,-27.907471418380737,-26.53903168439865
city and county,-28.288144826889038,-31.063217639923096
ears and eyes,-26.33047103881836,-22.65315580368042
college and school,-29.209259510040283,-28.29341697692871
college and university,-27.99959707260132,-29.771395921707153
dark and light,-26.281500816345215,-22.13391363620758
future and past,-34.35266637802124,-30.995069980621338
evening and morning,-30.389305353164673,-24.47399216890335
ice and snow,-25.13307285308838,-23.395800054073334
husbands and wives,-25.68509343266487,-31.124998092651367
boys and men,-28.59608006477356,-24.553329706192017
bread and butter,-23.049412608146667,-27.234652757644653
head and shoulders,-24.9342782497406,-30.180538177490234
rock and roll,-21.601493638008833,-29.927597045898438
testament and will,-39.82331418991089,-30.803546905517578
engineers and scientists,-31.99007248878479,-28.98714804649353
man and wife,-26.21748685836792,-29.580456733703613
arms and hands,-26.227336883544922,-25.956458568572998
math and science,-25.364559829235077,-26.560030221939087
son and wife,-28.262437343597412,-26.774280548095703
fingers and thumb,-25.816213130950928,-30.446711540222168
flesh and skin,-30.944173336029053,-28.34788489341736
life and religion,-28.139525890350342,-29.70703935623169
colonel and mrs.,-30.796119406819344,-34.10326215624809
conscience and religion,-32.625640630722046,-34.08479976654053
contemporary and friend,-36.27622938156128,-35.88218545913696
pain and pressure,-30.51541233062744,-32.22233533859253
integrity and unity,-32.45739030838013,-33.500622272491455
flowers and hearts,-31.383275270462036,-27.08938694000244
grapefruit and oranges,-32.98555936986304,-31.968841043810244
Kingston and Montreal,-36.236005783081055,-33.44774904847145
folklore and legend,-36.27514503063867,-31.734598219207328
doctors and fathers,-33.628783226013184,-38.11663055419922
contraction and dilation,-34.68653964996338,-32.95532117411494
ships and weapons,-30.308638334274292,-30.55269980430603
funnels and masts,-35.866240888834,-42.81221890449524
law and sovereignty,-32.56194635155771,-37.68741766614585
assurance and dignity,-39.1349139213562,-36.99034261703491
mr. and mrs.,-23.004304900299758,-27.415916254743934
bride and groom,-25.14278991892934,-29.835960388183594
feet and legs,-27.22782301902771,-25.967650890350342
peace and quiet,-25.240233302116394,-29.394811630249023
daughter and son,-28.12356448173523,-27.892616748809814
ends and odds,-38.33199167251587,-22.78390796208987
city and state,-24.85879874229431,-30.338605403900146
facts and figures,-25.28330421447754,-33.31294059753418
man and nature,-26.02858328819275,-29.375113248825073
prose and verse,-28.144212007522583,-34.156606912612915
body and head,-30.13534641265869,-25.35975670814514
command and control,-27.45465588569641,-31.987871170043945
child and wife,-30.42609167098999,-24.329801857471466
aunt and uncle,-28.01651142537594,-26.429457306861877
cattle and horses,-28.830864667892456,-27.38659358024597
politics and religion,-27.04960346221924,-27.292336463928223
July and June,-33.726393699645996,-29.13240909576416
sailors and soldiers,-29.458415031433105,-25.710214734077454
English and German,-26.287010669708252,-25.534687042236328
food and shelter,-25.162084579467773,-28.766698360443115
sights and sounds,-28.26227903366089,-36.49065786600113
comings and goings,-35.97925715893507,-44.99497425556183
heir and son,-34.21869945526123,-31.26750946044922
coat and hat,-28.765179872512817,-27.223365545272827
crime and punishment,-26.454822421073914,-32.89865207672119
earth and sky,-25.42855668067932,-27.917720556259155
faith and love,-25.45210361480713,-24.15478014945984
mother and son,-24.748873233795166,-29.292014598846436
cents and dollars,-37.68561935424805,-21.71697387844324
turns and twists,-32.513155952095985,-24.141862895339727
fire and police,-31.68554139137268,-24.779301047325134
months and years,-24.16811102628708,-25.52565598487854
editor and publisher,-27.58341872692108,-29.862524032592773
aunts and uncles,-27.732787148968782,-27.619850927963853
research and training,-28.603965759277344,-30.093558311462402
eyes and hair,-25.81793999671936,-24.424983024597168
methods and principles,-29.202542304992676,-29.989089488983154
city and country,-26.531243085861206,-28.480698108673096
bread and cheese,-23.52498507499695,-25.261934757232666
location and size,-31.004833459854126,-30.014965295791626
childhood and infancy,-32.26709519326687,-31.77839469909668
morning and night,-25.0428204536438,-29.013511180877686
council and governor,-35.69593000411987,-33.41374158859253
age and day,-32.57033681869507,-31.74852752685547
body and face,-32.33347702026367,-27.12657904624939
hair and skin,-26.471784591674805,-26.850753784179688
nitrogen and oxygen,-26.055737257003784,-27.24833035469055
piano and violin,-26.031981706619263,-30.13658857345581
ceiling and walls,-28.343087196350098,-30.174662113189697
color and texture,-23.906545355916023,-29.68115758895874
environment and heredity,-43.13927936553955,-37.15767168998718
everybody and everything,-26.1669282913208,-26.260183095932007
bacon and eggs,-24.22965133190155,-22.319615602493286
paper and pen,-26.00610852241516,-22.940109729766846
concrete and steel,-25.57730770111084,-24.539790630340576
color and light,-25.70633864402771,-25.733133792877197
friends and relations,-29.664358615875244,-36.20205020904541
boots and shoes,-28.936373949050903,-31.84865379333496
hearing and sight,-32.25366163253784,-29.385230541229248
expense and time,-30.770211219787598,-28.616613388061523
flowers and plants,-26.44806694984436,-26.37291979789734
beauty and truth,-29.263081789016724,-27.407719612121582
bone and flesh,-26.76820707321167,-26.015068888664246
doubts and fears,-25.80475425720215,-35.24055576324463
fits and starts,-29.332247495651245,-33.62326002120972
light and sound,-25.35696315765381,-29.46177101135254
beauty and youth,-28.48763871192932,-24.562551975250244
fiction and poetry,-31.174203157424927,-29.01194977760315
needle and thread,-25.2034552693367,-29.349792003631592
back and shoulders,-31.445495128631592,-29.582152366638184
crime and violence,-28.11428165435791,-31.536564826965332
force and violence,-30.038125038146973,-32.08646297454834
eggs and ham,-25.010262727737427,-26.287846565246582
bone and muscle,-26.19700288772583,-26.288089990615845
debate and discussion,-30.509608268737793,-32.01461219787598
errors and omissions,-38.43600880898157,-33.10321146249771
brother and mother,-30.057872772216797,-27.169040203094482
face and figure,-29.53046417236328,-33.318724632263184
chairs and table,-27.98259472846985,-26.78103494644165
ammunition and guns,-29.581592082977295,-23.836569666862488
Concord and Lexington,-40.209433794021606,-33.23476484976709
ice and water,-25.531020641326904,-23.208205461502075
fun and games,-23.114588618278503,-29.741376638412476
breakfast and dinner,-25.272585272789,-26.749711513519287
comfort and ease,-29.247636318206787,-31.641155242919922
father and uncle,-30.21773624420166,-32.9530725479126
health and spirits,-31.627182245254517,-33.119739055633545
names and numbers,-26.311660289764404,-27.45450496673584
rights and wrongs,-35.27928066253662,-36.258625507354736
crannies and nooks,-43.685514844954014,-35.297059401869774
power and resources,-29.340507984161377,-28.37094521522522
flame and smoke,-27.144532442092896,-28.00243377685547
faith and life,-27.996436595916748,-29.916444301605225
wisdom and wit,-30.467113971710205,-30.20250105857849
novelist and poet,-28.32108187675476,-32.425718784332275
Arizona and California,-27.01166272163391,-28.495001792907715
crops and livestock,-31.1036443412886,-33.06990904221311
glass and steel,-29.232975959777832,-25.80357551574707
bar and grill,-33.50318491458893,-32.65792894363403
influence and prestige,-35.525552520528436,-36.42759680747986
cotton and tobacco,-29.761870861053467,-30.69568395614624
church and community,-31.59619927406311,-33.42570424079895
courage and hope,-28.99050998687744,-22.995997428894043
teaching and writing,-29.73915719985962,-29.76291275024414
example and precept,-43.227407455444336,-35.05902576446533
gin and tonic,-22.593684571329504,-32.127586126327515
brush and trees,-31.93185567855835,-28.617976188659668
pad and pencil,-31.221971035003662,-30.07128381729126
chair and table,-28.75016450881958,-29.086676120758057
houses and shops,-26.510237216949463,-31.012147426605225
libraries and museums,-32.554478883743286,-26.185937643051147
flames and smoke,-27.570804119110107,-29.463406085968018
guidance and information,-33.17842483520508,-33.82105016708374
stress and tension,-26.891047954559326,-29.209730625152588
days and years,-30.022603750228882,-27.59176516532898
actions and feelings,-30.988168716430664,-27.83417820930481
energy and money,-30.876357555389404,-27.335463523864746
anguish and pain,-30.085696697235107,-30.589477533656463
colors and forms,-28.488710403442383,-32.442931175231934
meaning and origin,-31.64677882194519,-32.61170434951782
freedom and security,-31.332010984420776,-33.58496904373169
gratitude and joy,-30.992751121520996,-28.332139253616333
mamma and papa,-29.48194670677185,-30.57339334487915
length and weight,-27.67456865310669,-28.200475692749023
anger and hatred,-26.5847909450531,-31.420859336853027
aircraft and ships,-29.89129948616028,-29.327340602874756
sidewalks and streets,-33.728989481925964,-36.47921679075807
democracy and liberty,-30.682806968688965,-28.060670852661133
iron and wood,-26.810553073883057,-25.12873339653015
horses and wagons,-28.64292053785175,-28.89661741256714
clarity and precision,-32.49525552470004,-32.70328045170754
flowers and herbs,-28.61000967025757,-27.692354440689087
confusion and fear,-30.847693920135498,-27.01263737678528
jaws and teeth,-27.990058422088623,-29.687113761901855
counties and towns,-28.102962136268616,-34.42026996612549
bodies and faces,-31.851776123046875,-31.136855125427246
ability and desire,-33.72554016113281,-30.644368171691895
chest and stomach,-29.35960292816162,-31.981479167938232
Illinois and Missouri,-29.315542221069336,-30.517731189727783
jams and jellies,-27.92939645051956,-35.628921031951904
Tories and Whigs,-36.32996988296509,-45.33502388000488
dogs and men,-27.09783363342285,-24.9088773727417
discussion and thought,-32.85916805267334,-30.649877309799194
distress and pain,-33.04464149475098,-31.5486102104187
mouth and nostrils,-31.327018073265208,-29.750539322849363
cakes and pies,-27.32006484270096,-28.808109998703003
adventure and romance,-28.426981925964355,-29.00881862640381
agreements and contracts,-34.23284965753555,-33.983653187727214
crime and poverty,-30.524057865142822,-31.139407634735107
cousins and uncles,-32.681179625797085,-27.462299942970276
fire and light,-28.103779315948486,-27.59131622314453
child and husband,-32.41651630401611,-29.39678168296814
vinegar and water,-26.02241820655763,-25.102990099636372
fork and spoon,-23.54604721069336,-28.785810470581055
Burma and India,-29.527332544326782,-31.14897669199854
fruit and nuts,-27.598828315734863,-29.471547603607178
ability and strength,-31.526981115341187,-30.41729426383972
agencies and individuals,-31.04411816596985,-34.62622404098511
c. and d.,-30.21397404372692,-27.813674449920654
coffee and sandwiches,-26.67845392227173,-26.83026361465454
coffee and toast,-25.63001823425293,-25.924813985824585
artillery and mortar,-31.423319309949875,-35.64438199996948
anger and anxiety,-31.633331298828125,-30.589519500732422
apprehension and fear,-30.71964591741562,-30.758601536334027
figures and words,-31.3834490776062,-26.57676410675049
blood and guts,-23.766802072525024,-31.160955905914307
action and character,-31.34995698928833,-29.41826343536377
diamonds and rubies,-23.570003771223128,-31.724740266799927
plans and projects,-28.068195343017578,-32.66505146026611
jacket and trousers,-29.939579010009766,-28.289661407470703
kind and quantity,-29.366044521331787,-35.18056297302246
family and neighborhood,-33.991928815841675,-33.42313766479492
nights and weekends,-29.33787584154561,-33.016709625779185
labor and money,-30.106598377227783,-28.883474826812744
shower and tub,-31.520643711090088,-32.134363651275635
aggression and hostility,-32.045043284771964,-36.72555584460497
information and material,-30.503387928009033,-31.932658433914185
despair and rage,-31.292751789093018,-29.261250972747803
improvements and land,-36.922282218933105,-39.643908977508545
landings and takeoffs,-42.04134011268616,-38.83259290456772
novels and tales,-29.472392559051514,-33.19698190689087
corruption and crime,-31.45267367362976,-28.274490356445312
anthropology and psychology,-31.491479516029358,-31.313769545871764
lecturer and writer,-38.130106925964355,-33.42576124612242
curettage and dilatation,-50.324252009391785,-42.8296454846859
fog and mist,-28.898930072784424,-29.27186393737793
field and stream,-33.82530975341797,-31.19490671157837
dates and events,-28.540920734405518,-30.818262577056885
belly and chest,-29.82551121711731,-31.405055046081543
power and scope,-30.81868553161621,-30.990638494491577
counterpoint and harmony,-39.05208492279053,-33.00622344017029
pain and shame,-30.195571899414062,-33.07947874069214
doorways and windows,-33.31160283088684,-31.748525500297546
history and identity,-31.157645225524902,-28.860668897628784
anger and indignation,-28.620414094999433,-28.46673246473074
cream and peaches,-28.23595529794693,-28.396615743637085
classmates and friends,-29.84690511226654,-31.899472445249557
movements and positions,-34.533549308776855,-30.972105979919434
barrels and boxes,-28.687422037124634,-27.765636444091797
costumes and masks,-29.9710580057872,-32.81000781059265
attractions and repulsions,-38.602803170681,-41.43157124519348
effort and resources,-29.743195056915283,-30.574484825134277
ability and age,-36.288909912109375,-31.688607692718506
babylon and nineveh,-38.434045069268905,-44.7916085422039
love and veneration,-30.641707852482796,-35.78270864486694
editing and publishing,-35.03255009651184,-37.37158155441284
cysts and tumors,-37.692361906170845,-40.30314064025879
dirt and sweat,-28.516483783721924,-29.22366452217102
dreams and plans,-31.86335802078247,-28.18806552886963
farms and fields,-30.69937801361084,-29.778193950653076
cause and consequence,-37.66175031661987,-37.891170501708984
fungicides and insecticides,-38.95899364291108,-45.52288442465942
choice and decision,-33.27665948867798,-32.581337451934814
confusion and turmoil,-31.93130859429948,-34.17064615804702
magic and superstition,-31.411975860595703,-30.794141694903374
machinery and power,-32.33891725540161,-29.297752857208252
education and skill,-30.684242725372314,-30.50346326828003
forms and materials,-31.241183519363403,-31.26831293106079
length and quality,-31.092002391815186,-30.11160373687744
inclination and time,-30.817352294921875,-31.14855892956257
help and understanding,-30.93053388595581,-33.48269033432007
closets and drawers,-41.54245066642761,-40.193808153271675
friends and partners,-28.188827753067017,-29.667393684387207
receivers and senders,-45.52751699090004,-39.197192260064185
authority and force,-30.435709953308105,-35.34769058227539
fear and want,-29.743200302124023,-33.10834884643555
trees and underbrush,-31.331996340304613,-38.12099467776716
bacon and coffee,-31.99065351486206,-28.695301055908203
december and may,-32.35747718811035,-30.537383556365967
grains and seeds,-31.717228174209595,-27.650910611264408
beauty and color,-28.771921634674072,-29.030105590820312
legs and torso,-31.155647777486593,-40.3318510055542
transportation and utilities,-33.75594327819999,-33.34957027435303
hardships and trials,-35.10238742828369,-35.404205322265625
science and tactics,-32.14796543121338,-34.34723210334778
neighborhood and school,-32.47595262527466,-37.93433427810669
irony and satire,-35.06114625930786,-37.82434660196304
kitchen and pantry,-31.186886994633824,-34.60261845588684
astronomy and geology,-30.370368100702763,-31.399425212293863
development and practice,-32.224857330322266,-30.580581188201904
aloes and myrrh,-38.46798351407051,-34.57275076210499
feet and heads,-31.353105068206787,-27.067242860794067
snow and water,-27.71979022026062,-25.320003986358643
back and hips,-33.886231899261475,-31.590493202209473
bombers and missiles,-35.030739307403564,-31.662690229713917
argument and debate,-32.791964054107666,-34.325788259506226
doubts and suspicions,-28.794428508379497,-30.7193795889616
laborers and servants,-37.41944766044617,-35.45959393915837
arms and faces,-29.662755489349365,-32.75906777381897
chrome and glass,-30.658738613128662,-33.47767713852227
paris and washington,-30.2407865524292,-30.458927154541016
arm and back,-29.354694366455078,-31.557173252105713
emotion and meaning,-30.508347988128662,-30.011220693588257
bushes and vines,-29.328522995114326,-33.53446412086487
aims and ends,-30.836294651031494,-35.677961587905884
authority and independence,-32.08105683326721,-33.35554838180542
crises and problems,-35.146732568740845,-35.486939787864685
bathrobe and slippers,-31.90746521949768,-34.7038015127182
generalists and specialists,-39.97302092239261,-37.97455668449402
boredom and loneliness,-33.18575620651245,-35.73592429587734
excitement and fatigue,-31.222390622540843,-28.843595848884434
fun and pleasure,-30.87254238128662,-29.909851551055908
individualism and socialism,-30.842873618006706,-33.668775448575616
fields and homes,-33.42942953109741,-29.67488670349121
brow and cheeks,-31.733088970184326,-34.43530297279358
certainty and security,-38.84392595291138,-40.61754012107849
artist and critic,-33.35024094581604,-34.18178939819336
20s and 30s,-29.240282168146223,-31.052928146906197
brick and glass,-31.408910751342773,-31.438583850860596
gas and light,-25.622146368026733,-27.952471256256104
dentist and doctor,-33.70601844787598,-31.123251914978027
bourbon and water,-32.4385039806366,-30.95044459030032
