binom,Alpha Probs,Nonalpha Probs
casserole and eagle,-27.29661923646927,-32.85230952501297
kite and linguist,-34.19628882408142,-35.14735245704651
algorithm and perfume,-32.0816376209259,-32.20742750167847
forest and screwdriver,-32.3856108058244,-33.146381705999374
slipper and volcano,-31.35373282432556,-30.45272445678711
harmonica and microscope,-30.334508419036865,-31.14394438266754
cookbook and zenith,-28.78376477956772,-36.518436431884766
hammock and hydrogen,-33.44291687011719,-35.17562675476074
neuron and toaster,-40.7704062461853,-35.09716176986694
marshmallow and telescope,-30.151440035551786,-29.393007585778832
casserole and optics,-31.585085451602936,-41.79681587219238
comet and encyclopedia,-33.23216134309769,-35.47991728782654
nimbus and waffle,-33.86370825767517,-33.948018312454224
photon and pumpkin,-36.929211378097534,-36.4282968044281
lantern and syntax,-32.41080045700073,-30.81991708278656
echo and vineyard,-30.53885269165039,-29.885007858276367
nebula and snowman,-38.635272175073624,-32.4531539529562
botany and teapot,-30.350302577018738,-30.83136150240898
chisel and kaleidoscope,-33.40728825330734,-28.92910836264491
lava and teacup,-35.215670585632324,-31.48929452896118
entropy and orchard,-29.954696018248796,-34.668058921117336
axolotl and vineyard,-35.513921961188316,-42.992134124040604
clockwork and meadow,-28.276549339294434,-35.45444631576538
algebra and telescope,-27.058940172195435,-24.437418699264526
arcade and topaz,-30.22251582145691,-31.21392822265625
asteroid and compass,-27.198665261268616,-25.471229076385498
bicycle and nebula,-32.11313274875283,-33.69412341713905
bungalow and entropy,-34.347995513351634,-29.108348874375224
carnation and gnome,-33.63887119293213,-34.361863136291504
cinnamon and harmonica,-32.61663161823526,-30.188767805695534
coral and syntax,-31.902372360229492,-27.920084714889526
dandelion and pendulum,-26.487538129091263,-30.66259409673512
delirium and telescope,-29.003278344869614,-26.194872009567916
anchors and sandstorms,-31.28484645858407,-29.305792897939682
scissors and volcanoes,-36.07334312517196,-32.87632529065013
equations and lanterns,-28.621926955878735,-29.70127695798874
satellites and tulips,-31.82230448903283,-34.9686855582986
compasses and hedgehogs,-27.42336722742766,-29.16904130578041
comets and neckties,-29.762126207351685,-41.33605599403381
castles and headphones,-32.93401312828064,-29.327383518218994
paperclips and pyramids,-32.97492329403758,-36.01064322935417
constellations and kettles,-33.264554964378476,-30.502949319779873
kaleidoscopes and whales,-23.515440177172422,-26.635089819363202
meadows and pianos,-27.91596645116806,-31.010744392871857
magnets and zebras,-28.63304335065186,-29.486850559711456
parrots and submarines,-27.32602348655928,-29.377866132883355
crayons and jungles,-29.24236488342285,-31.52047872543335
harbor and teapot,-34.09457564353943,-34.14054489135742
notebook and quicksand,-32.4870645031333,-30.094103887677193
glacier and lantern,-31.115859031677246,-27.95376992225647
microscope and puddle,-38.290558099746704,-34.862303644418716
compass and swan,-25.806418418884277,-25.28657341003418
bonsai and cathedral,-31.448761463165283,-33.07951545715332
honeycomb and violin,-28.45962245389819,-28.839342960272916
sailboat and stadium,-36.324450969696045,-30.337848007678986
acorns and skyscrapers,-29.868409605755005,-32.617111252155155
bell and trellis,-24.00395557284355,-25.83035656809807
inkwell and kite,-32.848466873168945,-33.14885854721069
foxglove and trombone,-37.36346426606178,-31.597075201570988
carousel and quill,-27.119694471359253,-28.553804621100426
lighthouse and onion,-31.954742431640625,-33.5364031791687
cactus and chessboard,-36.92711114883423,-36.870147347450256
gallery and raindrop,-34.73456859588623,-32.53829216957092
cricket and plow,-25.824154138565063,-33.88785648345947
fresco and gingerbread,-28.512858496818808,-26.477434856031323
cello and sunflower,-35.8905987739563,-40.7504448890686
archway and quilt,-33.61814260482788,-36.034478425979614
compass and haystack,-30.74593234062195,-34.41990804672241
beacon and millipede,-36.15787613391876,-40.41489100456238
parchment and windmill,-28.775348886847496,-34.285200502723455
candlestick and meadow,-30.522552155714948,-33.4493312388646
men and women,-11.313217520713806,-14.221340298652649
black and white,-11.023139238357544,-12.408621311187744
day and night,-12.836852878332138,-12.797202251851559
boys and girls,-11.344112150371075,-14.030543088912964
left and right,-15.515268005430698,-15.967599496245384
female and male,-15.513015389442444,-12.258121374063194
father and mother,-14.346655368804932,-14.836883902549744
goods and services,-15.46829092502594,-21.741394996643066
north and south,-13.149731457233429,-15.374507904052734
development and research,-20.647186279296875,-19.33562135696411
place and time,-15.760177493095398,-16.152448415756226
death and life,-16.710448503494263,-12.53843867778778
brothers and sisters,-13.208708316087723,-15.495688438415527
husband and wife,-13.697009891271591,-17.06510818004608
gas and oil,-14.607348442077637,-13.807005047798157
pepper and salt,-18.933915853500366,-15.999000191688538
fall and rise,-19.30204439163208,-13.302368439733982
arms and legs,-13.701884269714355,-18.331441640853882
fruits and vegetables,-18.422804355621338,-16.313032150268555
arts and sciences,-16.475695967674255,-20.685569047927856
gentlemen and ladies,-14.804615437984467,-14.371610030531883
feelings and thoughts,-19.624854564666748,-13.392831265926361
diagnosis and treatment,-14.286451876163483,-20.783162593841553
groups and individuals,-18.105961561203003,-16.65492844581604
knowledge and skills,-20.666823625564575,-21.720510601997375
heart and mind,-18.00302505493164,-19.593823194503784
influence and power,-22.137439250946045,-17.669311046600342
Africa and Asia,-15.921379446983337,-16.28721311688423
addresses and names,-19.35461187362671,-13.850167870521545
poetry and prose,-16.630517959594727,-20.125726222991943
forefinger and thumb,-25.70812191069126,-22.868849409307586
minerals and vitamins,-27.21439874783391,-21.058322372846305
fall and winter,-17.9708890914917,-16.70570397377014
light and shadow,-16.341171741485596,-19.07650136947632
honey and milk,-21.758342504501343,-16.3485848903656
nose and throat,-20.530524730682373,-24.272372245788574
anger and fear,-19.76677656173706,-18.215391159057617
head and tail,-15.296060800552368,-19.17457103729248
novels and stories,-17.33735680580139,-19.92904806137085
sunrise and sunset,-16.24077582359314,-19.512791872024536
sympathy and understanding,-18.551061868667603,-20.985249042510986
shoes and socks,-21.4556303024292,-18.225026845932007
equipment and personnel,-20.124244451522827,-18.348734140396118
eyes and face,-18.756784915924072,-17.776937007904053
ink and paper,-16.352379202842712,-16.121824502944946
muscles and nerves,-18.298595666885376,-19.87248134613037
charts and maps,-19.202800750732422,-15.451366424560547
elbows and knees,-23.600819256156683,-23.47396844097966
Christmas and Easter,-15.427528381347656,-20.664921283721924
nature and size,-22.82325553894043,-22.42465043067932
gums and teeth,-24.790632247924805,-21.904115617275238
chairs and sofas,-20.277836128138006,-30.20640504360199
characters and situations,-18.40481948852539,-26.43915843963623
joy and pleasure,-22.408610820770264,-20.167062044143677
Thursday and Tuesday,-20.598442316055298,-17.38508629798889
barley and oats,-24.840513706207275,-22.679271280765533
beauty and dignity,-22.47279167175293,-18.988750100135803
boats and ships,-18.60010814666748,-18.199994325637817
misery and pain,-20.325013160705566,-22.8560471534729
bones and skulls,-19.28894418478012,-17.46263098716736
dairy and poultry,-22.24931091538565,-24.22890032827854
being and existence,-26.297119140625,-21.135270357131958
radar and radio,-19.972848415374756,-22.97693967819214
humility and pride,-21.84593892097473,-20.428978879004717
pitch and volume,-23.007498741149902,-22.35075569152832
skirt and sweater,-23.975715681910515,-25.559725046157837
linen and silk,-20.304718494415283,-22.079410293954425
checks and money,-22.393836736679077,-25.88004970550537
calluses and corns,-30.690091133117676,-30.745657801628113
action and motion,-19.234078645706177,-21.344765186309814
brain and intelligence,-22.25337028503418,-21.358014822006226
conduct and manners,-20.839505195617676,-21.68750751018524
completeness and unity,-22.79433383140713,-22.166716147214174
hostility and indifference,-24.351213380692116,-23.671469775028527
depth and force,-24.06578779220581,-23.785433292388916
hours and miles,-25.590342044830322,-23.42162847518921
movements and speech,-22.085870265960693,-17.724912643432617
schools and synagogues,-17.548990646391758,-26.58445219323039
arrangers and composers,-32.348821461200714,-25.427348798140883
happiness and laughter,-22.66286849975586,-22.317726373672485
diagrams and sketches,-22.11229515541345,-18.91573609347688
pail and shovel,-25.225569248199463,-23.044657945632935
candies and cookies,-22.507019996643066,-23.090370550751686
county and village,-20.16905641555786,-20.91684055328369
charm and variety,-24.24887466430664,-25.332652807235718
bouquets and wreaths,-28.817913812585175,-20.828868568445614
beech and elm,-26.54197007417679,-28.86286234855652
complexity and obscurity,-24.03442197293043,-28.41629856824875
devotion and effort,-24.175698280334473,-23.25884771347046
alibis and excuses,-36.14193153381348,-32.78146839141846
body and mind,-14.222631216049194,-16.09547048807144
man and woman,-12.713907122612,-15.432693123817444
law and order,-13.147039771080017,-20.21621322631836
cause and effect,-16.34416651725769,-22.645284175872803
radio and television,-15.934792041778564,-16.966278195381165
b and c,-13.282793045043945,-18.41355609893799
feet and hands,-17.144747734069824,-15.788186192512512
money and time,-21.206709384918213,-17.06194829940796
blood and flesh,-20.52866768836975,-14.216982901096344
god and man,-14.413769602775574,-16.4925754070282
file and rank,-26.569631576538086,-14.225737869739532
brother and sister,-14.516673982143402,-16.444509625434875
father and son,-13.142236828804016,-19.282158613204956
men and officers,-17.02297019958496,-13.074753999710083
south and west,-14.985945224761963,-15.612827897071838
error and trial,-21.184568881988525,-15.436798810958862
arts and crafts,-16.47660054732114,-22.41217176616192
pressure and temperature,-20.021006107330322,-16.074547290802002
days and nights,-17.906543612480164,-18.559629440307617
land and sea,-14.71620625257492,-14.70841121673584
north and west,-14.432452917098999,-16.636148929595947
spring and summer,-14.907985031604767,-16.683647871017456
magazines and newspapers,-17.44275665283203,-15.175997972488403
hands and knees,-18.391289710998535,-22.079567670822144
moon and sun,-19.113174438476562,-15.141016125679016
fathers and mothers,-16.532233238220215,-18.392611026763916
city and county,-16.9076669216156,-19.248069286346436
ears and eyes,-18.337040185928345,-15.160688877105713
college and school,-17.343430519104004,-15.218023777008057
college and university,-15.193653225898743,-17.247405529022217
dark and light,-19.191243410110474,-14.917133808135986
future and past,-20.252962589263916,-16.11611580848694
evening and morning,-20.593391180038452,-15.402033865451813
ice and snow,-16.188101768493652,-16.869505643844604
husbands and wives,-14.515095829963684,-19.067248344421387
boys and men,-17.221869945526123,-14.726035356521606
bread and butter,-13.490533113479614,-18.565558195114136
head and shoulders,-16.508703231811523,-22.194255828857422
rock and roll,-17.223811626434326,-22.93564748764038
testament and will,-27.0715172290802,-23.542765140533447
engineers and scientists,-20.184268474578857,-18.424187898635864
man and wife,-14.789814233779907,-19.67473030090332
arms and hands,-17.708144187927246,-20.527771949768066
math and science,-16.1990048289299,-19.79288148880005
son and wife,-15.518744230270386,-17.892584800720215
fingers and thumb,-19.87551259994507,-22.951853275299072
flesh and skin,-22.94653880596161,-18.033894062042236
life and religion,-15.687859773635864,-15.181947708129883
colonel and mrs.,-20.213154666125774,-23.203179322183132
conscience and religion,-24.283592700958252,-18.232311248779297
contemporary and friend,-24.682771682739258,-23.44730234146118
pain and pressure,-20.538882732391357,-23.860843658447266
integrity and unity,-27.247963786125183,-23.676029920578003
flowers and hearts,-22.963701725006104,-19.455585956573486
grapefruit and oranges,-24.57357690628851,-24.234953133796807
Kingston and Montreal,-26.564494609832764,-23.9478862285614
folklore and legend,-24.944759962956596,-18.42541754191916
doctors and fathers,-23.771036624908447,-26.50726819038391
contraction and dilation,-26.68861150741577,-21.30960361659527
ships and weapons,-20.306504726409912,-20.709062099456787
funnels and masts,-27.065563965588808,-23.36976730823517
law and sovereignty,-21.686234322674864,-21.76216653639858
assurance and dignity,-26.121780157089233,-24.375657308846712
mr. and mrs.,-10.0427683936432,-17.960577272810042
bride and groom,-16.963626623153687,-22.151259422302246
feet and legs,-17.439690351486206,-18.59079885482788
peace and quiet,-17.753549337387085,-20.401844263076782
daughter and son,-17.66370129585266,-14.240150094032288
ends and odds,-25.842866897583008,-14.723497122526169
city and state,-15.980090618133545,-16.93424415588379
facts and figures,-14.41595470905304,-20.63656449317932
man and nature,-14.964892864227295,-16.70491623878479
prose and verse,-21.307278156280518,-17.48769700527191
body and head,-18.682526230812073,-16.598315715789795
command and control,-22.361207962036133,-23.14510154724121
child and wife,-19.198181629180908,-16.41155755519867
aunt and uncle,-19.619969934225082,-16.428758919239044
cattle and horses,-18.269498348236084,-15.40551471710205
politics and religion,-14.638347387313843,-13.199778318405151
July and June,-21.291807174682617,-18.79374599456787
sailors and soldiers,-20.348981142044067,-16.492801189422607
English and German,-13.953083753585815,-13.399283528327942
food and shelter,-15.42447018623352,-19.678662300109863
sights and sounds,-18.580666542053223,-23.519669011235237
comings and goings,-23.383467277046293,-31.103828459978104
heir and son,-25.83622169494629,-17.341153860092163
coat and hat,-19.699503421783447,-17.64258050918579
crime and punishment,-15.245643734931946,-21.489874839782715
earth and sky,-17.666746377944946,-18.084611892700195
faith and love,-14.756366968154907,-18.519593477249146
mother and son,-15.883624076843262,-17.636961936950684
cents and dollars,-27.64844274520874,-16.357479609549046
turns and twists,-23.69281667470932,-19.079011395573616
fire and police,-24.136860609054565,-18.002691984176636
months and years,-17.203956961631775,-16.083188772201538
editor and publisher,-19.946552276611328,-19.430821418762207
aunts and uncles,-16.663123964506667,-17.49304309487343
research and training,-19.495887994766235,-21.863075733184814
eyes and hair,-17.431169986724854,-16.42570996284485
methods and principles,-20.26974582672119,-18.62161922454834
city and country,-16.30151057243347,-18.055007219314575
bread and cheese,-14.204903602600098,-16.47995948791504
location and size,-18.441829919815063,-23.134766340255737
childhood and infancy,-20.004052624106407,-19.909782648086548
morning and night,-17.621514320373535,-16.705467700958252
council and governor,-25.414945363998413,-19.162170886993408
age and day,-21.199182987213135,-22.70740270614624
body and face,-20.64623749256134,-16.436313152313232
hair and skin,-18.980554819107056,-18.905568838119507
nitrogen and oxygen,-17.79065191745758,-19.813815355300903
piano and violin,-15.798269271850586,-20.143858432769775
ceiling and walls,-18.94083309173584,-20.175846099853516
color and texture,-16.094167470932007,-23.002518892288208
environment and heredity,-29.463038623332977,-24.67482018470764
everybody and everything,-19.371922731399536,-17.09532070159912
bacon and eggs,-12.863575041294098,-15.42471718788147
paper and pen,-18.397217988967896,-16.290422677993774
concrete and steel,-17.88888692855835,-18.981733560562134
color and light,-17.129924535751343,-19.030290603637695
friends and relations,-16.29983901977539,-23.996986389160156
boots and shoes,-19.953437566757202,-22.167747974395752
hearing and sight,-22.20654535293579,-17.816909313201904
expense and time,-22.390182971954346,-20.453317403793335
flowers and plants,-18.01885223388672,-16.60560655593872
beauty and truth,-18.53348970413208,-17.522429943084717
bone and flesh,-17.482475996017456,-17.724018692970276
doubts and fears,-15.806196689605713,-21.747215270996094
fits and starts,-19.594260215759277,-28.814676761627197
light and sound,-18.38562774658203,-20.18722915649414
beauty and youth,-18.326207637786865,-14.767279863357544
fiction and poetry,-18.037265300750732,-18.87572956085205
needle and thread,-15.106255382299423,-25.56734800338745
back and shoulders,-21.416852474212646,-22.68975019454956
crime and violence,-18.159798622131348,-20.8233859539032
force and violence,-23.32163906097412,-23.06525468826294
eggs and ham,-16.390196084976196,-19.73425453901291
bone and muscle,-19.957526206970215,-21.38196110725403
debate and discussion,-18.731191635131836,-19.833157062530518
errors and omissions,-24.89913284334034,-23.061139315366745
brother and mother,-19.614585638046265,-16.39507293701172
face and figure,-18.019212245941162,-19.033782958984375
chairs and table,-18.635335445404053,-18.986411571502686
ammunition and guns,-22.039512634277344,-15.761220932006836
Concord and Lexington,-26.08368420600891,-19.032824377412908
ice and water,-18.516493558883667,-17.213087558746338
fun and games,-17.949044704437256,-21.874202013015747
breakfast and dinner,-16.294609308242798,-16.604331493377686
comfort and ease,-21.038769721984863,-23.068914890289307
father and uncle,-19.497184991836548,-23.055606842041016
health and spirits,-20.966402530670166,-23.857876777648926
names and numbers,-16.258903980255127,-17.706892490386963
rights and wrongs,-23.037011116743088,-24.699650049209595
crannies and nooks,-29.85550961876288,-20.98690425977111
power and resources,-19.83356738090515,-20.220715522766113
flame and smoke,-20.158973217010498,-20.834584712982178
faith and life,-17.153721809387207,-19.651369094848633
wisdom and wit,-21.981655597686768,-21.22211503982544
novelist and poet,-18.86017155647278,-19.871689796447754
Arizona and California,-16.59039282798767,-17.351498126983643
crops and livestock,-20.007411883212626,-24.581227970775217
glass and steel,-20.687420129776,-19.534472227096558
bar and grill,-24.952244758605957,-25.963995933532715
influence and prestige,-27.2277683285065,-24.460701942443848
cotton and tobacco,-20.98500108718872,-20.562880039215088
church and community,-18.752496242523193,-20.877829790115356
courage and hope,-19.055123567581177,-17.062557697296143
teaching and writing,-20.47083282470703,-19.76723289489746
example and precept,-30.818710327148438,-22.820772409439087
gin and tonic,-18.230464160442352,-22.092394590377808
brush and trees,-23.977345943450928,-18.45591688156128
pad and pencil,-25.620691299438477,-23.71050500869751
chair and table,-20.2265682220459,-21.154431343078613
houses and shops,-15.65758490562439,-19.840540409088135
libraries and museums,-20.924960136413574,-15.934766173362732
flames and smoke,-20.528514623641968,-23.662447452545166
guidance and information,-24.903520107269287,-24.247315168380737
stress and tension,-19.41867423057556,-22.23950457572937
days and years,-20.73394012451172,-18.005083084106445
actions and feelings,-22.40761661529541,-19.45475482940674
energy and money,-22.623871564865112,-22.31534481048584
anguish and pain,-20.220945119857788,-22.373866761656245
colors and forms,-19.15981960296631,-20.395228624343872
meaning and origin,-22.486390590667725,-19.266968488693237
freedom and security,-20.07140827178955,-21.223236799240112
gratitude and joy,-21.689992904663086,-22.44538164138794
mamma and papa,-18.561661541461945,-18.075113892555237
length and weight,-14.685265302658081,-17.58902645111084
anger and hatred,-18.659037113189697,-22.887910842895508
aircraft and ships,-19.406509160995483,-18.75529384613037
sidewalks and streets,-19.61417230963707,-25.215595990186557
democracy and liberty,-20.074302196502686,-16.516424417495728
iron and wood,-18.78589391708374,-15.752553701400757
horses and wagons,-17.221279330551624,-20.280248641967773
clarity and precision,-23.82957740087295,-24.040722485631704
flowers and herbs,-20.497041702270508,-20.903221130371094
confusion and fear,-19.15279793739319,-18.668758392333984
jaws and teeth,-16.58008325099945,-19.189536094665527
counties and towns,-16.132760286331177,-21.25174903869629
bodies and faces,-20.561311960220337,-20.285544872283936
ability and desire,-22.983420848846436,-20.842010498046875
chest and stomach,-20.076194286346436,-22.589662790298462
Illinois and Missouri,-19.52935528755188,-18.181217908859253
jams and jellies,-18.636904325336218,-21.35821259021759
Tories and Whigs,-22.930590599775314,-26.730862140655518
dogs and men,-15.275320291519165,-15.702224016189575
discussion and thought,-17.909892797470093,-18.696101427078247
distress and pain,-22.367830276489258,-20.81186866760254
mouth and nostrils,-21.306875403060985,-22.206081279553473
cakes and pies,-18.723045900464058,-17.036251187324524
adventure and romance,-18.31158757209778,-20.386207580566406
agreements and contracts,-19.953992910683155,-21.750016450881276
crime and poverty,-19.080644607543945,-19.034380197525024
cousins and uncles,-18.294478214578703,-16.460540294647217
fire and light,-20.438315868377686,-20.753066539764404
child and husband,-20.777710437774658,-20.203033208847046
vinegar and water,-20.231051206588745,-18.699459616094828
fork and spoon,-20.711130619049072,-20.43348789215088
Burma and India,-21.162672519683838,-20.57733442261815
fruit and nuts,-17.92779803276062,-22.151907920837402
ability and strength,-21.785577297210693,-20.166810035705566
agencies and individuals,-20.18557381629944,-23.934072971343994
c. and d.,-18.31974809616804,-17.520803183317184
coffee and sandwiches,-18.423397302627563,-19.20512557029724
coffee and toast,-17.067704439163208,-22.700238704681396
artillery and mortar,-22.054125428199768,-26.749639749526978
anger and anxiety,-23.226932525634766,-21.888364791870117
apprehension and fear,-20.88179811835289,-19.863288935041055
figures and words,-17.972226858139038,-16.985902309417725
blood and guts,-17.22587275505066,-23.273219108581543
action and character,-18.53499960899353,-18.619895696640015
diamonds and rubies,-17.21471526613459,-23.661441802978516
plans and projects,-17.505717515945435,-20.53060030937195
jacket and trousers,-17.732705116271973,-18.908711910247803
kind and quantity,-21.781935691833496,-21.11725902557373
family and neighborhood,-21.31517457962036,-21.366228103637695
nights and weekends,-23.344233797164634,-26.059026319766417
labor and money,-19.15763521194458,-19.798588752746582
shower and tub,-24.279271602630615,-24.561184883117676
aggression and hostility,-24.516806438332424,-25.166459254920483
information and material,-19.75798988342285,-22.776456356048584
despair and rage,-21.40910816192627,-21.44254231452942
improvements and land,-26.51373600959778,-25.92591381072998
landings and takeoffs,-33.205360889434814,-30.477807104587555
novels and tales,-19.556254863739014,-21.28365397453308
corruption and crime,-19.622791051864624,-17.912632942199707
anthropology and psychology,-20.980161249637604,-18.783103866968304
lecturer and writer,-25.867899894714355,-21.508198285475373
curettage and dilatation,-46.022175788879395,-36.757134944200516
fog and mist,-20.44722032546997,-22.09475064277649
field and stream,-22.97787356376648,-19.821467876434326
dates and events,-20.17711353302002,-21.589682579040527
belly and chest,-19.45390748977661,-21.67705011367798
power and scope,-21.899132251739502,-23.907877922058105
counterpoint and harmony,-29.29492712020874,-22.69847583770752
pain and shame,-21.777718544006348,-21.527034997940063
doorways and windows,-20.231096506118774,-18.20250540971756
history and identity,-19.45317828655243,-17.947054862976074
anger and indignation,-19.593095488846302,-20.126201540231705
cream and peaches,-22.442270040512085,-22.471111059188843
classmates and friends,-20.02529215812683,-19.554669551551342
movements and positions,-22.995981216430664,-21.234338760375977
barrels and boxes,-17.924022912979126,-18.743988513946533
costumes and masks,-21.362284092465416,-22.399959564208984
attractions and repulsions,-27.255576418712735,-27.21003194898367
effort and resources,-23.182333946228027,-24.4360511302948
ability and age,-24.80993890762329,-21.901020765304565
babylon and nineveh,-26.20841946589644,-28.144725032150745
love and veneration,-23.390596613287926,-25.420422077178955
editing and publishing,-22.828574180603027,-26.118810653686523
cysts and tumors,-32.40443539619446,-30.5808424949646
dirt and sweat,-25.10541820526123,-21.11471724510193
dreams and plans,-21.536509037017822,-18.918021202087402
farms and fields,-21.51689052581787,-20.12845230102539
cause and consequence,-25.68958282470703,-25.082545280456543
fungicides and insecticides,-32.59493303671479,-37.39951536455192
choice and decision,-22.727925777435303,-20.299225330352783
confusion and turmoil,-19.019749984145164,-25.141836039721966
magic and superstition,-21.24882670864463,-19.411954820156097
machinery and power,-20.22276782989502,-17.816614151000977
education and skill,-20.569385528564453,-20.28193998336792
forms and materials,-20.466559410095215,-21.791186094284058
length and quality,-21.38094711303711,-22.60326886177063
inclination and time,-23.837992787361145,-22.37880413234234
help and understanding,-22.498001098632812,-24.78700017929077
closets and drawers,-29.712952852249146,-26.543449893593788
friends and partners,-17.94636869430542,-19.543006420135498
receivers and senders,-28.249491930007935,-31.799797551706433
authority and force,-22.047675609588623,-26.577325344085693
fear and want,-20.42288303375244,-22.620630264282227
trees and underbrush,-22.463999438099563,-27.83454353734851
bacon and coffee,-19.310009002685547,-18.47161340713501
december and may,-20.588161945343018,-21.814468383789062
grains and seeds,-20.065861463546753,-20.066283963620663
beauty and color,-19.787439346313477,-21.060678482055664
legs and torso,-23.989668428897858,-31.627382516860962
transportation and utilities,-23.314476959698368,-23.85490083694458
hardships and trials,-25.043766736984253,-24.1644848883152
science and tactics,-23.37455987930298,-25.578064918518066
neighborhood and school,-21.71464967727661,-24.570490837097168
irony and satire,-27.170491009950638,-32.554110288619995
kitchen and pantry,-21.749233355396427,-25.153522968292236
astronomy and geology,-19.483574256300926,-18.306579780764878
development and practice,-18.741960525512695,-22.805747509002686
aloes and myrrh,-25.58376331627369,-27.583735473454
feet and heads,-18.823119163513184,-17.800857543945312
snow and water,-19.74387764930725,-18.17708110809326
back and hips,-28.117369174957275,-26.590031147003174
bombers and missiles,-26.190796464681625,-24.245583494193852
argument and debate,-21.881396770477295,-22.64528250694275
doubts and suspicions,-19.832461533951573,-23.56834021396935
laborers and servants,-25.325774282217026,-25.057868512230925
arms and faces,-20.193326950073242,-20.37626552581787
chrome and glass,-23.865569353103638,-25.719297401607037
paris and washington,-20.895229816436768,-19.387903690338135
arm and back,-20.576035976409912,-20.791056632995605
emotion and meaning,-22.368034601211548,-22.494197368621826
bushes and vines,-22.329393848776817,-26.629027366638184
aims and ends,-19.462732791900635,-21.094484567642212
authority and independence,-22.19911003112793,-19.835981845855713
crises and problems,-25.740034103393555,-24.138262629508972
bathrobe and slippers,-26.230868577957153,-28.766068935394287
generalists and specialists,-25.449405312072486,-24.599489450454712
boredom and loneliness,-23.149005375802517,-23.875408166248235
excitement and fatigue,-21.185219978913665,-21.11025680601597
fun and pleasure,-23.457645177841187,-21.0307936668396
individualism and socialism,-18.897118002176285,-21.655520282685757
fields and homes,-24.040537357330322,-19.6731059551239
brow and cheeks,-21.619507789611816,-24.57902240753174
certainty and security,-25.580126762390137,-29.03018856048584
artist and critic,-23.27629041671753,-23.933806896209717
20s and 30s,-18.712986323516816,-23.760419621132314
brick and glass,-19.606204509735107,-22.075361728668213
gas and light,-17.833168745040894,-20.010175228118896
dentist and doctor,-22.511967658996582,-19.868077278137207
bourbon and water,-25.008756160736084,-25.911642506718636
