binom,Alpha Probs,Nonalpha Probs
hands and knees,-67.93870157003403,-73.95686334371567
moon and sun,-66.57892149686813,-63.45220893621445
fathers and mothers,-67.5810233950615,-69.22472780942917
city and county,-65.07668036222458,-67.40494602918625
ears and eyes,-67.73188608884811,-63.278734624385834
college and school,-70.26248973608017,-65.3731238245964
college and university,-68.2470526099205,-67.20556062459946
dark and light,-64.3549045920372,-59.50410836935043
future and past,-65.99982136487961,-63.64970821142197
evening and morning,-66.15265721082687,-63.489605367183685
ice and snow,-62.72344571352005,-64.80684608221054
husbands and wives,-68.80135488510132,-72.6186837553978
boys and men,-66.79867309331894,-66.01288217306137
bread and butter,-59.73557370901108,-69.22610765695572
head and shoulders,-63.25461679697037,-70.04134827852249
rock and roll,-61.34022790193558,-71.6066809296608
testament and will,-73.98247104883194,-69.64266163110733
engineers and scientists,-71.20938664674759,-68.85486656427383
man and wife,-62.126645624637604,-70.29240018129349
arms and hands,-65.32187753915787,-69.05109363794327
math and science,-64.14280706644058,-69.89409214258194
son and wife,-68.0121961236,-68.30834943056107
fingers and thumb,-71.2975087761879,-68.09517723321915
flesh and skin,-68.50905328989029,-64.32471758127213
life and religion,-68.2335701584816,-68.87996965646744
colonel and mrs.,-67.27039362490177,-73.69924266263843
conscience and religion,-72.01361519098282,-72.83007103204727
contemporary and friend,-73.16659885644913,-77.20117670297623
pain and pressure,-67.06101995706558,-71.8860953450203
integrity and unity,-71.17854696512222,-68.70631366968155
flowers and hearts,-76.57609087228775,-72.29846459627151
grapefruit and oranges,-75.6234848092281,-71.78976831343607
Kingston and Montreal,-76.49814373254776,-72.29689540714025
folklore and legend,-72.1401155591011,-65.09500920772552
doctors and fathers,-74.55046993494034,-77.38022536039352
contraction and dilation,-73.24526798725128,-71.49131816998124
ships and weapons,-71.14486056566238,-73.17294698953629
funnels and masts,-82.2075424194336,-75.52149456739426
law and sovereignty,-69.25855829077864,-70.56263757712077
assurance and dignity,-74.85670953989029,-74.41883619874716
mr. and mrs.,-61.21395265311003,-68.08523681666702
bride and groom,-64.90876692533493,-69.21122986078262
feet and legs,-67.82028871774673,-64.8100808262825
peace and quiet,-65.45348364114761,-72.33420234918594
daughter and son,-70.0098243355751,-67.96549850702286
ends and odds,-76.68778997659683,-66.22939634695649
city and state,-64.53778678178787,-68.06111150979996
facts and figures,-66.04400664567947,-69.86742264032364
man and nature,-61.505336344242096,-63.76274186372757
prose and verse,-62.683409333229065,-68.73427110910416
body and head,-66.79747539758682,-63.683262407779694
command and control,-65.52299362421036,-69.83165603876114
child and wife,-70.10468918085098,-65.8091247677803
aunt and uncle,-67.85076719522476,-66.88808637857437
cattle and horses,-69.55876976251602,-68.67941337823868
politics and religion,-65.81304794549942,-67.07682329416275
July and June,-68.1580258011818,-65.15892511606216
sailors and soldiers,-70.65270572900772,-68.26864558458328
English and German,-64.02876478433609,-67.46557289361954
food and shelter,-65.6820097565651,-69.23531395196915
sights and sounds,-68.40915256738663,-70.45666080713272
comings and goings,-76.57420629262924,-79.0276306271553
heir and son,-72.44688087701797,-68.81795698404312
coat and hat,-67.13797909021378,-64.519671022892
crime and punishment,-65.5487692952156,-70.36532884836197
earth and sky,-64.67875558137894,-67.29384523630142
faith and love,-63.8154314160347,-64.503722012043
mother and son,-65.4647279381752,-70.95473486185074
cents and dollars,-78.58296400308609,-66.3812282178551
turns and twists,-70.53377768397331,-64.22566241025925
fire and police,-71.40793472528458,-65.40781790018082
months and years,-66.03941160440445,-69.25461202859879
editor and publisher,-64.29890185594559,-67.24498397111893
aunts and uncles,-69.13213558561984,-66.97397544339765
research and training,-69.89545637369156,-69.90922957658768
eyes and hair,-65.43654066324234,-65.23751932382584
methods and principles,-70.90980821847916,-68.78914815187454
city and country,-64.46771889925003,-68.72702986001968
bread and cheese,-63.02304250001907,-67.52461796998978
location and size,-65.11142784357071,-67.48364859819412
childhood and infancy,-71.53919090330601,-72.05931001901627
morning and night,-65.00366312265396,-63.71001249551773
council and governor,-75.3166816830635,-68.9224219918251
age and day,-72.49878460168839,-71.43665415048599
body and face,-67.62106138467789,-65.00778919458389
hair and skin,-66.20459705591202,-63.84748178720474
nitrogen and oxygen,-60.99551343917847,-63.02280789613724
piano and violin,-64.65761357545853,-66.49579292535782
ceiling and walls,-69.8397164940834,-67.52109628915787
color and texture,-62.257585072889924,-66.58729296922684
environment and heredity,-71.00717756152153,-71.58785909414291
everybody and everything,-66.14008396863937,-67.17982774972916
bacon and eggs,-66.04398494958878,-61.73248118162155
paper and pen,-67.05247884988785,-63.62198334932327
concrete and steel,-64.80791336297989,-65.40675503015518
color and light,-66.24884277582169,-65.10222059488297
friends and relations,-65.58019214868546,-71.06659084558487
boots and shoes,-70.71597677469254,-68.62571722269058
hearing and sight,-72.31757217645645,-66.89124757051468
expense and time,-71.52726370096207,-69.4615016579628
flowers and plants,-70.82360368967056,-66.81863123178482
beauty and truth,-65.17998939752579,-67.76110297441483
bone and flesh,-64.57727724313736,-64.0435042977333
doubts and fears,-69.26862221956253,-73.75112110376358
fits and starts,-64.2523330450058,-76.72935110330582
light and sound,-63.91967302560806,-65.8295846581459
beauty and youth,-66.37121731042862,-67.297188103199
fiction and poetry,-67.35740929841995,-67.44040495157242
needle and thread,-65.24541050195694,-72.07929903268814
back and shoulders,-68.49531894922256,-69.88125211000443
crime and violence,-66.57155352830887,-69.01841026544571
force and violence,-69.92954927682877,-70.5170527100563
eggs and ham,-64.59262305498123,-66.0084918141365
bone and muscle,-65.74542146921158,-69.51447254419327
debate and discussion,-66.41262584924698,-69.04542976617813
errors and omissions,-69.39196182455635,-76.66079264879227
brother and mother,-70.08321815729141,-67.89267879724503
face and figure,-68.12829452753067,-67.90431696176529
chairs and table,-67.24547535181046,-65.68645793199539
ammunition and guns,-73.00259929895401,-68.72244316339493
Concord and Lexington,-82.34567004442215,-76.68386185914278
ice and water,-62.86112481355667,-63.56341463327408
fun and games,-66.83434969186783,-71.2568421959877
breakfast and dinner,-65.03720372915268,-67.73595172166824
comfort and ease,-71.58927208185196,-71.3757022023201
father and uncle,-71.42727094888687,-71.61833816766739
health and spirits,-67.50037640333176,-70.06305366754532
names and numbers,-64.84136182069778,-69.9193874001503
rights and wrongs,-72.60764360427856,-74.10119158029556
crannies and nooks,-78.91846527159214,-68.74576429277658
power and resources,-68.78354793787003,-69.68335205316544
flame and smoke,-69.6701288819313,-66.44622284173965
faith and life,-66.90539413690567,-70.01503092050552
wisdom and wit,-71.46426445245743,-72.64002472162247
novelist and poet,-67.35885626077652,-71.3580794930458
Arizona and California,-63.44210082292557,-67.0920529961586
crops and livestock,-70.13286941335537,-70.946804120671
glass and steel,-66.21277672052383,-66.77654701471329
bar and grill,-68.08764606714249,-71.5548740029335
influence and prestige,-73.6965279520955,-74.84312683343887
cotton and tobacco,-68.92835003137589,-71.5480027794838
church and community,-67.39048653841019,-68.78076893091202
courage and hope,-70.7893014550209,-66.28162485361099
teaching and writing,-67.76482802629471,-65.3254423737526
example and precept,-73.68785268068314,-76.06780296564102
gin and tonic,-66.23936088383198,-73.63134759664536
brush and trees,-72.3522978425026,-64.4937773346901
pad and pencil,-70.02368026971817,-69.58809000253677
chair and table,-68.31193286180496,-67.69727021455765
houses and shops,-68.34645706415176,-70.38331931829453
libraries and museums,-68.89323645830154,-69.03663283586502
flames and smoke,-66.61884027719498,-68.81420570611954
guidance and information,-73.63182884454727,-70.8001771569252
stress and tension,-63.9737234711647,-65.19002538919449
days and years,-67.65690284967422,-70.39854723215103
actions and feelings,-69.05848127603531,-67.88775449991226
energy and money,-70.27822405099869,-67.37983947992325
anguish and pain,-70.26818257570267,-68.60963371166144
colors and forms,-65.46028858423233,-66.9283738732338
meaning and origin,-71.10874229669571,-65.52256065607071
freedom and security,-69.15659552812576,-72.31894332170486
gratitude and joy,-71.1825059056282,-69.19033509492874
mamma and papa,-69.24574714899063,-66.69074815511703
length and weight,-63.697286665439606,-67.05120831727982
anger and hatred,-67.5185118317604,-71.95363956689835
aircraft and ships,-70.46755510568619,-69.40406304597855
sidewalks and streets,-71.32606619596481,-71.50773580372334
democracy and liberty,-69.45001703500748,-70.15858513116837
iron and wood,-64.10602504014969,-63.280655682086945
horses and wagons,-70.45063683856279,-71.93908244371414
clarity and precision,-71.49989413161529,-69.08032053150237
flowers and herbs,-72.8812924027443,-72.1368265748024
confusion and fear,-70.38576275110245,-69.90197616815567
jaws and teeth,-67.75332647562027,-68.23627454042435
counties and towns,-65.45507460832596,-70.90410560369492
bodies and faces,-69.69289475679398,-68.398835003376
ability and desire,-73.64683705568314,-72.72386771440506
chest and stomach,-70.07654076814651,-71.77940088510513
Illinois and Missouri,-69.18534332513809,-70.57929545640945
jams and jellies,-70.74547182768583,-73.27046675980091
Tories and Whigs,-73.8336096405983,-77.2604461312294
dogs and men,-71.44664865732193,-69.75335651636124
discussion and thought,-72.06957632303238,-69.27754098176956
distress and pain,-70.00406390428543,-70.33167320489883
mouth and nostrils,-69.1908291488653,-71.00019354489632
cakes and pies,-70.40061128139496,-67.63789421319962
adventure and romance,-67.64188438653946,-71.2738705277443
agreements and contracts,-68.91641479730606,-68.15294069044194
crime and poverty,-66.17875844240189,-69.55567246675491
cousins and uncles,-71.08533733710647,-67.74794465303421
fire and light,-65.12569433450699,-67.98742872476578
child and husband,-73.71789985895157,-67.31444555521011
vinegar and water,-65.96541127562523,-66.2303828895092
fork and spoon,-68.27746039628983,-66.22517281770706
Burma and India,-69.88573223352432,-69.08077677339315
fruit and nuts,-69.4238720536232,-72.58673530817032
ability and strength,-70.81287080049515,-66.98765140771866
agencies and individuals,-69.07829648256302,-71.16274505853653
c. and d.,-64.31422281265259,-64.18487799167633
coffee and sandwiches,-70.4867497086525,-72.2885268330574
coffee and toast,-66.52417093515396,-69.34566694498062
artillery and mortar,-68.54085195809603,-68.50785404443741
anger and anxiety,-68.70567804574966,-72.01037436723709
apprehension and fear,-70.58125817775726,-70.64872088097036
figures and words,-67.88883978128433,-65.26735335588455
blood and guts,-64.9551265835762,-71.75517612695694
action and character,-69.4838815331459,-65.07939487695694
diamonds and rubies,-68.13397046923637,-73.06804472208023
plans and projects,-73.39379292726517,-69.76637345552444
jacket and trousers,-69.50080639123917,-69.33067327737808
kind and quantity,-69.87821871042252,-73.25003868341446
family and neighborhood,-69.05177479982376,-70.89384776353836
nights and weekends,-70.62680905915477,-72.68409493146464
labor and money,-68.73075824975967,-67.1068006157875
shower and tub,-73.64605885744095,-75.48524242639542
aggression and hostility,-71.2107411576435,-77.04653008282185
information and material,-69.2374158501625,-67.9524365067482
despair and rage,-71.32497578859329,-68.97766453027725
improvements and land,-76.62777525186539,-78.36674076318741
landings and takeoffs,-84.2767625451088,-81.28153800964355
novels and tales,-68.95933133363724,-74.9012251496315
corruption and crime,-68.92117649316788,-67.41081553697586
anthropology and psychology,-70.16741639375687,-72.14347919262946
lecturer and writer,-72.0442743897438,-70.00771328550763
curettage and dilatation,-92.90637785196304,-91.914331138134
fog and mist,-67.42901545763016,-67.6647315621376
field and stream,-71.3814247250557,-70.79695898294449
dates and events,-69.33000141382217,-68.3949823975563
belly and chest,-68.83352953195572,-68.61877900362015
power and scope,-71.68262630701065,-71.70602494478226
counterpoint and harmony,-72.51404446363449,-65.96142387390137
pain and shame,-70.29421669244766,-69.1586931347847
doorways and windows,-68.06261223554611,-68.498475253582
history and identity,-68.1877446770668,-67.54703456163406
anger and indignation,-68.07043381780386,-72.28115957975388
cream and peaches,-71.20259362459183,-71.90189462900162
classmates and friends,-69.78322917222977,-69.73286211490631
movements and positions,-70.96767431497574,-67.49029403924942
barrels and boxes,-68.77403885126114,-70.68526655435562
costumes and masks,-72.16075843235012,-72.08171993494034
attractions and repulsions,-76.82731335051358,-81.15270676091313
effort and resources,-71.61537939310074,-71.01838737726212
ability and age,-74.59650307893753,-72.84462505578995
babylon and nineveh,-79.6439779214561,-78.45793199539185
love and veneration,-70.76000110292807,-76.4950550198555
editing and publishing,-69.5862312912941,-71.13746267557144
cysts and tumors,-77.83602744340897,-74.65644603967667
dirt and sweat,-70.44330364465714,-68.54906040430069
dreams and plans,-70.5839439034462,-72.85836988687515
farms and fields,-72.04470044374466,-73.6852450966835
cause and consequence,-70.96409112215042,-75.95228534936905
fungicides and insecticides,-79.84383376309415,-79.64729992964567
choice and decision,-70.23448783159256,-70.3979030251503
confusion and turmoil,-72.43638011440635,-74.73273992538452
magic and superstition,-73.43261942453682,-74.41002982854843
machinery and power,-68.62939649820328,-70.18369346857071
education and skill,-68.65783959627151,-72.53309017419815
forms and materials,-69.55376106500626,-68.73348146677017
length and quality,-68.80394703149796,-67.44482856988907
inclination and time,-68.78970152139664,-65.92019253969193
help and understanding,-68.63189226388931,-71.30490309000015
closets and drawers,-82.17937809228897,-77.86389404535294
friends and partners,-69.49224263429642,-68.84306865930557
receivers and senders,-78.38170701265335,-76.56697796937078
authority and force,-71.62173134088516,-74.03511053323746
fear and want,-71.48700100183487,-68.50902086496353
trees and underbrush,-67.72036608122289,-74.82705640792847
bacon and coffee,-71.63472229242325,-67.80046755075455
december and may,-68.45403677225113,-69.64095455408096
grains and seeds,-67.61150604486465,-72.01672102510929
beauty and color,-66.73952633142471,-66.5301108956337
legs and torso,-68.03371348977089,-73.76713567972183
transportation and utilities,-71.44355886941776,-76.03934627771378
hardships and trials,-77.00097972154617,-73.48034313321114
science and tactics,-74.09108501672745,-77.28449183702469
neighborhood and school,-69.34912902116776,-71.07311636209488
irony and satire,-73.9231529533863,-74.8930955529213
kitchen and pantry,-68.7692208532244,-74.46443420648575
astronomy and geology,-70.44224573671818,-66.91715977620333
development and practice,-69.10106950998306,-67.52849441766739
aloes and myrrh,-74.69441724009812,-76.11413156054914
feet and heads,-68.97449737787247,-70.73367983102798
snow and water,-67.7987568974495,-65.21306520700455
back and hips,-74.48563200235367,-71.16261440515518
bombers and missiles,-75.89995342493057,-74.67493391036987
argument and debate,-69.06952339410782,-70.38486295938492
doubts and suspicions,-74.72104057809338,-76.91848164796829
laborers and servants,-72.88179725408554,-75.76274643372744
arms and faces,-67.89869552850723,-70.06545335054398
chrome and glass,-73.94148975610733,-69.45805674791336
paris and washington,-71.23924309015274,-68.92448145151138
arm and back,-68.37681514024734,-69.11607557535172
emotion and meaning,-72.5454495549202,-73.42699199914932
bushes and vines,-68.87605357845314,-73.12438231706619
aims and ends,-70.56133991479874,-74.25986677408218
authority and independence,-73.65195733308792,-69.44359689950943
crises and problems,-73.6167476773262,-74.66743242740631
bathrobe and slippers,-69.66780763864517,-80.72010272741318
generalists and specialists,-78.82607967033982,-76.03839369118214
boredom and loneliness,-71.35078054666519,-70.63689945219085
excitement and fatigue,-73.7451616016915,-71.19179290533066
fun and pleasure,-70.42326980829239,-71.78361421823502
individualism and socialism,-68.88200688362122,-70.68197838962078
fields and homes,-72.79000073671341,-72.39302903413773
brow and cheeks,-72.35335451364517,-71.05513793230057
certainty and security,-75.25454050302505,-75.19970870763063
artist and critic,-69.33864027261734,-72.7691279053688
20s and 30s,-69.91351077705622,-73.70991181582212
brick and glass,-69.0985136628151,-69.16053253412247
gas and light,-64.81453996896744,-64.19847971200943
dentist and doctor,-73.48317724466324,-71.08665472269058
bourbon and water,-70.77316719293594,-71.12804117798805
