binom,Alpha Probs,Nonalpha Probs
plans and projects,-70.09395234286785,-69.41524784266949
jacket and trousers,-72.02618376910686,-71.51857249438763
kind and quantity,-70.14269749820232,-74.3421332091093
family and neighborhood,-69.62037532031536,-71.9988624304533
nights and weekends,-70.25450973211628,-73.60621117817936
labor and money,-66.29373614490032,-70.21543757617474
shower and tub,-74.66593711078167,-81.95996777713299
aggression and hostility,-73.06663137045689,-77.00431250035763
information and material,-70.98761241137981,-67.9768430441618
despair and rage,-72.965854331851,-71.6160327643156
improvements and land,-79.20387427508831,-77.3219403475523
landings and takeoffs,-79.54869572818279,-78.01569204032421
novels and tales,-73.60132710635662,-72.3608078211546
corruption and crime,-68.96860592067242,-67.92268960177898
anthropology and psychology,-70.34939889609814,-69.68588622380048
lecturer and writer,-73.29775612056255,-70.53695835964754
curettage and dilatation,-87.73755376040936,-87.44255834817886
fog and mist,-71.49491827189922,-68.77453224360943
field and stream,-69.80113284289837,-70.88448016345501
dates and events,-67.79096476733685,-73.51737706363201
belly and chest,-72.25134675204754,-72.40544001758099
power and scope,-71.29764001071453,-72.9335376471281
counterpoint and harmony,-71.19896213710308,-68.55595354735851
pain and shame,-69.31007520854473,-69.83477227389812
doorways and windows,-70.84645502269268,-71.48505680263042
history and identity,-70.51751844584942,-71.50919406116009
anger and indignation,-71.19568841718137,-70.18651013076305
cream and peaches,-74.12369100749493,-69.48129646480083
classmates and friends,-74.45936433970928,-74.39347164332867
movements and positions,-71.98855344951153,-70.39285485446453
barrels and boxes,-70.16947095096111,-70.47548596560955
costumes and masks,-71.73674246179871,-70.03224723041058
attractions and repulsions,-78.6131548602134,-75.750377766788
effort and resources,-71.39777438342571,-72.53332178294659
ability and age,-76.79027287662029,-71.83677165210247
babylon and nineveh,-75.706581916078,-76.14477460086346
love and veneration,-72.78713703155518,-77.09246699512005
editing and publishing,-73.87305824458599,-71.50158135592937
cysts and tumors,-80.89237062633038,-75.43086664378643
dirt and sweat,-73.55038995295763,-70.11921138316393
dreams and plans,-71.18815536051989,-70.61514944583178
farms and fields,-73.75910419970751,-71.18266648799181
cause and consequence,-72.9120242074132,-76.9480668976903
fungicides and insecticides,-84.91608426626772,-78.30762338574277
choice and decision,-70.61457223445177,-68.48964876681566
confusion and turmoil,-73.4109867089428,-72.00087263993919
magic and superstition,-72.30811623483896,-74.91990561038256
machinery and power,-70.66788072139025,-74.05849546939135
education and skill,-73.36373300105333,-72.6636373475194
forms and materials,-69.76032132655382,-67.67711133509874
length and quality,-71.89484924823046,-70.55551738291979
inclination and time,-68.43910140544176,-68.75801149755716
help and understanding,-71.92651528865099,-71.0751318410039
closets and drawers,-75.81728781014681,-74.22270159423351
friends and partners,-72.17330760508776,-69.12853521853685
receivers and senders,-81.2415324524045,-77.7743956334889
authority and force,-72.94494313746691,-75.9042572453618
fear and want,-69.36392419040203,-70.03207795321941
trees and underbrush,-68.89592860505218,-77.87043982744217
bacon and coffee,-73.45157353579998,-71.20854203402996
december and may,-71.42316214740276,-70.03774563968182
grains and seeds,-71.61212246119976,-70.89958570897579
beauty and color,-68.77572076022625,-66.42554537951946
legs and torso,-72.54817115748301,-78.17308799922466
transportation and utilities,-74.22457097968436,-75.51566569507122
hardships and trials,-76.41335885226727,-76.86035983264446
science and tactics,-72.38268487155437,-78.53586404025555
neighborhood and school,-72.52607075870037,-74.24528758227825
irony and satire,-74.2525177448988,-72.90124516189098
kitchen and pantry,-72.65488754725084,-79.74872080981731
astronomy and geology,-68.86189521849155,-68.10246475413442
development and practice,-67.68685404956341,-69.8959104269743
aloes and myrrh,-81.493900436908,-81.6713682692498
feet and heads,-72.04494826495647,-67.79670159518719
snow and water,-70.02936188876629,-67.35264556109905
back and hips,-74.740179464221,-74.48513071238995
bombers and missiles,-78.97446934878826,-77.78291796147823
argument and debate,-72.76708905398846,-72.66403739154339
doubts and suspicions,-73.92424206115538,-73.79671052470803
laborers and servants,-74.77440136671066,-76.19423435279168
arms and faces,-69.1582109183073,-71.18205492198467
chrome and glass,-77.04389207065105,-72.34944174380507
paris and washington,-71.98292653262615,-71.11557929217815
arm and back,-71.24543635547161,-69.51918284595013
emotion and meaning,-72.94277589023113,-70.80710618197918
bushes and vines,-72.0060230717063,-73.28818313777447
aims and ends,-67.12853519618511,-75.71930138766766
authority and independence,-71.83632247149944,-72.82878153026104
crises and problems,-70.76195733249187,-72.43933476507664
bathrobe and slippers,-80.98076312243938,-84.20550267398357
generalists and specialists,-73.17229013564065,-76.70613400638103
boredom and loneliness,-72.72751661390066,-72.46168486687748
excitement and fatigue,-70.93852819921449,-71.3506289422512
fun and pleasure,-67.0779628008604,-72.81197802722454
individualism and socialism,-68.23917324841022,-68.87770076096058
fields and homes,-72.4573151320219,-73.80716602504253
brow and cheeks,-71.88352982699871,-74.44084517657757
certainty and security,-76.14753930270672,-76.37301842868328
artist and critic,-67.70193688571453,-70.8727866858244
20s and 30s,-67.94776382856071,-73.20606994628906
brick and glass,-72.78588406741619,-70.72218744456768
gas and light,-66.76531760394573,-70.23701111972332
dentist and doctor,-74.78032700717449,-71.881541416049
bourbon and water,-71.26645915210247,-72.61965708807111
habitat and habits,-71.00121061503887,-77.44483368098736
