binom,Alpha Probs,Nonalpha Probs
fingers and thumb,-33.19083285331726,-28.80812358856201
flesh and skin,-28.372810006141663,-27.674610137939453
life and religion,-29.221386194229126,-28.598140239715576
colonel and mrs.,-29.37506338953972,-36.778287798166275
conscience and religion,-32.68990087509155,-30.616106510162354
contemporary and friend,-33.36695575714111,-37.73820400238037
pain and pressure,-29.031192541122437,-30.868576049804688
integrity and unity,-34.611867904663086,-30.719128608703613
flowers and hearts,-30.915193557739258,-34.315622329711914
grapefruit and oranges,-30.57970101495812,-27.59813479850345
Kingston and Montreal,-36.08263564109802,-35.78567527234554
folklore and legend,-30.434205412864685,-27.39768460392952
doctors and fathers,-32.904056787490845,-34.31229567527771
contraction and dilation,-30.975477773696184,-32.513959577307105
ships and weapons,-29.879870653152466,-31.15425682067871
funnels and masts,-38.26440504193306,-37.41944861412048
law and sovereignty,-29.545367119708658,-34.19628263778577
assurance and dignity,-34.14085865020752,-35.615070320665836
mr. and mrs.,-22.912078300490975,-29.923685798421502
bride and groom,-26.658386278897524,-27.776111364364624
feet and legs,-31.4624981880188,-27.54688310623169
peace and quiet,-23.87655532360077,-30.726233959197998
daughter and son,-27.620644569396973,-25.592403650283813
ends and odds,-35.805484771728516,-21.775963767431676
city and state,-26.676993131637573,-33.51057457923889
facts and figures,-22.758664786815643,-30.961352586746216
man and nature,-26.78891086578369,-28.80304217338562
prose and verse,-25.883085548877716,-33.37123155593872
body and head,-30.700366973876953,-27.0825138092041
command and control,-28.379063844680786,-31.884382724761963
child and wife,-28.99607276916504,-24.88086998462677
aunt and uncle,-24.556145787239075,-26.243985414505005
cattle and horses,-28.463563442230225,-28.350994110107422
politics and religion,-26.872325658798218,-25.58325982093811
July and June,-27.7831768989563,-27.78886842727661
sailors and soldiers,-29.807417392730713,-25.501270532608032
English and German,-25.950226545333862,-27.868417263031006
food and shelter,-23.959030389785767,-28.10070824623108
sights and sounds,-28.159610271453857,-34.41645383834839
comings and goings,-39.10971888899803,-42.628987073898315
heir and son,-31.55545711517334,-27.502887964248657
coat and hat,-27.625885486602783,-26.63510823249817
crime and punishment,-23.547395706176758,-31.899807453155518
earth and sky,-26.684229373931885,-33.73097229003906
faith and love,-23.993711829185486,-26.55511784553528
mother and son,-24.056836009025574,-29.885493755340576
cents and dollars,-38.13322067260742,-25.92544885352254
turns and twists,-31.614778384566307,-24.760378777980804
fire and police,-32.295995235443115,-26.240240335464478
months and years,-22.747705817222595,-26.245529174804688
editor and publisher,-28.083068370819092,-30.662697315216064
aunts and uncles,-26.144716441776836,-28.44529731228249
research and training,-28.24476456642151,-30.095557689666748
eyes and hair,-26.591129541397095,-23.022021293640137
methods and principles,-31.423091411590576,-32.43758797645569
city and country,-25.93900752067566,-32.58214974403381
bread and cheese,-23.047917366027832,-28.360326766967773
location and size,-30.307074546813965,-26.079909563064575
childhood and infancy,-33.80267822742462,-35.207793951034546
morning and night,-22.835069596767426,-27.159052848815918
council and governor,-38.13230752944946,-32.62386751174927
age and day,-31.064650535583496,-29.444616317749023
body and face,-30.376885414123535,-27.934316396713257
hair and skin,-25.22240948677063,-26.08938717842102
nitrogen and oxygen,-24.454049587249756,-25.169575691223145
piano and violin,-27.737632513046265,-28.523149251937866
ceiling and walls,-31.061097145080566,-28.983592748641968
color and texture,-23.75448438152671,-27.975367307662964
environment and heredity,-37.69514989852905,-34.718952894210815
everybody and everything,-27.701499938964844,-27.12178111076355
bacon and eggs,-25.02139103412628,-23.057607293128967
paper and pen,-29.184258699417114,-24.769096851348877
concrete and steel,-27.273398876190186,-24.565479040145874
color and light,-26.366363525390625,-29.525987148284912
friends and relations,-25.918564796447754,-30.985281467437744
boots and shoes,-28.77218723297119,-30.17899751663208
hearing and sight,-32.09327745437622,-25.479926466941833
expense and time,-33.330867767333984,-31.053289651870728
flowers and plants,-26.123836040496826,-27.30202627182007
beauty and truth,-28.5749831199646,-31.864778995513916
bone and flesh,-25.53008460998535,-23.16973066329956
doubts and fears,-26.084562480449677,-31.14600968360901
fits and starts,-27.690495491027832,-39.01628923416138
light and sound,-28.708710193634033,-29.652509212493896
beauty and youth,-29.08946132659912,-25.906660556793213
fiction and poetry,-26.49869704246521,-27.464251041412354
needle and thread,-24.53189206123352,-28.29253911972046
back and shoulders,-31.72214365005493,-31.95399236679077
crime and violence,-26.119083404541016,-27.218499660491943
force and violence,-27.216061115264893,-29.66609525680542
eggs and ham,-26.54383087158203,-27.3768470287323
bone and muscle,-25.780583381652832,-27.570392608642578
debate and discussion,-30.736428022384644,-32.467154026031494
errors and omissions,-31.349560254457174,-39.51128327846527
brother and mother,-28.212501525878906,-26.90214467048645
face and figure,-31.02672529220581,-36.38739490509033
chairs and table,-28.410183906555176,-26.72419500350952
ammunition and guns,-30.425920248031616,-23.67006778717041
Concord and Lexington,-36.930887937545776,-31.79898070031777
ice and water,-25.82028031349182,-25.672741651535034
fun and games,-23.212377786636353,-28.709045886993408
breakfast and dinner,-23.181050777435303,-28.063254356384277
comfort and ease,-29.497715711593628,-32.77317953109741
father and uncle,-31.29682946205139,-30.59692621231079
health and spirits,-27.834481716156006,-28.934581995010376
names and numbers,-25.93506097793579,-28.708987712860107
rights and wrongs,-34.048287361860275,-34.69328427314758
crannies and nooks,-40.671145871281624,-31.454151156474836
power and resources,-28.739267110824585,-29.968839406967163
flame and smoke,-27.901089191436768,-27.68645143508911
faith and life,-28.328292846679688,-31.081326007843018
wisdom and wit,-31.557237148284912,-30.56376838684082
novelist and poet,-28.73170042037964,-30.42486572265625
Arizona and California,-27.650863885879517,-29.02227783203125
crops and livestock,-29.967315097805113,-32.853535095229745
glass and steel,-26.854295015335083,-26.433475971221924
bar and grill,-32.1195129128173,-31.482616662979126
influence and prestige,-34.71412444068119,-32.70181107521057
cotton and tobacco,-27.208059549331665,-31.97652006149292
church and community,-30.80414342880249,-32.27552509307861
courage and hope,-26.189186811447144,-27.600898027420044
teaching and writing,-28.672540426254272,-30.42748498916626
example and precept,-40.879374980926514,-37.506062030792236
gin and tonic,-20.63956209877506,-33.23026657104492
brush and trees,-35.22307300567627,-26.298498153686523
pad and pencil,-33.03803777694702,-32.506263732910156
chair and table,-29.40077233314514,-31.583848476409912
houses and shops,-26.841846227645874,-30.3917453289032
libraries and museums,-30.923966884613037,-28.3392231464386
flames and smoke,-24.80560541152954,-31.323599815368652
guidance and information,-35.40480375289917,-29.706811904907227
stress and tension,-26.935110330581665,-28.577945947647095
days and years,-28.939646005630493,-27.929073572158813
actions and feelings,-29.459033489227295,-30.036571502685547
energy and money,-29.070833683013916,-26.741963386535645
anguish and pain,-31.18709444999695,-30.4414179000305
colors and forms,-31.39661455154419,-31.201942920684814
meaning and origin,-35.93923616409302,-29.586643934249878
freedom and security,-28.819709300994873,-30.277987003326416
gratitude and joy,-32.58883881568909,-31.45072364807129
mamma and papa,-28.38863730430603,-30.226242542266846
length and weight,-26.050087213516235,-29.029650926589966
anger and hatred,-26.831782817840576,-29.715151071548462
aircraft and ships,-32.028006076812744,-28.708205699920654
sidewalks and streets,-31.958686470985413,-34.70730868075043
democracy and liberty,-27.496843576431274,-28.62454104423523
iron and wood,-29.14560604095459,-27.678489685058594
horses and wagons,-29.36796042555943,-30.97316265106201
clarity and precision,-31.22954136057524,-35.17191135883331
flowers and herbs,-29.055787086486816,-32.052515745162964
confusion and fear,-32.4016170501709,-30.373172760009766
jaws and teeth,-31.40109086036682,-28.94908857345581
counties and towns,-31.21427011489868,-36.19973397254944
bodies and faces,-31.67096519470215,-30.78098964691162
ability and desire,-36.15739107131958,-35.10860633850098
chest and stomach,-29.728142738342285,-29.31778836250305
Illinois and Missouri,-32.42003154754639,-31.547932624816895
jams and jellies,-26.161051370203495,-32.626430585980415
Tories and Whigs,-38.8719265460968,-41.011173725128174
dogs and men,-25.04304552078247,-26.714227199554443
discussion and thought,-36.11447286605835,-32.76076531410217
distress and pain,-32.04439330101013,-30.782967567443848
mouth and nostrils,-33.78270499780774,-32.04028155654669
cakes and pies,-28.390230387449265,-26.546597003936768
adventure and romance,-27.01948857307434,-28.51499080657959
agreements and contracts,-31.156760334968567,-26.092806931919768
crime and poverty,-27.524368286132812,-29.874364852905273
cousins and uncles,-29.707888145465404,-28.097678542137146
fire and light,-26.72819948196411,-31.324214935302734
child and husband,-32.17065382003784,-27.062424659729004
vinegar and water,-25.85126793384552,-26.49215692037251
fork and spoon,-29.219781637191772,-28.748388528823853
Burma and India,-28.35086488723755,-30.328101571649313
fruit and nuts,-27.858866453170776,-31.085540294647217
ability and strength,-33.23081398010254,-30.297712326049805
agencies and individuals,-30.675508499145508,-30.97784113883972
c. and d.,-31.327831834554672,-28.841816842556
coffee and sandwiches,-28.203536987304688,-31.491605758666992
coffee and toast,-26.19593095779419,-29.02453327178955
artillery and mortar,-31.271892994642258,-34.6861047744751
anger and anxiety,-30.225956916809082,-33.55549740791321
apprehension and fear,-31.184883922338486,-34.04295577853918
figures and words,-32.80864095687866,-26.36217474937439
blood and guts,-22.321346282958984,-27.522976398468018
action and character,-28.946725368499756,-27.623234510421753
diamonds and rubies,-27.210656821727753,-31.86084508895874
plans and projects,-32.50043821334839,-31.998270511627197
jacket and trousers,-29.757323265075684,-29.622708797454834
kind and quantity,-31.79363441467285,-34.144274950027466
family and neighborhood,-31.1699538230896,-31.513810634613037
nights and weekends,-30.669843077647784,-30.009620665929106
labor and money,-29.42317485809326,-28.25363302230835
shower and tub,-33.31555461883545,-36.45119571685791
aggression and hostility,-30.028578666970134,-31.75852795690298
information and material,-32.93756651878357,-31.189230918884277
despair and rage,-34.22988748550415,-31.25483512878418
improvements and land,-33.00892901420593,-35.90356516838074
landings and takeoffs,-42.87550711631775,-38.43402826786041
novels and tales,-29.135796427726746,-34.2567720413208
corruption and crime,-30.256370544433594,-26.960790395736694
anthropology and psychology,-31.86911129951477,-29.096034267917275
lecturer and writer,-36.70689368247986,-31.720700047910213
curettage and dilatation,-52.84966826438904,-47.166144609451294
fog and mist,-27.29041051864624,-30.303935527801514
field and stream,-33.69620370864868,-34.57812738418579
dates and events,-28.37849736213684,-31.55188798904419
belly and chest,-31.624942302703857,-30.011277675628662
power and scope,-33.535605669021606,-31.561827898025513
counterpoint and harmony,-38.56436085700989,-32.43370985984802
pain and shame,-29.823846340179443,-27.356507062911987
doorways and windows,-31.49364423751831,-36.30570697784424
history and identity,-28.181625843048096,-29.760787963867188
anger and indignation,-28.386728882789612,-30.94930550456047
cream and peaches,-30.824878931045532,-27.5524001121521
classmates and friends,-31.495291233062744,-31.455095529556274
movements and positions,-37.05982279777527,-31.965240001678467
barrels and boxes,-31.715088844299316,-29.672820329666138
costumes and masks,-29.79275419082842,-31.6804141998291
attractions and repulsions,-36.875188168138266,-36.71270380914211
effort and resources,-32.59858846664429,-31.713695764541626
ability and age,-36.83885622024536,-31.63300895690918
babylon and nineveh,-41.91822245588992,-42.12662527663633
love and veneration,-34.31281292438507,-36.12801456451416
editing and publishing,-33.92914891242981,-32.66900157928467
cysts and tumors,-36.042805433273315,-36.03103816509247
dirt and sweat,-31.573020696640015,-27.8401300907135
dreams and plans,-30.210643768310547,-30.174856185913086
farms and fields,-29.775954008102417,-28.402710437774658
cause and consequence,-32.05564856529236,-37.77667713165283
fungicides and insecticides,-41.906240968964994,-40.90074144220853
choice and decision,-29.484724760055542,-32.01220631599426
confusion and turmoil,-35.64497268036939,-34.618173805996776
magic and superstition,-33.42511403374374,-30.634824946522713
machinery and power,-30.282989501953125,-32.36122012138367
education and skill,-30.244637489318848,-30.782875537872314
forms and materials,-32.428096294403076,-31.991297721862793
length and quality,-32.20043683052063,-30.232327938079834
inclination and time,-32.69815707206726,-30.99198019504547
help and understanding,-31.116637229919434,-31.250070571899414
closets and drawers,-36.87186002731323,-37.472743071615696
friends and partners,-27.57625126838684,-27.809451818466187
receivers and senders,-43.87545919418335,-41.03700387664139
authority and force,-32.76727223396301,-32.825050830841064
fear and want,-32.9811372756958,-33.22308588027954
trees and underbrush,-29.41294128075242,-35.26214574184269
bacon and coffee,-32.858503580093384,-27.129947662353516
december and may,-28.99259328842163,-30.719743728637695
grains and seeds,-33.310930490493774,-30.47563797235489
beauty and color,-31.64664053916931,-29.20603895187378
legs and torso,-28.438518866780214,-37.54832744598389
transportation and utilities,-33.21217286027968,-36.34972906112671
hardships and trials,-35.672755002975464,-32.46756166219711
science and tactics,-30.900177001953125,-33.86207914352417
neighborhood and school,-30.283183097839355,-33.00656318664551
irony and satire,-35.715381145477295,-37.78449988365173
kitchen and pantry,-29.524773940443993,-34.20923709869385
astronomy and geology,-31.499386340379715,-30.637827871076297
development and practice,-30.76640796661377,-28.568442583084106
aloes and myrrh,-36.115028514526784,-40.936177760129794
feet and heads,-35.53561234474182,-32.66767597198486
snow and water,-28.54994821548462,-27.951600551605225
back and hips,-35.56161451339722,-32.61348032951355
bombers and missiles,-36.382155418395996,-28.029084956273437
argument and debate,-28.216187953948975,-32.08783507347107
doubts and suspicions,-32.13235506961064,-32.489406764507294
laborers and servants,-34.50034952163696,-34.25517123029567
arms and faces,-32.322102069854736,-30.417003631591797
chrome and glass,-33.41237172484398,-32.69087279587984
paris and washington,-31.77806854248047,-26.881321668624878
arm and back,-33.48236703872681,-30.707382678985596
emotion and meaning,-33.63144111633301,-38.32051992416382
bushes and vines,-31.97159630805254,-35.03784465789795
aims and ends,-34.24556589126587,-38.92907381057739
authority and independence,-34.26575708389282,-32.42186784744263
crises and problems,-31.83052349090576,-34.18209157884121
bathrobe and slippers,-31.426490306854248,-35.24580925703049
generalists and specialists,-41.57217167597264,-36.450219571590424
boredom and loneliness,-34.52505749464035,-34.59606558823725
excitement and fatigue,-35.43466695048846,-31.54983974993229
fun and pleasure,-31.236671924591064,-30.526707649230957
individualism and socialism,-30.016753673553467,-31.141423925757408
fields and homes,-31.588738203048706,-32.60004281997681
brow and cheeks,-35.93301725387573,-35.93550086021423
certainty and security,-36.561835289001465,-34.17566639184952
artist and critic,-31.72835922241211,-37.40553855895996
20s and 30s,-27.677046332042664,-30.32186096161604
brick and glass,-34.037328243255615,-32.10411834716797
gas and light,-26.364492893218994,-30.398139476776123
dentist and doctor,-30.83975601196289,-28.770671367645264
bourbon and water,-26.107651829719543,-30.74421041086316
