backend,term,estimate,se,zvalue,model
lmer,item_logodds_pythia_genpref,0.21580424736229017,0.014760270361764555,14.62061615899096,qing-yao/baseline_nb50k_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.23012364319359477,0.018487667850052177,12.447413327633171,qing-yao/baseline_nb50k_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.3069754296097241,0.018933735187624756,16.213146881359457,qing-yao/baseline_nb50k_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.25110107535676435,0.017656607165453874,14.221366143777466,qing-yao/baseline_nb50k_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.15409019306692914,0.016723871359995743,9.21378727149982,qing-yao/genpref_n10000_nb0_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2704730536771914,0.01699817482134594,15.911887983263778,qing-yao/genpref_n10000_nb0_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.18233208772219903,0.016777811754637745,10.867453419353007,qing-yao/genpref_n10000_nb0_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.11348934652671641,0.012383748850445742,9.164377273577497,qing-yao/genpref_n10000_nb0_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2704359756157775,0.01895551894817062,14.266872690492972,qing-yao/genpref_n10000_nb0_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.14458039309027343,0.014041606314583201,10.296570766274543,qing-yao/genpref_n10000_nb0_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.17648856481161745,0.018520394433709186,9.529417175391716,qing-yao/genpref_n10000_nb0_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2606819076695962,0.01841000495027932,14.159795631431434,qing-yao/genpref_n10000_nb0_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.16810000739495284,0.017826523576486963,9.429769448524185,qing-yao/genpref_n10000_nb0_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.17494456238437409,0.01588523643126524,11.013028552728942,qing-yao/genpref_n10000_nb150k_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.24874130228960645,0.015431728003995424,16.11882364860273,qing-yao/genpref_n10000_nb150k_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.23021330669191511,0.01634038815159988,14.088606987550357,qing-yao/genpref_n10000_nb150k_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1134961109344561,0.011019228257624181,10.299823933307522,qing-yao/genpref_n10000_nb150k_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2869876631229911,0.01801042641427125,15.934529062320562,qing-yao/genpref_n10000_nb150k_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.14412644131443286,0.012104810995399376,11.90654206572993,qing-yao/genpref_n10000_nb150k_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2088617022636004,0.017463879457596494,11.959639481635856,qing-yao/genpref_n10000_nb150k_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.22655690015026073,0.01622999468393632,13.959148142820776,qing-yao/genpref_n10000_nb150k_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2004305801311871,0.019140850758997737,10.47135169981766,qing-yao/genpref_n10000_nb150k_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.19143460282409294,0.018485901030519315,10.355708521215375,qing-yao/genpref_n10000_nb300k_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.25428059980078316,0.01843559092546799,13.792918319179304,qing-yao/genpref_n10000_nb300k_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1926551264197396,0.016800233239327594,11.467407843407438,qing-yao/genpref_n10000_nb300k_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.11129865196041801,0.011329204729767174,9.824048078854455,qing-yao/genpref_n10000_nb300k_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2606493940422348,0.01841774124832821,14.15208252346873,qing-yao/genpref_n10000_nb300k_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.19001069485799432,0.015642962631003322,12.146720499185086,qing-yao/genpref_n10000_nb300k_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.19307132221790305,0.017727288509138107,10.89119309579568,qing-yao/genpref_n10000_nb300k_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.22658798276646105,0.018392934676694256,12.319294704698288,qing-yao/genpref_n10000_nb300k_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.21084435414332592,0.017402734653924914,12.115587483015107,qing-yao/genpref_n10000_nb300k_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.16929002378680497,0.013647330188293918,12.404625773033215,qing-yao/genpref_n10000_nb50k_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.25582548216677353,0.01599158731348906,15.997504009560217,qing-yao/genpref_n10000_nb50k_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2024363797673864,0.01808728874439859,11.192190417708593,qing-yao/genpref_n10000_nb50k_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.10430025564476411,0.011361727695399544,9.179964389306402,qing-yao/genpref_n10000_nb50k_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.28251300336402174,0.018333575851689692,15.409596341129724,qing-yao/genpref_n10000_nb50k_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1501958572888298,0.014134628607942368,10.626091527048223,qing-yao/genpref_n10000_nb50k_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.17476862043858896,0.017773446388581443,9.833130649937939,qing-yao/genpref_n10000_nb50k_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.22682106091133492,0.016866307054781145,13.448175713547041,qing-yao/genpref_n10000_nb50k_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.19636648152818578,0.01890547899537265,10.38674987162446,qing-yao/genpref_n10000_nb50k_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.238713646013721,0.015933893956000523,14.981500860549167,qing-yao/genpref_n1000_nb0_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.3250727597553345,0.018544164072119142,17.52965291350481,qing-yao/genpref_n1000_nb0_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.3029255987149948,0.01774394827989092,17.07205149252481,qing-yao/genpref_n1000_nb0_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.21182849718210273,0.01573793127867407,13.459742162500369,qing-yao/genpref_n1000_nb0_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.3113805974285363,0.01753288637182586,17.759802397904288,qing-yao/genpref_n1000_nb0_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2733964370496206,0.01757011375761486,15.560311152290119,qing-yao/genpref_n1000_nb0_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.23774921111973052,0.01800287123609195,13.206182947256414,qing-yao/genpref_n1000_nb0_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.3163964246490322,0.019252255817246343,16.434252050900003,qing-yao/genpref_n1000_nb0_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.3025639297859753,0.019090896775670132,15.848597021988489,qing-yao/genpref_n1000_nb0_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1502455199856656,0.017016616304206762,8.82934170341037,qing-yao/genpref_n1000_nb150k_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.27051809874883515,0.015972101758130502,16.93691305285665,qing-yao/genpref_n1000_nb150k_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.193580288761819,0.020283005435128804,9.543964743338822,qing-yao/genpref_n1000_nb150k_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.15012880026885217,0.01171520244454806,12.814870334461704,qing-yao/genpref_n1000_nb150k_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.30853739544221126,0.01757273357706611,17.557734776385526,qing-yao/genpref_n1000_nb150k_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1956191449029047,0.012833368677097404,15.243008272022072,qing-yao/genpref_n1000_nb150k_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.21183403311996235,0.01797047472897103,11.78789299196726,qing-yao/genpref_n1000_nb150k_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2588736312075779,0.01654763405926097,15.64414769389331,qing-yao/genpref_n1000_nb150k_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.23406366876113355,0.01812592645889532,12.91319752907121,qing-yao/genpref_n1000_nb150k_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1962985448390002,0.020056734025663304,9.787163981325635,qing-yao/genpref_n1000_nb300k_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2565028956190634,0.018175183448803475,14.112809168699188,qing-yao/genpref_n1000_nb300k_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.23246778098877197,0.01931353611897541,12.036520891706314,qing-yao/genpref_n1000_nb300k_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.14155960002561074,0.011823495199855637,11.97273713337653,qing-yao/genpref_n1000_nb300k_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.3001128384825838,0.018904272827821433,15.875397124025184,qing-yao/genpref_n1000_nb300k_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.18043559720468103,0.012394290387524043,14.557961090398972,qing-yao/genpref_n1000_nb300k_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1902216897041084,0.020582601189591754,9.241868311586392,qing-yao/genpref_n1000_nb300k_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2507988040722099,0.01719755558946073,14.583398365399573,qing-yao/genpref_n1000_nb300k_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.20839159856880735,0.0177301585890229,11.753510129222803,qing-yao/genpref_n1000_nb300k_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.21180792801796708,0.018088452666400225,11.709565871900468,qing-yao/genpref_n1000_nb50k_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.312356566339464,0.017891236936890875,17.45863449471175,qing-yao/genpref_n1000_nb50k_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.23895354500343619,0.017545481272682878,13.619093217777424,qing-yao/genpref_n1000_nb50k_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.12319795257519359,0.011084039367619652,11.114896698679889,qing-yao/genpref_n1000_nb50k_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.3171402003174298,0.018022820687877292,17.596590778420612,qing-yao/genpref_n1000_nb50k_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.18355416423517643,0.01327214398799964,13.830031108850369,qing-yao/genpref_n1000_nb50k_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.19404961893485875,0.01898503457901304,10.221188596062419,qing-yao/genpref_n1000_nb50k_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.3080214259755461,0.01899055655737244,16.219715575211367,qing-yao/genpref_n1000_nb50k_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.24401805795820045,0.018263818921150112,13.360735726284462,qing-yao/genpref_n1000_nb50k_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.14273247701994854,0.016695752927756144,8.549029063712393,qing-yao/genpref_n5000_nb0_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.3170893206138764,0.018093841191198366,17.524710052618484,qing-yao/genpref_n5000_nb0_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.21753109647327665,0.017417940397425027,12.48891037113867,qing-yao/genpref_n5000_nb0_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.12031268448959821,0.013180873045403076,9.127823633166555,qing-yao/genpref_n5000_nb0_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2957805938158457,0.017863949603614544,16.55740193960233,qing-yao/genpref_n5000_nb0_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.186448596120321,0.016601654004496896,11.230724123621513,qing-yao/genpref_n5000_nb0_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.19774874349775515,0.016659702737962315,11.86988427153306,qing-yao/genpref_n5000_nb0_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.3060264529237189,0.018952623627053578,16.14691764821874,qing-yao/genpref_n5000_nb0_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.19226517878297525,0.016744329463955137,11.482405383676724,qing-yao/genpref_n5000_nb0_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1718799865887409,0.02023730417594808,8.493225436272253,qing-yao/genpref_n5000_nb150k_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2861095482682325,0.016445806940754957,17.39711218178136,qing-yao/genpref_n5000_nb150k_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.17514054405317073,0.018135473466828252,9.65734610532897,qing-yao/genpref_n5000_nb150k_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1269099827498487,0.010377640048400878,12.2291756274014,qing-yao/genpref_n5000_nb150k_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.30077896857333697,0.018564903029545256,16.201483417104846,qing-yao/genpref_n5000_nb150k_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1587506860795549,0.013892796558605003,11.426834432497822,qing-yao/genpref_n5000_nb150k_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.20419716536747398,0.019170350600894025,10.651717833368737,qing-yao/genpref_n5000_nb150k_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2246189236559773,0.015064931014272103,14.910053251699559,qing-yao/genpref_n5000_nb150k_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.19986304822002593,0.019032121032338846,10.501354414488235,qing-yao/genpref_n5000_nb150k_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.16353081003396228,0.015918604960170873,10.272936004324773,qing-yao/genpref_n5000_nb300k_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.23528106053232142,0.017636205343470348,13.340798428582154,qing-yao/genpref_n5000_nb300k_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.21480104849377538,0.018163761676582926,11.825801963185912,qing-yao/genpref_n5000_nb300k_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.12430860970035845,0.011263219364740198,11.036685487056197,qing-yao/genpref_n5000_nb300k_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.28044477656457795,0.017842127456978954,15.718124267455666,qing-yao/genpref_n5000_nb300k_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.15506567638624547,0.01215099045531138,12.761566800380782,qing-yao/genpref_n5000_nb300k_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.19090731136049174,0.017869240200567606,10.683571837286495,qing-yao/genpref_n5000_nb300k_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.260989853406359,0.018115241887721022,14.407196714456495,qing-yao/genpref_n5000_nb300k_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.20509462957131894,0.01974672462034253,10.386260684469976,qing-yao/genpref_n5000_nb300k_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1720189490000256,0.017025756134449465,10.10345429839483,qing-yao/genpref_n5000_nb50k_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2937477380194824,0.01715885005660946,17.119313768135235,qing-yao/genpref_n5000_nb50k_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.20767072832545122,0.023632436602556078,8.787529268268072,qing-yao/genpref_n5000_nb50k_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.13425844841644782,0.011156836318769773,12.033738291076055,qing-yao/genpref_n5000_nb50k_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.28903408545452136,0.017724571681094422,16.306971511351897,qing-yao/genpref_n5000_nb50k_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.16363777271254368,0.013428213726195562,12.186116191561766,qing-yao/genpref_n5000_nb50k_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.20948893712348687,0.01862932453370186,11.245117166996877,qing-yao/genpref_n5000_nb50k_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.28154583545108236,0.018284804718495855,15.39780379312921,qing-yao/genpref_n5000_nb50k_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.21253405741220618,0.017971106715972084,11.826431213794608,qing-yao/genpref_n5000_nb50k_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.16561189044709632,0.015128827754717866,10.946776123844156,qing-yao/genpref_nunique_nb0_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.3069294725256802,0.01793158527606331,17.116694804189855,qing-yao/genpref_nunique_nb0_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.20712810873704343,0.018032914033784975,11.48611413269011,qing-yao/genpref_nunique_nb0_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.11277037847349602,0.012267547938190076,9.192576955206412,qing-yao/genpref_nunique_nb0_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.30413685404647356,0.01877839078651364,16.1961084687246,qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1443555654752833,0.013623401232500817,10.596147247788595,qing-yao/genpref_nunique_nb0_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.15517126898083344,0.015066032457482186,10.299411568290584,qing-yao/genpref_nunique_nb0_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.29981724881609295,0.01882529227522246,15.926299811594824,qing-yao/genpref_nunique_nb0_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.19035488588157123,0.01629473991790654,11.68198368556882,qing-yao/genpref_nunique_nb0_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.165438822798878,0.016343461566693522,10.12263051641564,qing-yao/genpref_nunique_nb150k_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.28443583298570496,0.01650899402913749,17.229143852356536,qing-yao/genpref_nunique_nb150k_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.22778473290978501,0.01943884221428604,11.71801954040148,qing-yao/genpref_nunique_nb150k_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.11483545108750874,0.010125663616687017,11.341029628740657,qing-yao/genpref_nunique_nb150k_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.3300750795908785,0.01969701233240196,16.757621613908356,qing-yao/genpref_nunique_nb150k_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.14288996895014605,0.012313208683044603,11.604608727772705,qing-yao/genpref_nunique_nb150k_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1933126351640034,0.019845343230709786,9.740957005211213,qing-yao/genpref_nunique_nb150k_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2230691976166611,0.014636677439792753,15.24042587767922,qing-yao/genpref_nunique_nb150k_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.19983309181757655,0.018174916328487917,10.99499377085726,qing-yao/genpref_nunique_nb150k_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.1640304725261028,0.018206247447133374,9.009570643396362,qing-yao/genpref_nunique_nb300k_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.23174485053648206,0.017388352741759355,13.32759082922964,qing-yao/genpref_nunique_nb300k_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2010615043322089,0.019585658888377988,10.265751358077495,qing-yao/genpref_nunique_nb300k_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.11623597778596416,0.011417384894191744,10.180613061848845,qing-yao/genpref_nunique_nb300k_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2772273093240728,0.017788006006366843,15.585069468991922,qing-yao/genpref_nunique_nb300k_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.14456671578161237,0.012638684961364532,11.43843020247292,qing-yao/genpref_nunique_nb300k_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.17227308508651776,0.017330892586444505,9.940231538983891,qing-yao/genpref_nunique_nb300k_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2609190995304908,0.016999256522647103,15.348853591501706,qing-yao/genpref_nunique_nb300k_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.23065954793785468,0.019056879221962374,12.103741921816232,qing-yao/genpref_nunique_nb300k_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.18475769828852676,0.015199035784179265,12.15588284099191,qing-yao/genpref_nunique_nb50k_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2630547487307633,0.017135158191125443,15.351754900459765,qing-yao/genpref_nunique_nb50k_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.17666721808133082,0.020960396901262685,8.428619883180176,qing-yao/genpref_nunique_nb50k_160M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.10218023123272771,0.01098586829785094,9.301061005138415,qing-yao/genpref_nunique_nb50k_410M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.32394368018895753,0.018531831764444267,17.480391809431687,qing-yao/genpref_nunique_nb50k_410M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.15061340825059888,0.012832696217654291,11.736692406339042,qing-yao/genpref_nunique_nb50k_410M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.19116131944123974,0.018091171810910835,10.566552650058291,qing-yao/genpref_nunique_nb50k_70M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2675387779169411,0.017510364731198953,15.278880938456753,qing-yao/genpref_nunique_nb50k_70M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_genpref,0.2217165598307567,0.016570137089568063,13.380490374478622,qing-yao/genpref_nunique_nb50k_70M_ep5_lr1e-4_seed42
lmer,item_logodds_pythia_handcoded,0.08294584901180076,0.016144034777252337,5.137863623081087,qing-yao/handcoded_n10000_nb0_160M_ep10_lr1e-4_seed42
lmer,item_logodds_pythia_handcoded,0.264485372300606,0.029457942870366696,8.978406043643524,qing-yao/handcoded_n10000_nb0_160M_ep1_lr1e-4_seed42
lmer,item_logodds_pythia_handcoded,0.13373083462420304,0.018864975587816572,7.088842177488395,qing-yao/handcoded_n10000_nb0_160M_ep5_lr1e-4_seed42
