binom,Alpha Probs,Nonalpha Probs
carnation and gnome,-34.39480131864548,-33.79137480258942
cinnamon and harmonica,-29.42356649134308,-33.076657397672534
coral and syntax,-35.20682144165039,-33.85357737541199
dandelion and pendulum,-31.361215848475695,-30.37121243402362
delirium and telescope,-35.73820851743221,-28.07266471721232
anchors and sandstorms,-30.96193064749241,-32.721085011959076
scissors and volcanoes,-35.529841385781765,-31.873988077044487
equations and lanterns,-29.54253761470318,-30.223803162574768
satellites and tulips,-29.955044861671922,-34.02632804354653
compasses and hedgehogs,-30.11349856480956,-30.08182892203331
comets and neckties,-35.150898456573486,-34.680432081222534
castles and headphones,-37.386210918426514,-31.3620343208313
paperclips and pyramids,-33.52788355172379,-32.052825313061476
constellations and kettles,-29.859668345190585,-30.674644988030195
kaleidoscopes and whales,-37.98055051965639,-31.91275513439905
meadows and pianos,-30.045631527900696,-31.407161988317966
magnets and zebras,-26.945665399951395,-28.100014189258218
parrots and submarines,-28.738713512197137,-27.387223912402987
crayons and jungles,-29.497745104134083,-36.3110294342041
harbor and teapot,-34.46932792663574,-38.98448991775513
notebook and quicksand,-32.26007362641394,-32.35781042277813
glacier and lantern,-31.45064377784729,-27.548946149647236
microscope and puddle,-37.12434184551239,-34.01700109243393
compass and swan,-27.36728549003601,-29.96184277534485
bonsai and cathedral,-36.042664021253586,-35.537711039185524
honeycomb and violin,-30.07093657925725,-29.00411308836192
sailboat and stadium,-32.5674729347229,-29.629297971725464
acorns and skyscrapers,-27.042412462098582,-32.596872313763015
bell and trellis,-24.91220024228096,-26.219578444957733
inkwell and kite,-32.630027770996094,-30.42271327972412
foxglove and trombone,-34.098207235336304,-37.09360313415527
carousel and quill,-26.73535054922104,-34.01902326196432
lighthouse and onion,-31.733553409576416,-36.67026925086975
cactus and chessboard,-39.24912142753601,-36.884677957743406
gallery and raindrop,-36.07849383354187,-35.541626930236816
cricket and plow,-28.282013416290283,-31.148364067077637
fresco and gingerbread,-33.67989853790641,-29.060678165449644
cello and sunflower,-34.428810119628906,-32.94696307182312
archway and quilt,-36.96082019805908,-36.89519500732422
compass and haystack,-31.34847970865667,-31.716407753527164
beacon and millipede,-35.93186029326171,-33.71329164505005
parchment and windmill,-29.146668452769518,-31.06905097514391
candlestick and meadow,-32.39161419836819,-31.470406234259826
men and women,-10.801681399345398,-14.050918102264404
black and white,-11.034617602825165,-12.64918828010559
day and night,-14.695647839456797,-15.348196044564247
boys and girls,-12.696658074855804,-15.215596795082092
left and right,-14.343355104327202,-13.323016732931137
female and male,-14.382075726985931,-11.282020816579461
father and mother,-12.618983268737793,-13.906050443649292
goods and services,-14.11137717962265,-21.747974157333374
north and south,-12.322543948888779,-14.827140092849731
development and research,-20.952741146087646,-17.951552391052246
place and time,-16.803335666656494,-16.846553325653076
death and life,-18.72907018661499,-15.687504887580872
brothers and sisters,-13.650964379310608,-18.69787847995758
husband and wife,-13.185946449637413,-17.544049501419067
gas and oil,-15.95834505558014,-14.942806720733643
pepper and salt,-15.841142296791077,-14.123818159103394
fall and rise,-17.992339372634888,-14.656781673431396
arms and legs,-16.323019981384277,-16.574819684028625
fruits and vegetables,-14.8106579631567,-17.337310075759888
arts and sciences,-18.151100397109985,-21.62770676612854
gentlemen and ladies,-14.783688366413116,-14.437933713197708
feelings and thoughts,-21.215240001678467,-16.137987971305847
diagnosis and treatment,-18.532097697257996,-23.293528079986572
groups and individuals,-18.124477863311768,-16.988328456878662
knowledge and skills,-21.757134914398193,-20.794064044952393
heart and mind,-16.743757963180542,-18.293730974197388
influence and power,-21.49386978149414,-17.39754319190979
Africa and Asia,-15.828259706497192,-16.1826833486557
addresses and names,-23.445262908935547,-15.862918615341187
poetry and prose,-16.55578899383545,-19.26461124420166
forefinger and thumb,-24.027022778987885,-16.643171327596065
minerals and vitamins,-23.347496029222384,-17.585641668600147
fall and winter,-21.712408542633057,-19.576997756958008
light and shadow,-15.656332731246948,-21.62754201889038
honey and milk,-18.631391048431396,-15.094319343566895
nose and throat,-16.265425443649292,-21.105874061584473
anger and fear,-19.061354398727417,-17.52657985687256
head and tail,-17.533695459365845,-19.278088569641113
novels and stories,-19.74903392791748,-19.77752923965454
sunrise and sunset,-17.388334065675735,-18.678097009658813
sympathy and understanding,-20.44295907020569,-23.19731855392456
shoes and socks,-18.476011037826538,-19.168819189071655
equipment and personnel,-21.85456943511963,-18.09943127632141
eyes and face,-17.010749578475952,-15.40713882446289
ink and paper,-16.374970078468323,-17.21356773376465
muscles and nerves,-20.834101676940918,-18.914448738098145
charts and maps,-21.532190799713135,-18.105342149734497
elbows and knees,-20.530544381588697,-20.268274575941177
Christmas and Easter,-20.103930473327637,-22.154532432556152
nature and size,-20.210065364837646,-22.078704357147217
gums and teeth,-25.199310302734375,-20.0435391664505
chairs and sofas,-20.782551176846027,-29.053940773010254
characters and situations,-20.406180143356323,-21.36628007888794
joy and pleasure,-21.213472366333008,-19.76715087890625
Thursday and Tuesday,-22.28387212753296,-19.463767766952515
barley and oats,-21.22189793747384,-19.54018176998943
beauty and dignity,-21.707415103912354,-20.904528617858887
boats and ships,-17.161473989486694,-19.23989963531494
misery and pain,-19.867175579071045,-19.773857593536377
bones and skulls,-21.067468404769897,-16.52243733406067
dairy and poultry,-23.86382795512327,-21.442355025559664
being and existence,-27.726482391357422,-24.96571445465088
radar and radio,-18.154266119003296,-20.47411346435547
humility and pride,-21.959747314453125,-18.246339052915573
pitch and volume,-19.90683341026306,-21.82838010787964
skirt and sweater,-26.026490761432797,-25.175586223602295
linen and silk,-20.904075503349304,-21.301585997454822
checks and money,-25.102818727493286,-23.71155548095703
calluses and corns,-33.2123589515686,-30.20106440782547
action and motion,-18.976680278778076,-20.484989166259766
brain and intelligence,-20.85013198852539,-22.395253896713257
conduct and manners,-23.095853805541992,-21.70969533920288
completeness and unity,-26.138683234807104,-24.93690395264275
hostility and indifference,-25.74096014348197,-20.749677326413803
depth and force,-22.697019577026367,-21.8493390083313
hours and miles,-23.283334255218506,-23.505072116851807
movements and speech,-24.317698001861572,-21.315260887145996
schools and synagogues,-25.138660249998793,-27.746980294585228
arrangers and composers,-30.845548946410418,-25.193019993399503
happiness and laughter,-21.684325218200684,-23.127617835998535
diagrams and sketches,-22.60818544216454,-21.514076762716286
pail and shovel,-24.25538468360901,-27.794856071472168
candies and cookies,-23.64503288269043,-23.820826061069965
county and village,-21.596793174743652,-20.353710412979126
charm and variety,-22.635370016098022,-24.22347116470337
bouquets and wreaths,-28.583258401602507,-26.026063337689266
beech and elm,-23.793137401342392,-24.429701447486877
complexity and obscurity,-27.637882351875305,-26.275083046406507
devotion and effort,-23.348376750946045,-22.63167953491211
alibis and excuses,-37.08754354715347,-36.501597598195076
body and mind,-14.975720405578613,-13.98129665851593
man and woman,-12.717429161071777,-16.458401083946228
law and order,-15.30875849723816,-22.573190689086914
cause and effect,-15.899863756261766,-23.447630405426025
radio and television,-16.220553517341614,-15.934791564941406
b and c,-14.3787282705307,-15.30281138420105
feet and hands,-19.068297147750854,-16.930884778499603
money and time,-19.302571773529053,-16.888973474502563
blood and flesh,-18.035641193389893,-12.45218801498413
god and man,-17.61733841896057,-17.878183364868164
file and rank,-23.30919075012207,-16.62477743625641
brother and sister,-14.111450493335724,-18.442612886428833
father and son,-13.210237741470337,-19.99480128288269
men and officers,-17.661357879638672,-15.132629096508026
south and west,-14.822748064994812,-15.608522653579712
error and trial,-25.865368366241455,-17.82129006832838
arts and crafts,-16.903825238347054,-26.271217823028564
pressure and temperature,-16.454655051231384,-14.969947099685669
days and nights,-15.111326158046722,-18.674769639968872
land and sea,-16.794491291046143,-13.724754631519318
north and west,-14.543718099594116,-16.142232179641724
spring and summer,-17.279863595962524,-19.473962545394897
magazines and newspapers,-16.61253583431244,-15.264831900596619
hands and knees,-18.728830337524414,-21.278401374816895
moon and sun,-18.7158203125,-16.368774890899658
fathers and mothers,-14.154804199934006,-16.621354579925537
city and county,-16.537036418914795,-19.535788536071777
ears and eyes,-16.986910581588745,-13.197701573371887
college and school,-20.355247497558594,-18.078174352645874
college and university,-18.143475651741028,-19.649402379989624
dark and light,-17.24440860748291,-14.48910403251648
future and past,-21.904550552368164,-17.3477520942688
evening and morning,-22.375423431396484,-18.58531928062439
ice and snow,-15.754207372665405,-17.06724262237549
husbands and wives,-16.53503680229187,-19.71195340156555
boys and men,-17.83731460571289,-15.21068811416626
bread and butter,-11.952241897583008,-19.495447158813477
head and shoulders,-14.305533409118652,-19.155956983566284
rock and roll,-16.60727882385254,-22.870962142944336
testament and will,-27.12036108970642,-24.302546501159668
engineers and scientists,-19.769031763076782,-16.544575691223145
man and wife,-13.448206901550293,-18.848979949951172
arms and hands,-19.657551288604736,-20.078239917755127
math and science,-16.341854095458984,-18.80279779434204
son and wife,-15.601629972457886,-17.209219932556152
fingers and thumb,-18.784396171569824,-19.108959197998047
flesh and skin,-19.423554062843323,-17.496779918670654
life and religion,-20.66578459739685,-18.656527042388916
colonel and mrs.,-18.509854316711426,-22.332018576562405
conscience and religion,-23.544596195220947,-20.513071537017822
contemporary and friend,-25.446928024291992,-27.992729425430298
pain and pressure,-20.83801293373108,-22.317751169204712
integrity and unity,-27.63026785850525,-22.82568645477295
flowers and hearts,-24.029953956604004,-19.50752544403076
grapefruit and oranges,-23.818571564363083,-24.370001828763634
Kingston and Montreal,-29.82154607772827,-27.30409264564514
folklore and legend,-23.584017515182495,-17.74585384130478
doctors and fathers,-22.823140144348145,-21.44081711769104
contraction and dilation,-26.955378264188766,-24.977302446961403
ships and weapons,-21.4985990524292,-21.799633264541626
funnels and masts,-29.873394332826138,-26.343828685581684
law and sovereignty,-25.087710191587576,-23.9370788669612
assurance and dignity,-25.037807941436768,-24.696606159210205
mr. and mrs.,-11.359554870519787,-18.749759490136057
bride and groom,-18.82684338092804,-20.216351747512817
feet and legs,-19.892812967300415,-17.466923236846924
peace and quiet,-15.81175971031189,-21.149121284484863
daughter and son,-17.645209074020386,-15.36027443408966
ends and odds,-34.1381139755249,-14.89163366612047
city and state,-15.98995065689087,-19.43162250518799
facts and figures,-15.034274578094482,-25.311537265777588
man and nature,-15.59478497505188,-16.43876814842224
prose and verse,-18.438087344169617,-19.09024143218994
body and head,-19.75846838951111,-16.667998552322388
command and control,-17.70227885246277,-23.574084758758545
child and wife,-18.623106956481934,-16.12117612361908
aunt and uncle,-18.293463081121445,-16.59527039527893
cattle and horses,-15.927194356918335,-15.968404531478882
politics and religion,-16.749799013137817,-17.37160587310791
July and June,-22.26198101043701,-18.904216051101685
sailors and soldiers,-18.69551110267639,-16.86300015449524
English and German,-14.058530569076538,-15.089139461517334
food and shelter,-15.612777471542358,-18.70180320739746
sights and sounds,-18.90320634841919,-24.366362273693085
comings and goings,-26.59160389471799,-32.959259033203125
heir and son,-18.962212562561035,-17.86995005607605
coat and hat,-19.107084274291992,-17.356629610061646
crime and punishment,-16.419912576675415,-25.697885990142822
earth and sky,-16.77164101600647,-19.864218711853027
faith and love,-17.782551288604736,-17.958191633224487
mother and son,-14.264313697814941,-16.449700117111206
cents and dollars,-26.04953646659851,-15.911869883537292
turns and twists,-27.456441193819046,-16.588480293750763
fire and police,-19.237589836120605,-16.658085584640503
months and years,-16.64806628227234,-16.155253648757935
editor and publisher,-18.008918285369873,-20.910553455352783
aunts and uncles,-19.764543874931405,-19.292108893386285
research and training,-20.260801553726196,-21.408066511154175
eyes and hair,-14.630396127700806,-15.471137762069702
methods and principles,-23.813809871673584,-20.161426067352295
city and country,-16.174378633499146,-19.814247131347656
bread and cheese,-12.08608603477478,-16.6291024684906
location and size,-15.723685503005981,-20.460772037506104
childhood and infancy,-21.29201066493988,-18.42192268371582
morning and night,-20.819535732269287,-20.267494201660156
council and governor,-26.35985040664673,-21.430396556854248
age and day,-22.67937660217285,-25.190041065216064
body and face,-19.722427129745483,-16.512398719787598
hair and skin,-18.264923810958862,-15.394582986831665
nitrogen and oxygen,-15.657952785491943,-16.123346090316772
piano and violin,-20.82231903076172,-20.09965682029724
ceiling and walls,-22.7167227268219,-20.024227380752563
color and texture,-14.990993708372116,-21.997113704681396
environment and heredity,-27.291789561510086,-24.420206129550934
everybody and everything,-19.181645154953003,-17.220402598381042
bacon and eggs,-16.339573621749878,-14.834571599960327
paper and pen,-20.262248039245605,-15.054343938827515
concrete and steel,-18.737149715423584,-18.468472957611084
color and light,-17.596456289291382,-17.85884141921997
friends and relations,-15.770249843597412,-24.417997360229492
boots and shoes,-20.73673129081726,-18.61935591697693
hearing and sight,-23.47374391555786,-18.464799642562866
expense and time,-22.257598638534546,-22.352221727371216
flowers and plants,-17.893507480621338,-15.994304656982422
beauty and truth,-18.947519779205322,-19.894349098205566
bone and flesh,-20.418636083602905,-14.796596646308899
doubts and fears,-20.01859486103058,-23.027849197387695
fits and starts,-19.043799817562103,-30.107086181640625
light and sound,-19.134358882904053,-18.79057025909424
beauty and youth,-19.56876230239868,-15.598495483398438
fiction and poetry,-20.668060064315796,-17.09805917739868
needle and thread,-17.354707717895508,-24.053391456604004
back and shoulders,-20.62158489227295,-19.181671619415283
crime and violence,-19.097984790802002,-20.387764930725098
force and violence,-21.894250631332397,-23.18272113800049
eggs and ham,-16.086243391036987,-15.444518089294434
bone and muscle,-20.849712133407593,-19.824108600616455
debate and discussion,-22.893752813339233,-25.639233112335205
errors and omissions,-25.586869966820814,-25.39378468133509
brother and mother,-18.181184768676758,-15.987815856933594
face and figure,-19.073099613189697,-24.32417106628418
chairs and table,-19.34723949432373,-19.1894211769104
ammunition and guns,-19.525667190551758,-15.766448855400085
Concord and Lexington,-25.704266289249063,-17.10072599723935
ice and water,-15.668813705444336,-18.03516435623169
fun and games,-17.147955060005188,-22.509117603302002
breakfast and dinner,-16.065124034881592,-20.537233352661133
comfort and ease,-19.469879865646362,-18.608020305633545
father and uncle,-18.91373085975647,-21.73194408416748
health and spirits,-20.039907693862915,-23.604900360107422
names and numbers,-15.458289384841919,-18.470874309539795
rights and wrongs,-22.153676345944405,-23.920215845108032
crannies and nooks,-30.999929544050246,-23.744097333750688
power and resources,-20.15884017944336,-22.332710027694702
flame and smoke,-17.312746286392212,-17.8215389251709
faith and life,-19.74489974975586,-21.89156675338745
wisdom and wit,-22.618234157562256,-20.280317306518555
novelist and poet,-18.553405046463013,-20.077752113342285
Arizona and California,-17.047182321548462,-17.540650606155396
crops and livestock,-18.541072234744206,-21.77646360429935
glass and steel,-17.06865119934082,-17.851666927337646
bar and grill,-20.93435063958168,-20.61812162399292
influence and prestige,-25.621457776986063,-22.371106028556824
cotton and tobacco,-19.00743794441223,-20.322089195251465
church and community,-21.42994451522827,-23.46650505065918
courage and hope,-18.207073211669922,-19.4664626121521
teaching and writing,-21.901368141174316,-22.4484601020813
example and precept,-32.02007532119751,-28.259075164794922
gin and tonic,-13.018963940441608,-24.519628286361694
brush and trees,-23.669734001159668,-17.043999195098877
pad and pencil,-26.910993576049805,-22.80404758453369
chair and table,-20.593119859695435,-21.22472906112671
houses and shops,-17.0512855052948,-21.02076292037964
libraries and museums,-20.95441722869873,-19.69543695449829
flames and smoke,-20.785423040390015,-19.066880226135254
guidance and information,-24.09547781944275,-23.9647216796875
stress and tension,-19.39346981048584,-24.159538984298706
days and years,-19.633452892303467,-18.805599212646484
actions and feelings,-19.698395490646362,-20.445250034332275
energy and money,-19.872174739837646,-19.844855308532715
anguish and pain,-18.998291859403253,-20.272721885867213
colors and forms,-15.340594053268433,-19.982346057891846
meaning and origin,-23.352828979492188,-17.84435534477234
freedom and security,-21.196550846099854,-22.15296244621277
gratitude and joy,-19.815612316131592,-20.81306266784668
mamma and papa,-21.05590271949768,-18.12641441822052
length and weight,-16.99285387992859,-16.780970335006714
anger and hatred,-19.59176993370056,-19.497064113616943
aircraft and ships,-21.98972249031067,-22.413036108016968
sidewalks and streets,-24.984482049942017,-23.804753334494308
democracy and liberty,-19.589492321014404,-20.603917121887207
iron and wood,-17.88412833213806,-16.527414560317993
horses and wagons,-19.847389943897724,-18.14482206106186
clarity and precision,-25.203899996588007,-22.17686671949923
flowers and herbs,-18.642077922821045,-19.75507402420044
confusion and fear,-22.496304988861084,-18.596729040145874
jaws and teeth,-20.04991888999939,-18.26204824447632
counties and towns,-16.501893043518066,-21.179742574691772
bodies and faces,-21.22857093811035,-17.947701692581177
ability and desire,-23.069631576538086,-21.783446550369263
chest and stomach,-22.12485146522522,-24.174334287643433
Illinois and Missouri,-20.236226797103882,-17.257474184036255
jams and jellies,-20.223548345267773,-23.87638771533966
Tories and Whigs,-25.27415269613266,-24.25240594148636
dogs and men,-18.372581005096436,-15.508736610412598
discussion and thought,-26.314699172973633,-23.540963649749756
distress and pain,-19.00751042366028,-20.01936388015747
mouth and nostrils,-24.11131899530301,-27.16846689581871
cakes and pies,-20.54961633682251,-19.41191816329956
adventure and romance,-19.461140871047974,-22.056159496307373
agreements and contracts,-24.017967700958252,-23.823246748535894
crime and poverty,-21.55877995491028,-20.863100051879883
cousins and uncles,-23.33901023445651,-16.548970818519592
fire and light,-17.363696813583374,-19.845961809158325
child and husband,-20.865175247192383,-20.241591155529022
vinegar and water,-16.376449435949326,-19.144588431110606
fork and spoon,-19.530259251594543,-21.459558963775635
Burma and India,-20.999574661254883,-19.23600094160065
fruit and nuts,-18.634719371795654,-18.25152623653412
ability and strength,-21.926549434661865,-19.268476963043213
agencies and individuals,-22.783387184143066,-19.465041160583496
c. and d.,-18.262719698250294,-17.388553358614445
coffee and sandwiches,-19.77804708480835,-19.930960416793823
coffee and toast,-18.182647228240967,-21.067121982574463
artillery and mortar,-22.571271896362305,-22.114044904708862
anger and anxiety,-21.399437427520752,-21.58402395248413
apprehension and fear,-20.829642832279205,-20.1044825410645
figures and words,-24.788959980010986,-18.284381866455078
blood and guts,-15.99445128440857,-24.209639072418213
action and character,-18.16008496284485,-17.79212236404419
diamonds and rubies,-16.594657730311155,-21.457082271575928
plans and projects,-21.297216415405273,-22.64905858039856
jacket and trousers,-20.539637327194214,-20.675244092941284
kind and quantity,-20.139190673828125,-24.808391094207764
family and neighborhood,-20.08625340461731,-22.36440372467041
nights and weekends,-20.525251388525703,-23.211010453902418
labor and money,-17.68610954284668,-20.78932523727417
shower and tub,-24.723328351974487,-30.283084869384766
aggression and hostility,-24.392790615558624,-24.637153260409832
information and material,-21.355661869049072,-20.718773365020752
despair and rage,-23.816474437713623,-21.667177200317383
improvements and land,-28.174870491027832,-26.545193910598755
landings and takeoffs,-32.13656425476074,-26.985398948192596
novels and tales,-23.499388694763184,-22.761759757995605
corruption and crime,-20.327375411987305,-18.50629186630249
anthropology and psychology,-23.261173248291016,-20.33802172448486
lecturer and writer,-24.720425486564636,-21.569350286270492
curettage and dilatation,-36.69181156158447,-39.066293120384216
fog and mist,-20.731669425964355,-18.913652896881104
field and stream,-21.899982452392578,-24.240918159484863
dates and events,-19.772831201553345,-25.26285171508789
belly and chest,-21.86974596977234,-21.778066635131836
power and scope,-24.165581226348877,-24.642958164215088
counterpoint and harmony,-33.09623956680298,-25.747591495513916
pain and shame,-19.954200744628906,-19.16322612762451
doorways and windows,-21.118914365768433,-22.655697226524353
history and identity,-20.127089977264404,-24.44427251815796
anger and indignation,-20.43523357063532,-17.09462946653366
cream and peaches,-22.730371236801147,-19.275885820388794
classmates and friends,-23.484678983688354,-21.506691098213196
movements and positions,-23.68186068534851,-23.449411869049072
barrels and boxes,-22.27680468559265,-20.34651207923889
costumes and masks,-22.479202513350174,-21.110206484794617
attractions and repulsions,-30.15470150578767,-26.594704523682594
effort and resources,-23.84330987930298,-25.220560550689697
ability and age,-24.55196714401245,-21.710049152374268
babylon and nineveh,-26.219974780862685,-30.309844136238098
love and veneration,-25.036448650062084,-26.400876998901367
editing and publishing,-26.253774166107178,-24.60232162475586
cysts and tumors,-30.249801874160767,-29.238202571868896
dirt and sweat,-22.985651969909668,-19.997533321380615
dreams and plans,-20.912055015563965,-21.82846975326538
farms and fields,-21.66617250442505,-22.45176601409912
cause and consequence,-29.4587459564209,-28.905416011810303
fungicides and insecticides,-35.725090401712805,-27.53419586014934
choice and decision,-23.88755226135254,-20.83270835876465
confusion and turmoil,-25.365780532127246,-25.35456777922809
magic and superstition,-22.773622729815543,-23.58137257397175
machinery and power,-19.269514322280884,-22.477781295776367
education and skill,-22.395766735076904,-21.298909187316895
forms and materials,-21.215223789215088,-21.85462498664856
length and quality,-23.193636655807495,-21.886816024780273
inclination and time,-21.354448914527893,-21.882558677345514
help and understanding,-24.750160217285156,-25.393638610839844
closets and drawers,-31.526279091835022,-24.201499501243234
friends and partners,-20.55506181716919,-20.656569957733154
receivers and senders,-31.273773327469826,-28.63226726814173
authority and force,-23.800976753234863,-26.163039445877075
fear and want,-20.414795875549316,-23.737301349639893
trees and underbrush,-20.418547201843467,-26.057557879015803
bacon and coffee,-20.74373435974121,-20.075302600860596
december and may,-23.31167507171631,-18.31219458580017
grains and seeds,-21.73363208770752,-20.736892104148865
beauty and color,-19.76082420349121,-17.46094799041748
legs and torso,-23.136072193970904,-29.330031394958496
transportation and utilities,-24.380541442315007,-24.24168109893799
hardships and trials,-25.87015724182129,-25.651272296905518
science and tactics,-21.99506688117981,-27.461395263671875
neighborhood and school,-23.122880458831787,-23.619045734405518
irony and satire,-28.213555812835693,-25.00189983844757
kitchen and pantry,-20.29796831216663,-26.742848873138428
astronomy and geology,-19.197970777750015,-22.523731326684356
development and practice,-20.4215350151062,-23.62952423095703
aloes and myrrh,-27.662736404687166,-32.44673180766404
feet and heads,-21.070892810821533,-18.904045343399048
snow and water,-19.432756185531616,-18.48737335205078
back and hips,-27.437252044677734,-26.899095058441162
bombers and missiles,-27.809961438179016,-25.72605961561203
argument and debate,-24.2169246673584,-24.025225400924683
doubts and suspicions,-24.306098341792676,-25.847947996575385
laborers and servants,-22.039167672395706,-24.918006606400013
arms and faces,-20.64745330810547,-19.875461101531982
chrome and glass,-22.85593342781067,-22.041210254479665
paris and washington,-21.349852085113525,-20.733402252197266
arm and back,-21.427737951278687,-21.386282920837402
emotion and meaning,-23.6159610748291,-23.00453758239746
bushes and vines,-21.038500579539686,-22.32977056503296
aims and ends,-20.223448753356934,-32.13574743270874
authority and independence,-23.14514970779419,-22.98724389076233
crises and problems,-25.6846866607666,-23.562474936246872
bathrobe and slippers,-30.247557640075684,-33.835867404937744
generalists and specialists,-26.27359054517001,-30.643155097961426
boredom and loneliness,-21.976669408380985,-23.577339877010672
excitement and fatigue,-21.059039118234068,-22.34764674305916
fun and pleasure,-18.876216411590576,-22.244254112243652
individualism and socialism,-19.938324689865112,-20.30339977145195
fields and homes,-23.486255407333374,-23.429320573806763
brow and cheeks,-21.75639843940735,-23.421957969665527
certainty and security,-23.462116241455078,-27.230477213859558
artist and critic,-22.54625630378723,-24.084402084350586
20s and 30s,-20.672601707279682,-24.506373018026352
brick and glass,-22.9649441242218,-22.095508813858032
gas and light,-19.284246921539307,-18.751466035842896
dentist and doctor,-23.76505470275879,-22.833314418792725
bourbon and water,-20.954206466674805,-24.010647129267454
