binom,Alpha Probs,Nonalpha Probs
aardvarks and keas,-21.271826688200235,-17.869999587535858
bonobos and wombats,-11.942850918741897,-10.675253715053259
aardvarks and bonobos,-21.284897383942734,-16.94594876584597
ocarinas and vibraphones,-35.07109868526459,-27.153217792510986
cymbals and ocarinas,-27.66014540195465,-30.99492883682251
clarinets and ocarinas,-27.075047850608826,-29.770346850156784
cellos and ocarinas,-21.41184175014496,-33.09269714355469
didgeridoos and vibraphones,-28.237324360758066,-30.834151098504663
lutes and marimbas,-14.6016253978014,-18.77694797515869
kalimbas and lutes,-30.450567722320557,-28.04148840904236
clarinets and kalimbas,-31.977250933647156,-32.07713598012924
kalimbas and trumpets,-30.30241847038269,-30.871251821517944
cellos and kalimbas,-29.429293394088745,-34.094642639160156
kalimbas and saxophones,-35.51058256626129,-39.97449839115143
lutes and saxophones,-12.659084424376488,-13.0680011510849
casserole and eagle,-14.04224243760109,-16.373170718550682
kite and linguist,-22.84251832962036,-18.638771772384644
algorithm and perfume,-15.178108215332031,-14.787742614746094
forest and screwdriver,-17.87805336713791,-15.563097260892391
slipper and volcano,-14.100704193115234,-12.128455638885498
harmonica and microscope,-15.949237287044525,-16.638813734054565
cookbook and zenith,-19.29619073867798,-21.96214723587036
hammock and hydrogen,-16.79628086090088,-17.587130069732666
neuron and toaster,-17.990607738494873,-18.06006407737732
marshmallow and telescope,-15.103926246985793,-15.743383097695187
casserole and optics,-17.40484395623207,-19.697691202163696
comet and encyclopedia,-15.496316120028496,-17.867452293634415
nimbus and waffle,-19.596635341644287,-18.203599214553833
photon and pumpkin,-23.33649492263794,-16.38856029510498
lantern and syntax,-19.03458261489868,-16.939817905426025
echo and vineyard,-14.868696212768555,-14.919264078140259
nebula and snowman,-21.325169324874878,-14.560660541057587
botany and teapot,-16.89285397529602,-17.753381729125977
chisel and kaleidoscope,-16.115106272511184,-18.008625065238448
lava and teacup,-22.416126608848572,-15.261701345443726
entropy and orchard,-20.26341723371297,-17.243984937667847
axolotl and vineyard,-17.11495079472661,-29.559053853154182
clockwork and meadow,-17.011933088302612,-14.893636584281921
algebra and telescope,-12.860319137573242,-13.557304382324219
arcade and topaz,-19.44858169555664,-12.270167112350464
asteroid and compass,-12.515539169311523,-9.458040356636047
bicycle and nebula,-14.222949624061584,-23.26870822906494
bungalow and entropy,-19.042234867811203,-18.962713063461706
carnation and gnome,-19.43066430091858,-19.051095485687256
cinnamon and harmonica,-18.955924750538543,-16.037926327902824
coral and syntax,-20.10368061065674,-15.660723209381104
dandelion and pendulum,-20.680940117686987,-15.916508878581226
delirium and telescope,-17.72697415947914,-12.433379292488098
anchors and sandstorms,-16.988415256142616,-15.004699647426605
scissors and volcanoes,-14.765163663541898,-21.847615957260132
equations and lanterns,-11.803318537771702,-15.137189626693726
satellites and tulips,-20.203903794288635,-17.889412321761483
compasses and hedgehogs,-16.134562279097736,-18.760313630104065
comets and neckties,-17.83841824531555,-14.604483127593994
castles and headphones,-21.11495089530945,-16.959932327270508
paperclips and pyramids,-13.735522328875959,-18.6980653796345
constellations and kettles,-19.915769577026367,-18.04387692734599
kaleidoscopes and whales,-25.793001462967368,-19.86188822823169
meadows and pianos,-14.88326270133257,-15.191723108291626
magnets and zebras,-13.989230691455305,-12.9705781172961
parrots and submarines,-15.894573570636567,-11.953518468886614
crayons and jungles,-20.813429355621338,-16.685869455337524
harbor and teapot,-14.213085412979126,-18.36529517173767
notebook and quicksand,-16.617079511284828,-18.801823902875185
glacier and lantern,-15.682569742202759,-12.515350759029388
microscope and puddle,-17.815608382225037,-16.433884859085083
compass and swan,-13.625036239624023,-12.202581405639648
bonsai and cathedral,-19.469193063676357,-13.870965138077736
honeycomb and violin,-12.713623940944672,-12.656271246261895
sailboat and stadium,-19.56177806854248,-13.11982262134552
acorns and skyscrapers,-19.856106156599708,-17.836343705421314
bell and trellis,-13.1259223818779,-11.131581783294678
inkwell and kite,-16.048536777496338,-18.675067901611328
foxglove and trombone,-15.423044621944427,-21.94408969290089
carousel and quill,-12.27923889271915,-20.68812444806099
lighthouse and onion,-12.933982849121094,-19.57532262802124
cactus and chessboard,-23.637194573879242,-17.36650338768959
gallery and raindrop,-15.650415182113647,-19.613669872283936
cricket and plow,-12.001960039138794,-16.462920665740967
fresco and gingerbread,-17.69340221991297,-18.04387664787646
cello and sunflower,-18.567007541656494,-20.222071886062622
archway and quilt,-16.647218227386475,-17.563396692276
compass and haystack,-13.005526766180992,-15.681773871183395
beacon and millipede,-23.055799037218094,-20.792070865631104
parchment and windmill,-16.240682646632195,-14.90617880038917
candlestick and meadow,-15.543005921659642,-13.390567350943456
men and women,-0.22910036146640778,-1.835843801498413
black and white,-0.504237174987793,-1.9737508296966553
day and night,-0.02459244802594185,-0.1022844910621643
boys and girls,-0.0758078396320343,-1.0030086040496826
left and right,-0.22421462833881378,-3.3547282218933105
female and male,-1.4035801887512207,-0.019433224573731422
father and mother,-1.2076609134674072,-2.3655738830566406
goods and services,-0.7268221378326416,-8.277021408081055
north and south,-0.3556042015552521,-2.7584195137023926
development and research,-5.695466995239258,-1.209571361541748
place and time,-3.315335512161255,-2.7868900299072266
death and life,-3.681032657623291,-2.4154908657073975
brothers and sisters,-0.02537841722369194,-1.8310285806655884
husband and wife,-0.5424990653991699,-5.3782243728637695
gas and oil,-2.2315893173217773,-1.254594326019287
pepper and salt,-2.4454145431518555,-0.9600928425788879
fall and rise,-6.670487403869629,-1.8650518655776978
arms and legs,-2.0375242233276367,-1.9381422996520996
fruits and vegetables,-0.017471689730882645,-2.869084119796753
arts and sciences,-2.444410800933838,-2.8991003036499023
gentlemen and ladies,-0.6313716173171997,-0.006112927105277777
feelings and thoughts,-4.771639347076416,-2.287257671356201
diagnosis and treatment,-0.4728909730911255,-4.9419755935668945
groups and individuals,-3.737739324569702,-1.9087039232254028
knowledge and skills,-4.923486709594727,-3.2574853897094727
heart and mind,-3.4044477939605713,-4.074211597442627
influence and power,-5.012899398803711,-3.2576920986175537
Africa and Asia,-2.300225257873535,-0.9327747821807861
addresses and names,-6.06622314453125,-3.6901304721832275
poetry and prose,-2.2157576084136963,-1.3047670125961304
forefinger and thumb,-9.776681683957577,-1.954776554252021
minerals and vitamins,-8.963926995871589,-3.0545207974500954
fall and winter,-5.496100425720215,-2.887636184692383
light and shadow,-3.67926025390625,-6.2672858238220215
honey and milk,-5.346805572509766,-2.9504919052124023
nose and throat,-4.235757827758789,-6.222912788391113
anger and fear,-2.995241165161133,-4.433177471160889
head and tail,-4.983535289764404,-4.988794803619385
novels and stories,-2.9778871536254883,-4.392721176147461
sunrise and sunset,-0.7043380737304688,-4.785257339477539
sympathy and understanding,-2.8128185272216797,-5.302159309387207
shoes and socks,-2.2899060249328613,-2.5513486862182617
equipment and personnel,-2.750650644302368,-3.8110718727111816
eyes and face,-6.0893073081970215,-3.107177495956421
ink and paper,-0.6996177434921265,-3.458101987838745
muscles and nerves,-4.784051895141602,-3.5684404373168945
charts and maps,-4.704840660095215,-2.186682939529419
elbows and knees,-4.876100877299905,-5.6520378511390845
Christmas and Easter,-1.9160281419754028,-4.338262557983398
nature and size,-6.6636857986450195,-10.083645820617676
gums and teeth,-11.51268720626831,-8.425908923149109
chairs and sofas,-6.953437308315188,-11.338791370391846
characters and situations,-6.093315601348877,-6.467443466186523
joy and pleasure,-4.443325042724609,-4.249115943908691
Thursday and Tuesday,-5.93773078918457,-0.7282999753952026
barley and oats,-9.3611159324646,-7.9024949909653515
beauty and dignity,-7.215207099914551,-5.391796112060547
boats and ships,-3.80965518951416,-4.245551109313965
misery and pain,-3.635371208190918,-4.320596694946289
bones and skulls,-7.021392345428467,-4.413405895233154
dairy and poultry,-6.661303814173152,-12.080197840929031
being and existence,-8.751700401306152,-6.626748085021973
radar and radio,-3.6144065856933594,-8.136971473693848
humility and pride,-6.719201564788818,-6.366616800427437
pitch and volume,-7.721754550933838,-7.060778617858887
skirt and sweater,-8.375024884939194,-10.891107559204102
linen and silk,-7.708559274673462,-5.564842402935028
checks and money,-8.762982368469238,-11.509455680847168
calluses and corns,-18.126718521118164,-17.475739002227783
action and motion,-5.4729390144348145,-4.4968671798706055
brain and intelligence,-7.544536590576172,-8.275834083557129
conduct and manners,-7.655052185058594,-5.677277565002441
completeness and unity,-12.251211080467328,-11.626977443454962
hostility and indifference,-9.020995259277242,-11.02454990881779
depth and force,-6.191062927246094,-6.581591606140137
hours and miles,-6.644079208374023,-7.298662185668945
movements and speech,-6.085301399230957,-8.081814765930176
schools and synagogues,-10.329897358140443,-10.932604806963354
arrangers and composers,-12.585323087871075,-5.7172505915223155
happiness and laughter,-6.637659549713135,-4.899501323699951
diagrams and sketches,-9.542380079627037,-9.598420132184401
pail and shovel,-6.212552547454834,-9.5613694190979
candies and cookies,-6.182579755783081,-8.247069211676717
county and village,-4.052714824676514,-6.2263898849487305
charm and variety,-6.829252243041992,-7.742672443389893
bouquets and wreaths,-10.45762213692069,-12.958340457174927
beech and elm,-10.662751346826553,-15.421253442764282
complexity and obscurity,-10.918618276715279,-10.63891065120697
devotion and effort,-8.068948745727539,-7.3798370361328125
alibis and excuses,-19.39202046394348,-10.519551233388484
body and mind,-1.8627451658248901,-1.214009404182434
man and woman,-1.3149982690811157,-4.549520969390869
law and order,-1.13210928440094,-5.7745256423950195
cause and effect,-0.13345862925052643,-7.025901794433594
radio and television,-0.2406882643699646,-1.6798862218856812
b and c,-1.275823950767517,-2.9252405166625977
feet and hands,-5.378802299499512,-2.9015095233917236
money and time,-4.279757499694824,-3.9203457832336426
blood and flesh,-3.5991647243499756,-0.08230896294116974
god and man,-3.42501163482666,-6.836318016052246
file and rank,-8.681419372558594,-1.2995284795761108
brother and sister,-0.7635788321495056,-2.610124349594116
father and son,-1.755426287651062,-7.650599479675293
men and officers,-7.367992877960205,-1.2652279138565063
south and west,-1.1797163486480713,-2.384028673171997
error and trial,-7.447230815887451,-0.33601734042167664
arts and crafts,-1.2137301415205002,-11.946574687957764
pressure and temperature,-3.4388041496276855,-1.4785411357879639
days and nights,-0.4412771761417389,-2.511272668838501
land and sea,-3.426215887069702,-1.6742393970489502
north and west,-2.191788673400879,-2.54913067817688
spring and summer,-1.9433256387710571,-2.997781753540039
magazines and newspapers,-1.2383590936660767,-0.779089629650116
hands and knees,-2.1819961071014404,-6.443881034851074
moon and sun,-4.702398777008057,-1.1828012466430664
fathers and mothers,-0.45054614543914795,-1.0365142822265625
city and county,-1.7447118759155273,-4.4466447830200195
ears and eyes,-3.017094373703003,-2.9419736862182617
college and school,-6.049192428588867,-3.0613231658935547
college and university,-3.817700147628784,-5.764387130737305
dark and light,-5.041733264923096,-2.1881556510925293
future and past,-5.542538642883301,-4.343387603759766
evening and morning,-3.1497416496276855,-1.0397419929504395
ice and snow,-1.6057428121566772,-1.2767845392227173
husbands and wives,-0.643433153629303,-3.5530076026916504
boys and men,-5.489552974700928,-4.508673191070557
bread and butter,-0.462610125541687,-6.01378059387207
head and shoulders,-1.503631830215454,-5.367404937744141
rock and roll,-0.13139188289642334,-5.940825939178467
testament and will,-6.253466606140137,-5.847507953643799
engineers and scientists,-2.3534297943115234,-0.8843842148780823
man and wife,-3.8212456703186035,-7.847857475280762
arms and hands,-6.470587253570557,-5.552037239074707
math and science,-0.5668442249298096,-4.5893731117248535
son and wife,-2.7167749404907227,-3.2332935333251953
fingers and thumb,-5.916099548339844,-2.806556224822998
flesh and skin,-8.8190336227417,-4.0993547439575195
life and religion,-9.40838623046875,-5.852431297302246
colonel and mrs.,-3.2687379270792007,-16.304513454437256
conscience and religion,-7.260695457458496,-11.22708511352539
contemporary and friend,-8.382542610168457,-11.777327537536621
pain and pressure,-4.579303741455078,-7.177554607391357
integrity and unity,-8.589128494262695,-8.611769676208496
flowers and hearts,-9.208473205566406,-5.4118170738220215
grapefruit and oranges,-12.237015651000547,-7.77366668625109
Kingston and Montreal,-12.517168045043945,-6.953200681135058
folklore and legend,-6.937653303146362,-3.4741427153348923
doctors and fathers,-9.963353157043457,-8.716766357421875
contraction and dilation,-11.293572187423706,-9.563268423080444
ships and weapons,-6.0206451416015625,-7.474635124206543
funnels and masts,-13.366642385721207,-10.344780385494232
law and sovereignty,-9.741548749514209,-8.52816403001998
assurance and dignity,-8.502531290054321,-8.396429978311062
mr. and mrs.,-4.774178259540349,-11.053353337571025
bride and groom,-0.4202055335044861,-2.7144358158111572
feet and legs,-5.851626396179199,-3.8376450538635254
peace and quiet,-0.4255226254463196,-6.813254356384277
daughter and son,-4.5607709884643555,-2.437253475189209
ends and odds,-11.76784896850586,-0.07907524704933167
city and state,-2.479747772216797,-7.459129333496094
facts and figures,-1.816870093345642,-6.064915657043457
man and nature,-5.054025650024414,-4.401697635650635
prose and verse,-1.9906001091003418,-2.761552572250366
body and head,-6.694287300109863,-4.676623821258545
command and control,-3.6473817825317383,-6.542165756225586
child and wife,-6.408343315124512,-1.988763451576233
aunt and uncle,-0.7806068658828735,-0.9116311073303223
cattle and horses,-4.3238525390625,-3.9244706630706787
politics and religion,-5.184562683105469,-2.894474983215332
July and June,-4.2342400550842285,-1.9975303411483765
sailors and soldiers,-4.0327606201171875,-2.2967512607574463
English and German,-2.3683083057403564,-3.5298502445220947
food and shelter,-3.1535627841949463,-4.939661979675293
sights and sounds,-6.027565956115723,-6.674864545464516
comings and goings,-8.72675371170044,-17.1322340965271
heir and son,-5.6238532066345215,-2.0577151775360107
coat and hat,-3.101018190383911,-1.6895108222961426
crime and punishment,-1.2041330337524414,-7.409565448760986
earth and sky,-2.878352165222168,-5.617938041687012
faith and love,-3.712785482406616,-3.644408941268921
mother and son,-3.356152057647705,-5.8627214431762695
cents and dollars,-7.313892364501953,-1.0670816898345947
turns and twists,-5.754903644323349,-1.8249127268791199
fire and police,-8.787057876586914,-3.010240077972412
months and years,-2.161048650741577,-5.477811813354492
editor and publisher,-2.154050827026367,-2.9180312156677246
aunts and uncles,-2.205049158539623,-2.2431162406574003
research and training,-3.8962180614471436,-3.8877859115600586
eyes and hair,-5.541437149047852,-2.1386210918426514
methods and principles,-5.6749043464660645,-4.071460247039795
city and country,-1.847217321395874,-7.871147155761719
bread and cheese,-2.701225519180298,-4.45259428024292
location and size,-6.1985697746276855,-4.579644203186035
childhood and infancy,-6.499917298555374,-8.376781463623047
morning and night,-1.392372488975525,-4.349569320678711
council and governor,-8.114205360412598,-6.12856388092041
age and day,-8.431376457214355,-8.392867088317871
body and face,-6.315190315246582,-4.355685234069824
hair and skin,-4.641984939575195,-2.9018607139587402
nitrogen and oxygen,-0.5766799449920654,-2.915527820587158
piano and violin,-3.5482707023620605,-3.9157774448394775
ceiling and walls,-5.060420989990234,-5.56205940246582
color and texture,-2.3887627460062504,-6.170767784118652
environment and heredity,-11.833293080329895,-12.214240550994873
everybody and everything,-1.8489221334457397,-2.5240976810455322
bacon and eggs,-1.4001288414001465,-0.7900317907333374
paper and pen,-6.8136701583862305,-1.0942976474761963
concrete and steel,-1.386531949043274,-4.26103401184082
color and light,-4.484524726867676,-6.051054000854492
friends and relations,-3.1373372077941895,-4.033698081970215
boots and shoes,-3.484945297241211,-5.852562427520752
hearing and sight,-8.186887741088867,-3.095179796218872
expense and time,-5.258930683135986,-9.972623825073242
flowers and plants,-4.203921318054199,-4.116868495941162
beauty and truth,-5.9385666847229,-4.753551483154297
bone and flesh,-2.8985419273376465,-3.535534381866455
doubts and fears,-0.6834146976470947,-4.5484418869018555
fits and starts,-0.5404198169708252,-9.761702537536621
light and sound,-4.844033718109131,-5.674678802490234
beauty and youth,-4.824939250946045,-1.9868838787078857
fiction and poetry,-3.3195745944976807,-4.424985885620117
needle and thread,-0.4720209240913391,-5.087198257446289
back and shoulders,-7.883983612060547,-5.223769664764404
crime and violence,-4.931339263916016,-4.951384544372559
force and violence,-7.5613813400268555,-8.010013580322266
eggs and ham,-3.489501476287842,-2.2559304237365723
bone and muscle,-3.9036412239074707,-4.110651969909668
debate and discussion,-2.9677603244781494,-4.323034286499023
errors and omissions,-6.87382680043811,-13.161429464817047
brother and mother,-5.046993255615234,-4.0917134284973145
face and figure,-5.5197649002075195,-6.302909851074219
chairs and table,-3.4746832847595215,-1.830385446548462
ammunition and guns,-5.310249328613281,-0.9888867139816284
Concord and Lexington,-14.827617244794965,-6.951286909170449
ice and water,-1.9727808237075806,-4.480319976806641
fun and games,-1.3067336082458496,-7.892836570739746
breakfast and dinner,-2.8335399627685547,-5.519899368286133
comfort and ease,-4.9449944496154785,-4.315802574157715
father and uncle,-5.6631011962890625,-6.373701095581055
health and spirits,-6.074276924133301,-6.550509929656982
names and numbers,-2.9819655418395996,-5.72822380065918
rights and wrongs,-8.310008883476257,-8.314964294433594
crannies and nooks,-15.838399018160999,-7.390938315773383
power and resources,-6.016229629516602,-5.214547157287598
flame and smoke,-3.3246684074401855,-4.768128395080566
faith and life,-6.471466541290283,-10.138593673706055
wisdom and wit,-5.96454381942749,-5.15714693069458
novelist and poet,-2.217451333999634,-4.072211742401123
Arizona and California,-2.6738362312316895,-4.426782608032227
crops and livestock,-4.457999769714661,-9.631931687239558
glass and steel,-5.842517375946045,-4.694751739501953
bar and grill,-7.252078965306282,-10.320164680480957
influence and prestige,-8.135362990607973,-8.805849552154541
cotton and tobacco,-5.10898494720459,-6.269776344299316
church and community,-6.883681774139404,-6.173099040985107
courage and hope,-5.309867858886719,-4.542717933654785
teaching and writing,-2.810420274734497,-5.036681175231934
example and precept,-10.337921380996704,-14.313600063323975
gin and tonic,-0.33304917346686125,-11.271309614181519
brush and trees,-8.350924491882324,-4.09493350982666
pad and pencil,-7.9538140296936035,-8.757181167602539
chair and table,-6.3590593338012695,-5.463950157165527
houses and shops,-3.424531936645508,-5.183595180511475
libraries and museums,-3.3259027004241943,-3.6520299911499023
flames and smoke,-2.862823724746704,-7.268882751464844
guidance and information,-6.82780122756958,-5.587394714355469
stress and tension,-4.368592739105225,-4.447812557220459
days and years,-3.5330936908721924,-6.265907287597656
actions and feelings,-5.312701225280762,-3.103350877761841
energy and money,-5.842687606811523,-5.789222717285156
anguish and pain,-6.187000274658203,-5.504265794530511
colors and forms,-5.976456642150879,-4.008942604064941
meaning and origin,-5.712587356567383,-3.7293479442596436
freedom and security,-4.986916542053223,-5.895256519317627
gratitude and joy,-4.339367389678955,-6.562347412109375
mamma and papa,-3.598578929901123,-1.9027671813964844
length and weight,-2.6898279190063477,-3.91868257522583
anger and hatred,-3.0434718132019043,-4.471491813659668
aircraft and ships,-6.582684516906738,-4.808591842651367
sidewalks and streets,-8.625852346420288,-6.7549899108707905
democracy and liberty,-3.7367734909057617,-4.004049301147461
iron and wood,-5.165295124053955,-4.489406108856201
horses and wagons,-4.564839009195566,-7.474915981292725
clarity and precision,-9.201886372407898,-10.041930623352528
flowers and herbs,-5.69716739654541,-5.782933235168457
confusion and fear,-4.751650810241699,-5.797802925109863
jaws and teeth,-3.273381233215332,-3.8672056198120117
counties and towns,-2.424959659576416,-8.715429306030273
bodies and faces,-5.174881935119629,-5.690179824829102
ability and desire,-6.798968315124512,-8.658635139465332
chest and stomach,-5.6713972091674805,-4.848853588104248
Illinois and Missouri,-4.123870849609375,-3.685602903366089
jams and jellies,-6.775779780000448,-9.229524686932564
Tories and Whigs,-10.843709647655487,-12.552532196044922
dogs and men,-4.216547966003418,-5.707046985626221
discussion and thought,-5.938372611999512,-6.422680854797363
distress and pain,-3.9597573280334473,-6.849671840667725
mouth and nostrils,-7.469072745050653,-7.303266856819391
cakes and pies,-4.873310342431068,-4.783883333206177
adventure and romance,-3.3039422035217285,-3.2953262329101562
agreements and contracts,-7.5484490394592285,-5.367614502734796
crime and poverty,-5.344120025634766,-5.667372226715088
cousins and uncles,-5.484394308179617,-2.0064297914505005
fire and light,-4.8831634521484375,-8.198835372924805
child and husband,-8.467308044433594,-3.2990851402282715
vinegar and water,-5.886178493499756,-7.269709533080459
fork and spoon,-3.594919443130493,-3.8152594566345215
Burma and India,-6.734655141830444,-7.295122699346393
fruit and nuts,-4.306222915649414,-4.657781600952148
ability and strength,-4.2812042236328125,-5.2225775718688965
agencies and individuals,-3.6716926097869873,-5.572322845458984
c. and d.,-7.745083779096603,-9.254374101758003
coffee and sandwiches,-5.809264183044434,-3.5732688903808594
coffee and toast,-4.454075813293457,-3.9108409881591797
artillery and mortar,-6.8124213218688965,-8.249084234237671
anger and anxiety,-5.68029260635376,-4.002214431762695
apprehension and fear,-8.025862216949463,-7.295255593955517
figures and words,-5.762546062469482,-3.5351786613464355
blood and guts,-1.8506989479064941,-4.366925239562988
action and character,-6.637155532836914,-5.715935707092285
diamonds and rubies,-3.3662735326215625,-8.173505783081055
plans and projects,-5.498758316040039,-5.256776809692383
jacket and trousers,-3.906543254852295,-5.352724552154541
kind and quantity,-8.91890811920166,-8.745965003967285
family and neighborhood,-8.456422805786133,-6.365573406219482
nights and weekends,-3.9599415899720043,-8.826639175415039
labor and money,-5.690451622009277,-6.986320495605469
shower and tub,-10.121257781982422,-8.294404983520508
aggression and hostility,-9.563631117343903,-7.4063901752233505
information and material,-7.544924736022949,-6.676085472106934
despair and rage,-5.719142436981201,-3.3102598190307617
improvements and land,-7.571475028991699,-11.727568626403809
landings and takeoffs,-13.601027488708496,-9.453576147556305
novels and tales,-4.891590118408203,-5.484639644622803
corruption and crime,-4.829631805419922,-4.8417510986328125
anthropology and psychology,-5.848310470581055,-4.311704027466476
lecturer and writer,-7.8938376903533936,-6.831749851058703
curettage and dilatation,-22.40202486515045,-24.73816330730915
fog and mist,-2.4855072498321533,-3.9093141555786133
field and stream,-7.821874141693115,-7.365991592407227
dates and events,-4.843817234039307,-5.5800862312316895
belly and chest,-4.7494659423828125,-5.669848918914795
power and scope,-8.7462797164917,-6.292448043823242
counterpoint and harmony,-14.798712015151978,-6.920681715011597
pain and shame,-6.419074058532715,-4.292132377624512
doorways and windows,-3.9792691469192505,-7.639355421066284
history and identity,-7.817310333251953,-4.680346488952637
anger and indignation,-3.943130577914417,-7.078307151794434
cream and peaches,-8.064323902130127,-8.536972045898438
classmates and friends,-6.363177061080933,-7.9673144817352295
movements and positions,-8.29957389831543,-5.58602237701416
barrels and boxes,-5.359920024871826,-6.104160785675049
costumes and masks,-6.6305316690704785,-7.9993438720703125
attractions and repulsions,-13.508675441145897,-13.954121381044388
effort and resources,-7.417595386505127,-7.06633186340332
ability and age,-6.878495216369629,-8.572211265563965
babylon and nineveh,-15.47511233369005,-10.740203194320202
love and veneration,-10.319919809699059,-9.893514633178711
editing and publishing,-5.027500152587891,-5.439940929412842
cysts and tumors,-8.39302670955658,-10.160504221916199
dirt and sweat,-6.143184185028076,-3.9675023555755615
dreams and plans,-6.280874252319336,-6.012881278991699
farms and fields,-5.498313903808594,-6.245883464813232
cause and consequence,-8.217153549194336,-5.075380325317383
fungicides and insecticides,-17.878595635906095,-15.201015365433705
choice and decision,-7.097609519958496,-7.770802021026611
confusion and turmoil,-7.90542618665495,-9.671318939421326
magic and superstition,-8.461493447422981,-9.17927372455597
machinery and power,-5.192082405090332,-8.23575210571289
education and skill,-8.76617431640625,-5.868975639343262
forms and materials,-6.799933433532715,-6.1518049240112305
length and quality,-7.353992462158203,-7.451952934265137
inclination and time,-9.400177478790283,-10.053460069000721
help and understanding,-6.159180164337158,-7.019235134124756
closets and drawers,-13.16832423210144,-11.88751452229917
friends and partners,-6.676782608032227,-3.276439905166626
receivers and senders,-17.13047504425049,-12.346916934940964
authority and force,-6.851262092590332,-9.062600135803223
fear and want,-7.042816162109375,-6.831798076629639
trees and underbrush,-7.331055913120508,-7.978002656251192
bacon and coffee,-7.294512748718262,-5.712516784667969
december and may,-4.540394306182861,-4.549686431884766
grains and seeds,-8.46396541595459,-8.147897005081177
beauty and color,-6.4396772384643555,-4.912250518798828
legs and torso,-8.736480191349983,-12.12104606628418
transportation and utilities,-9.932618375969469,-9.621182203292847
hardships and trials,-9.961312770843506,-5.27311897277832
science and tactics,-11.131214141845703,-8.46912956237793
neighborhood and school,-5.597067832946777,-10.202836036682129
irony and satire,-12.235292673110962,-12.077839434146881
kitchen and pantry,-10.106804847717285,-10.388598442077637
astronomy and geology,-7.304530367255211,-6.939248074777424
development and practice,-7.2354536056518555,-6.160260200500488
aloes and myrrh,-15.281668177805841,-19.05754912039265
feet and heads,-7.354846000671387,-6.371250629425049
snow and water,-5.7087812423706055,-5.623795509338379
back and hips,-12.433900594711304,-7.788857936859131
bombers and missiles,-8.451124906539917,-6.04213569778949
argument and debate,-5.300970554351807,-6.319985389709473
doubts and suspicions,-5.016088839212898,-9.768118858337402
laborers and servants,-9.703786492347717,-8.75121718714945
arms and faces,-7.8978071212768555,-4.1576080322265625
chrome and glass,-10.459709167480469,-10.450773717835546
paris and washington,-5.378874778747559,-4.98843240737915
arm and back,-6.82765007019043,-9.485384941101074
emotion and meaning,-5.823412895202637,-7.248547554016113
bushes and vines,-6.316463455557823,-8.061507940292358
aims and ends,-7.621944427490234,-9.415140151977539
authority and independence,-8.093437194824219,-6.627050876617432
crises and problems,-7.276802062988281,-9.015328347682953
bathrobe and slippers,-6.5385236740112305,-10.658738374710083
generalists and specialists,-10.326023165136576,-10.6069957613945
boredom and loneliness,-7.729600191116333,-5.155550019349903
excitement and fatigue,-5.941889422945678,-7.0058815479278564
fun and pleasure,-6.520989418029785,-5.965612411499023
