binom,Alpha Probs,Nonalpha Probs
lava and teacup,-30.215940713882446,-27.66917049884796
entropy and orchard,-26.132123738527298,-31.72133557498455
axolotl and vineyard,-38.39559382200241,-36.33782293647528
clockwork and meadow,-34.31830906867981,-35.06600284576416
algebra and telescope,-33.83476400375366,-25.742292881011963
arcade and topaz,-32.11911416053772,-26.761644333600998
asteroid and compass,-24.0409836769104,-24.508604049682617
bicycle and nebula,-26.835141956806183,-30.87178659439087
bungalow and entropy,-32.746085511753336,-26.42486509680748
carnation and gnome,-35.53226429224014,-35.48969089984894
cinnamon and harmonica,-28.570989817380905,-34.73955496400595
coral and syntax,-33.17530155181885,-30.509992837905884
dandelion and pendulum,-28.070376854389906,-30.085545748472214
delirium and telescope,-36.29447232186794,-29.49995751492679
anchors and sandstorms,-27.61243248730898,-32.618144094944
scissors and volcanoes,-34.555870950222015,-32.12325203418732
equations and lanterns,-30.51922018826008,-30.020915985107422
satellites and tulips,-28.685160659370013,-28.780206082647055
compasses and hedgehogs,-32.44390504434705,-30.761025995016098
comets and neckties,-30.990733861923218,-35.82426118850708
castles and headphones,-39.57067012786865,-30.508333683013916
paperclips and pyramids,-35.72282112581888,-30.82508665136993
constellations and kettles,-31.362586729228497,-29.514033138751984
kaleidoscopes and whales,-34.92083334247582,-35.19156102463603
meadows and pianos,-29.1987976282835,-32.2558710873127
magnets and zebras,-26.912163027736824,-26.56841602176428
parrots and submarines,-29.235815710388124,-30.933762960135937
crayons and jungles,-27.814258225262165,-36.307385206222534
harbor and teapot,-34.75849151611328,-40.34937238693237
notebook and quicksand,-31.63771516084671,-32.800111174583435
glacier and lantern,-32.31009101867676,-28.407323360443115
microscope and puddle,-40.99640166759491,-34.502373576164246
compass and swan,-25.617393970489502,-27.096587419509888
bonsai and cathedral,-32.291571259498596,-31.766298338770866
honeycomb and violin,-27.089222149923444,-28.997468731366098
sailboat and stadium,-31.22024416923523,-27.96897304058075
acorns and skyscrapers,-26.777060401840572,-33.41306005988736
bell and trellis,-27.28483670949936,-27.120469450950623
inkwell and kite,-35.41651511192322,-33.77576732635498
foxglove and trombone,-38.59224319458008,-37.97915029525757
carousel and quill,-26.71013233065605,-32.154548302292824
lighthouse and onion,-31.0948429107666,-37.23534822463989
cactus and chessboard,-33.19545829296112,-34.247120494022965
gallery and raindrop,-34.563597202301025,-33.04942178726196
cricket and plow,-29.15658926963806,-31.838441848754883
fresco and gingerbread,-32.21158798007673,-31.111814010277158
cello and sunflower,-34.796573638916016,-33.1958384513855
archway and quilt,-36.553478717803955,-37.830509662628174
compass and haystack,-31.69413685472682,-30.190884936600924
beacon and millipede,-32.28465055115521,-33.744192123413086
parchment and windmill,-28.519461154937744,-34.126827001571655
candlestick and meadow,-29.794677511934424,-33.45218098162513
men and women,-11.69685860723257,-14.359403252601624
black and white,-10.099328726530075,-12.041178941726685
day and night,-14.691896710544825,-16.78917932510376
boys and girls,-13.531369797885418,-15.661141395568848
left and right,-15.614927224814892,-13.775738164782524
female and male,-14.771897822618484,-12.093525608535856
father and mother,-14.780299305915833,-14.873518466949463
goods and services,-14.086137995123863,-23.41048288345337
north and south,-11.859021365642548,-13.824660539627075
development and research,-19.23588466644287,-15.707496166229248
place and time,-15.782678604125977,-15.98305892944336
death and life,-23.213945865631104,-16.686136484146118
brothers and sisters,-12.501472517848015,-17.61549410223961
husband and wife,-14.260770482942462,-17.53977346420288
gas and oil,-16.89965581893921,-14.254367470741272
pepper and salt,-18.48893427848816,-13.781190037727356
fall and rise,-17.083094716072083,-14.752025038003922
arms and legs,-14.300531029701233,-17.129018902778625
fruits and vegetables,-13.546317063272,-18.44612407684326
arts and sciences,-17.948626160621643,-22.07656240463257
gentlemen and ladies,-17.094656825065613,-15.895604312419891
feelings and thoughts,-20.971128463745117,-18.037455797195435
diagnosis and treatment,-18.474071830511093,-21.06472682952881
groups and individuals,-19.2018404006958,-17.040706634521484
knowledge and skills,-19.651334285736084,-18.434252977371216
heart and mind,-18.238236665725708,-20.591365814208984
influence and power,-22.237119674682617,-17.774744510650635
Africa and Asia,-16.834077835083008,-16.013603806495667
addresses and names,-23.46013617515564,-18.62264060974121
poetry and prose,-18.215192079544067,-19.739542484283447
forefinger and thumb,-25.507711052894592,-18.01886180182919
minerals and vitamins,-22.491873511578888,-15.447257035470102
fall and winter,-20.087578773498535,-21.50093984603882
light and shadow,-18.14836311340332,-24.032905101776123
honey and milk,-19.71398162841797,-17.86060619354248
nose and throat,-17.281336069107056,-21.21615743637085
anger and fear,-21.101622581481934,-19.724093914031982
head and tail,-14.6185302734375,-18.32655429840088
novels and stories,-20.040082454681396,-22.277544736862183
sunrise and sunset,-15.451169729232788,-19.802536964416504
sympathy and understanding,-21.596431493759155,-27.312126636505127
shoes and socks,-18.72771167755127,-20.21108865737915
equipment and personnel,-20.73871636390686,-18.251905918121338
eyes and face,-17.828723430633545,-16.385151863098145
ink and paper,-18.38705551624298,-18.245801210403442
muscles and nerves,-22.36072278022766,-20.561512231826782
charts and maps,-21.5109441280365,-19.339937448501587
elbows and knees,-22.18229353427887,-23.21234200563049
Christmas and Easter,-18.67264485359192,-21.09407615661621
nature and size,-19.95429253578186,-22.661616325378418
gums and teeth,-26.899505138397217,-21.653510808944702
chairs and sofas,-22.094516158103943,-27.919734001159668
characters and situations,-21.765854835510254,-23.37186336517334
joy and pleasure,-24.332939624786377,-20.874836921691895
Thursday and Tuesday,-23.41689968109131,-18.96335804462433
barley and oats,-21.658605847507715,-24.19653309043497
beauty and dignity,-24.22482919692993,-24.031651496887207
boats and ships,-18.456796646118164,-19.37537431716919
misery and pain,-20.875150680541992,-22.76011824607849
bones and skulls,-22.591137290000916,-18.063735723495483
dairy and poultry,-26.94812709852704,-23.94072876870632
being and existence,-27.116381645202637,-24.928812265396118
radar and radio,-17.398728132247925,-21.38217544555664
humility and pride,-24.566730976104736,-21.028625547885895
pitch and volume,-18.719492435455322,-22.987133979797363
skirt and sweater,-24.323162340559065,-28.067797660827637
linen and silk,-22.23922896385193,-21.987785205245018
checks and money,-26.007824659347534,-25.219467163085938
calluses and corns,-35.42831349372864,-31.03632441163063
action and motion,-19.66829538345337,-21.571601390838623
brain and intelligence,-21.580551385879517,-22.338699102401733
conduct and manners,-31.43887186050415,-26.247376561164856
completeness and unity,-29.800476936390623,-22.56589388721477
hostility and indifference,-28.395399123402967,-24.46299196779728
depth and force,-22.451685667037964,-23.704591751098633
hours and miles,-24.48721480369568,-24.39426898956299
movements and speech,-25.94999122619629,-21.975309133529663
schools and synagogues,-23.440555025124922,-29.336063474416733
arrangers and composers,-28.07482948154211,-24.36603455230943
happiness and laughter,-23.29203176498413,-26.473775625228882
diagrams and sketches,-25.27520360518247,-23.46273665165063
pail and shovel,-27.371481895446777,-28.6161208152771
candies and cookies,-22.507448434829712,-22.621361223980784
county and village,-22.88453197479248,-20.398825645446777
charm and variety,-23.34129810333252,-25.351140022277832
bouquets and wreaths,-32.500254639424384,-29.7572253504768
beech and elm,-23.94297018647194,-25.884967803955078
complexity and obscurity,-31.048602372407913,-28.53080261312425
devotion and effort,-23.679463386535645,-26.853163242340088
alibis and excuses,-35.62887966632843,-36.89312735944986
body and mind,-17.05669677257538,-17.026986718177795
man and woman,-12.992163717746735,-16.471723794937134
law and order,-17.856415033340454,-22.770254135131836
cause and effect,-17.226590268313885,-24.847654342651367
radio and television,-16.06304967403412,-16.390077710151672
b and c,-12.415351688861847,-13.198435306549072
feet and hands,-21.803316593170166,-18.330310463905334
money and time,-20.50566577911377,-16.911930322647095
blood and flesh,-21.488707542419434,-13.880651235580444
god and man,-19.038971424102783,-18.864563941955566
file and rank,-22.356308937072754,-15.978271961212158
brother and sister,-14.676016852259636,-17.135986804962158
father and son,-14.40828800201416,-22.941370010375977
men and officers,-21.7822482585907,-16.51961463689804
south and west,-14.244628667831421,-14.629424333572388
error and trial,-27.333842277526855,-17.580014808103442
arts and crafts,-15.999334186315536,-24.490957617759705
pressure and temperature,-17.306732177734375,-15.377524375915527
days and nights,-16.45489799976349,-20.939783811569214
land and sea,-15.58162784576416,-14.403241693973541
north and west,-14.847365617752075,-14.399842262268066
spring and summer,-17.282883048057556,-20.200340747833252
magazines and newspapers,-17.62657082080841,-15.464715838432312
hands and knees,-20.271214962005615,-24.168946266174316
moon and sun,-19.70560932159424,-15.089190423488617
fathers and mothers,-15.309773802757263,-17.028448939323425
city and county,-16.225096225738525,-20.165553331375122
ears and eyes,-15.70498514175415,-12.99134624004364
college and school,-20.975105047225952,-17.56728720664978
college and university,-18.330353498458862,-20.198874950408936
dark and light,-18.997279167175293,-16.719470024108887
future and past,-21.24259662628174,-15.390461683273315
evening and morning,-22.46011209487915,-19.01413869857788
ice and snow,-16.929128527641296,-18.31790852546692
husbands and wives,-17.608023181557655,-20.823476552963257
boys and men,-17.975454092025757,-16.071784257888794
bread and butter,-13.317723542451859,-21.436269998550415
head and shoulders,-13.75882601737976,-20.31711983680725
rock and roll,-14.278635382652283,-23.605782508850098
testament and will,-26.394746780395508,-23.451441764831543
engineers and scientists,-19.609588861465454,-17.755055904388428
man and wife,-14.710497856140137,-18.934250235557556
arms and hands,-19.52795934677124,-20.72338843345642
math and science,-15.968017578125,-17.48396372795105
son and wife,-16.704132437705994,-17.867196679115295
fingers and thumb,-19.900774002075195,-19.170082807540894
flesh and skin,-20.23037314414978,-19.462190628051758
life and religion,-22.205257415771484,-19.905258655548096
colonel and mrs.,-22.704853296279907,-23.80698126554489
conscience and religion,-26.159072160720825,-22.998666286468506
contemporary and friend,-26.422292709350586,-30.906847953796387
pain and pressure,-22.93020224571228,-25.74805450439453
integrity and unity,-28.281405448913574,-22.907995223999023
flowers and hearts,-24.324715614318848,-19.849639654159546
grapefruit and oranges,-25.12955898245127,-23.842963312752545
Kingston and Montreal,-30.74168872833252,-26.682693004608154
folklore and legend,-25.155686855316162,-18.236128449440002
doctors and fathers,-23.9671847820282,-21.70046055316925
contraction and dilation,-27.363069884479046,-24.153933092951775
ships and weapons,-21.911766529083252,-22.259340047836304
funnels and masts,-30.45130331814289,-29.701130721718073
law and sovereignty,-26.822561973428378,-22.976416209474337
assurance and dignity,-28.487783193588257,-26.96110688894987
mr. and mrs.,-12.278477102518082,-19.240859703160822
bride and groom,-17.03234948962927,-20.568896532058716
feet and legs,-21.456814289093018,-18.75190043449402
peace and quiet,-18.337936639785767,-25.94332790374756
daughter and son,-16.71776843070984,-16.738330602645874
ends and odds,-31.768907070159912,-14.992033384740353
city and state,-15.605017185211182,-17.92206907272339
facts and figures,-17.1238853931427,-26.331316471099854
man and nature,-16.535592079162598,-19.01374053955078
prose and verse,-17.664316534996033,-20.418155670166016
body and head,-21.550309658050537,-15.284425735473633
command and control,-16.031479254364967,-24.097795009613037
child and wife,-18.521398544311523,-16.576048135757446
aunt and uncle,-18.45694637298584,-19.808478116989136
cattle and horses,-17.51436758041382,-15.979536294937134
politics and religion,-19.148627996444702,-17.508866786956787
July and June,-21.39937686920166,-16.99911069869995
sailors and soldiers,-18.890605449676514,-18.151862382888794
English and German,-13.453505992889404,-15.856051445007324
food and shelter,-16.86868929862976,-20.160219430923462
sights and sounds,-20.9515118598938,-27.848543524742126
comings and goings,-29.940103020519018,-36.67418146133423
heir and son,-18.67541193962097,-21.175055027008057
coat and hat,-20.666987895965576,-16.997623443603516
crime and punishment,-17.186761140823364,-29.10033416748047
earth and sky,-17.264400959014893,-19.323387145996094
faith and love,-19.05480718612671,-19.222635984420776
mother and son,-16.281378030776978,-19.130672931671143
cents and dollars,-24.68299388885498,-14.66791233420372
turns and twists,-30.74955488741398,-17.66606914997101
fire and police,-21.98079824447632,-17.525683283805847
months and years,-16.102304816246033,-16.257415771484375
editor and publisher,-17.87164056301117,-21.171661376953125
aunts and uncles,-21.884580516983988,-21.195046186440777
research and training,-19.200393438339233,-19.197978496551514
eyes and hair,-15.76892900466919,-15.572057485580444
methods and principles,-22.97149133682251,-21.190309047698975
city and country,-16.155959606170654,-16.719462156295776
bread and cheese,-15.040245771408081,-20.202829122543335
location and size,-15.117074728012085,-19.8966383934021
childhood and infancy,-21.111864268779755,-20.719480752944946
morning and night,-20.76005482673645,-22.368639945983887
council and governor,-25.77958106994629,-21.52045202255249
age and day,-21.802255392074585,-23.955447673797607
body and face,-21.149032592773438,-17.265356063842773
hair and skin,-17.96564817428589,-15.878122329711914
nitrogen and oxygen,-16.096489787101746,-15.164291858673096
piano and violin,-19.325986862182617,-19.01987099647522
ceiling and walls,-22.732447624206543,-22.204169511795044
color and texture,-16.218072295188904,-22.31718111038208
environment and heredity,-26.9636500030756,-23.30947059392929
everybody and everything,-23.069587349891663,-21.48054790496826
bacon and eggs,-18.711469411849976,-16.93652844429016
paper and pen,-22.01099443435669,-16.04400897026062
concrete and steel,-18.53022313117981,-16.70430088043213
color and light,-16.947041511535645,-20.46683931350708
friends and relations,-16.962825775146484,-26.795275688171387
boots and shoes,-24.210362434387207,-22.694832801818848
hearing and sight,-24.931069374084473,-19.87242889404297
expense and time,-23.44200372695923,-25.093149423599243
flowers and plants,-18.235050201416016,-15.967799186706543
beauty and truth,-20.618021488189697,-22.461833477020264
bone and flesh,-21.180320739746094,-17.265217065811157
doubts and fears,-24.82914090156555,-26.215861797332764
fits and starts,-20.587735176086426,-33.38883113861084
light and sound,-22.21858549118042,-20.748168468475342
beauty and youth,-20.07398509979248,-19.726557970046997
fiction and poetry,-21.0103816986084,-18.341552019119263
needle and thread,-18.905800223350525,-26.130603313446045
back and shoulders,-19.815387725830078,-19.9266197681427
crime and violence,-18.4737446308136,-21.10896348953247
force and violence,-24.099894046783447,-24.61585283279419
eggs and ham,-16.958600282669067,-16.947831869125366
bone and muscle,-20.61476993560791,-20.243700981140137
debate and discussion,-23.528072834014893,-25.516972541809082
errors and omissions,-27.767969624634134,-27.62024489045143
brother and mother,-19.77772617340088,-18.535665035247803
face and figure,-21.871850967407227,-26.861788272857666
chairs and table,-21.162109375,-18.22098731994629
ammunition and guns,-22.20176124572754,-17.28039300441742
Concord and Lexington,-21.828826412558556,-16.86020104587078
ice and water,-17.513960361480713,-18.49874448776245
fun and games,-15.667230308055878,-21.964725971221924
breakfast and dinner,-17.998442709445953,-21.66659641265869
comfort and ease,-20.53122901916504,-19.899681568145752
father and uncle,-22.138601303100586,-24.55724859237671
health and spirits,-25.925843715667725,-26.69743013381958
names and numbers,-15.85593843460083,-20.43463373184204
rights and wrongs,-22.7969491481781,-25.71371579170227
crannies and nooks,-33.856604017317295,-28.26237749774009
power and resources,-19.941253662109375,-21.626788854599
flame and smoke,-21.218889236450195,-21.94584560394287
faith and life,-21.036938428878784,-23.202703952789307
wisdom and wit,-23.49797534942627,-20.049514293670654
novelist and poet,-18.897823333740234,-21.551964282989502
Arizona and California,-15.572741031646729,-16.265022039413452
crops and livestock,-16.863689973310102,-19.242452012898866
glass and steel,-19.563924312591553,-18.22658610343933
bar and grill,-20.691352277994156,-20.879298448562622
influence and prestige,-27.487003839574754,-25.707886219024658
cotton and tobacco,-20.85312843322754,-22.42517852783203
church and community,-21.30007553100586,-22.94486093521118
courage and hope,-19.542567253112793,-20.24381995201111
teaching and writing,-21.00754427909851,-22.60317325592041
example and precept,-32.75663709640503,-26.76342463493347
gin and tonic,-15.700056359171867,-24.249798953533173
brush and trees,-23.74457597732544,-18.48677158355713
pad and pencil,-27.348166465759277,-25.42845344543457
chair and table,-23.329277992248535,-22.047693252563477
houses and shops,-18.381062984466553,-21.674234628677368
libraries and museums,-20.377797603607178,-19.486196517944336
flames and smoke,-22.845062255859375,-23.15971040725708
guidance and information,-22.94219160079956,-25.454021453857422
stress and tension,-22.894630432128906,-24.833670139312744
days and years,-18.35261082649231,-19.318833112716675
actions and feelings,-22.213419914245605,-21.042415618896484
energy and money,-20.00359010696411,-20.241908073425293
anguish and pain,-18.589755475521088,-22.951340440602507
colors and forms,-16.09418225288391,-20.178917407989502
meaning and origin,-24.575997829437256,-17.705484867095947
freedom and security,-22.29306697845459,-22.157142162322998
gratitude and joy,-22.64958930015564,-24.36759376525879
mamma and papa,-21.085189819335938,-19.74833583831787
length and weight,-17.416358947753906,-16.363414525985718
anger and hatred,-22.332205295562744,-22.92732834815979
aircraft and ships,-21.711756706237793,-20.824056386947632
sidewalks and streets,-26.581499814987183,-24.384630907559767
democracy and liberty,-20.728983879089355,-19.947677612304688
iron and wood,-20.166416883468628,-18.55784320831299
horses and wagons,-20.381989100947976,-21.66420543193817
clarity and precision,-23.92959199170582,-22.829078186303377
flowers and herbs,-19.568894386291504,-18.836129426956177
confusion and fear,-26.03884196281433,-20.877413749694824
jaws and teeth,-18.725143432617188,-17.92188286781311
counties and towns,-15.995692491531372,-19.407341957092285
bodies and faces,-22.368967056274414,-18.891214847564697
ability and desire,-23.929542541503906,-22.58604097366333
chest and stomach,-21.28920841217041,-23.865787267684937
Illinois and Missouri,-20.285714387893677,-15.946302652359009
jams and jellies,-24.147690631449223,-24.579020738601685
Tories and Whigs,-25.71199119091034,-26.129679024219513
dogs and men,-20.416001081466675,-17.990325927734375
discussion and thought,-26.8647403717041,-23.555678129196167
distress and pain,-22.322112560272217,-23.54175305366516
mouth and nostrils,-24.455743845770485,-28.266282871365547
cakes and pies,-20.1679545044899,-22.094987869262695
adventure and romance,-20.702325582504272,-23.398470878601074
agreements and contracts,-23.31719397380948,-23.790694223542232
crime and poverty,-21.74032688140869,-22.121092081069946
cousins and uncles,-20.986996459774673,-17.250433012843132
fire and light,-19.279651165008545,-25.117773056030273
child and husband,-21.056133270263672,-23.43700647354126
vinegar and water,-16.248497486114502,-19.949295670725405
fork and spoon,-19.588058948516846,-23.46260356903076
Burma and India,-20.940308094024658,-20.372927924618125
fruit and nuts,-17.14266872406006,-20.34620428085327
ability and strength,-22.312950134277344,-21.659141063690186
agencies and individuals,-22.100264310836792,-21.02750873565674
c. and d.,-17.338673621416092,-21.749889060854912
coffee and sandwiches,-22.807369232177734,-23.010287046432495
coffee and toast,-20.42530345916748,-22.821703910827637
artillery and mortar,-22.992152452468872,-23.83806324005127
anger and anxiety,-22.02283477783203,-24.739742040634155
apprehension and fear,-25.156353920698166,-24.55553282884648
figures and words,-25.042563915252686,-19.869277000427246
blood and guts,-16.244648933410645,-24.04697823524475
action and character,-20.667773246765137,-19.17366886138916
diamonds and rubies,-15.48409167677164,-21.364863872528076
plans and projects,-20.48041820526123,-22.687722206115723
jacket and trousers,-23.206538677215576,-22.272100925445557
kind and quantity,-17.94328808784485,-28.766767501831055
family and neighborhood,-17.345738410949707,-22.417236328125
nights and weekends,-20.619809985154006,-24.692537182942033
labor and money,-18.920148372650146,-20.61908721923828
shower and tub,-25.471728801727295,-31.778454780578613
aggression and hostility,-26.20946363825351,-26.66231060028076
information and material,-22.883761405944824,-20.800302982330322
despair and rage,-25.34870171546936,-23.19588589668274
improvements and land,-28.629944801330566,-27.98334789276123
landings and takeoffs,-33.0204222202301,-29.236112356185913
novels and tales,-24.969627618789673,-22.14551568031311
corruption and crime,-19.682652950286865,-18.121694564819336
anthropology and psychology,-23.718777179718018,-20.447687801904976
lecturer and writer,-24.28904414176941,-20.68989657436032
curettage and dilatation,-36.60226619243622,-38.3640919663012
fog and mist,-23.08310890197754,-20.798312187194824
field and stream,-22.172101497650146,-22.16742515563965
dates and events,-19.697294235229492,-23.86842393875122
belly and chest,-22.33630895614624,-20.800148963928223
power and scope,-23.01830816268921,-22.94408130645752
counterpoint and harmony,-31.895501136779785,-24.48238694667816
pain and shame,-23.44999670982361,-21.63661813735962
doorways and windows,-23.058859825134277,-31.11739158630371
history and identity,-21.226521253585815,-26.63186001777649
anger and indignation,-24.936175480484962,-20.414031744003296
cream and peaches,-24.914472579956055,-18.575355529785156
classmates and friends,-24.097298860549927,-21.970338761806488
movements and positions,-25.30998468399048,-23.980799674987793
barrels and boxes,-23.05284571647644,-23.495364904403687
costumes and masks,-22.905137573368847,-22.314433336257935
attractions and repulsions,-28.392481377348304,-25.367816798388958
effort and resources,-24.50741958618164,-25.491195678710938
ability and age,-24.083266735076904,-21.09443998336792
babylon and nineveh,-26.89306610141648,-32.73342038691044
love and veneration,-27.455932281911373,-27.406615734100342
editing and publishing,-26.008857250213623,-23.704698085784912
cysts and tumors,-29.863632023334503,-29.118041276931763
dirt and sweat,-22.53550934791565,-22.75794243812561
dreams and plans,-22.731258392333984,-23.926412105560303
farms and fields,-22.44808602333069,-23.814347982406616
cause and consequence,-29.047931671142578,-30.764495372772217
fungicides and insecticides,-38.348912587040104,-28.128125286195427
choice and decision,-23.63459873199463,-22.066189765930176
confusion and turmoil,-29.304113655583933,-28.032833894714713
magic and superstition,-22.306886088103056,-25.402379393577576
machinery and power,-20.43977403640747,-23.3559832572937
education and skill,-23.425557374954224,-24.278079986572266
forms and materials,-22.10149621963501,-22.76516079902649
length and quality,-25.980209350585938,-22.138486862182617
inclination and time,-23.702269554138184,-22.474338768050075
help and understanding,-23.26802635192871,-25.770860195159912
closets and drawers,-32.37728679180145,-25.545129477977753
friends and partners,-20.28999137878418,-19.798182487487793
receivers and senders,-32.93392334878445,-28.980547323066276
authority and force,-27.41128921508789,-28.658478260040283
fear and want,-23.799436569213867,-25.910091400146484
trees and underbrush,-21.51187981115072,-28.554139226675034
bacon and coffee,-23.741331815719604,-21.439929008483887
december and may,-20.399243354797363,-19.272968769073486
grains and seeds,-22.461459159851074,-20.046153269708157
beauty and color,-21.179483890533447,-20.13727331161499
legs and torso,-23.8097657058388,-28.937562465667725
transportation and utilities,-23.800534719019197,-24.176165342330933
hardships and trials,-29.141540050506592,-27.96883761882782
science and tactics,-23.257517337799072,-26.821733951568604
neighborhood and school,-22.346129894256592,-21.835858821868896
irony and satire,-26.937805652618408,-24.413470834493637
kitchen and pantry,-23.539197281003,-29.40114164352417
astronomy and geology,-17.65983809530735,-22.956620484997984
development and practice,-20.58310627937317,-22.53273105621338
aloes and myrrh,-30.976215035654604,-30.909324320033193
feet and heads,-23.238571166992188,-20.69914174079895
snow and water,-20.704196453094482,-18.840466499328613
back and hips,-27.068140983581543,-25.209877014160156
bombers and missiles,-23.62476110458374,-23.718523055315018
argument and debate,-24.8834285736084,-25.639024257659912
doubts and suspicions,-31.629476308695303,-30.80528691317886
laborers and servants,-27.085121601819992,-27.13844176568091
arms and faces,-18.98257613182068,-20.46195650100708
chrome and glass,-25.726168990135193,-24.725044431135757
paris and washington,-21.0220947265625,-20.40436887741089
arm and back,-21.76860523223877,-20.744049549102783
emotion and meaning,-24.156625747680664,-24.436002731323242
bushes and vines,-21.690700620412827,-21.819496870040894
aims and ends,-21.652164459228516,-32.07544922828674
authority and independence,-26.230722904205322,-22.34824228286743
crises and problems,-24.381084442138672,-26.62063455581665
bathrobe and slippers,-31.61749839782715,-34.15109395980835
generalists and specialists,-26.524483636952937,-31.267216682434082
boredom and loneliness,-23.486951326951385,-24.813307403517683
excitement and fatigue,-24.563847742276266,-27.315383713692427
fun and pleasure,-20.888538360595703,-22.852633953094482
individualism and socialism,-22.109561562538147,-23.093036621809006
fields and homes,-25.30401611328125,-23.237640380859375
brow and cheeks,-20.58185863494873,-23.059127926826477
certainty and security,-25.663695812225342,-29.164305210113525
artist and critic,-22.997920274734497,-25.039629459381104
20s and 30s,-19.943248176947236,-24.110934019088745
brick and glass,-24.143864631652832,-24.420685052871704
gas and light,-19.45762825012207,-22.616726875305176
dentist and doctor,-23.8255672454834,-21.4785418510437
bourbon and water,-19.71703577041626,-25.71951239509508
